condition,subject,trial,su,rotation,rt,mt,ep
interleaved,28,1,0.0,0.0,800,525,-1.71
interleaved,28,2,26.78,0.0,749,167,1.45
interleaved,28,3,0.0,0.0,484,267,1.42
interleaved,28,4,26.78,0.0,559,232,1.35
interleaved,28,5,0.0,0.0,466,275,1.31
interleaved,28,6,26.78,0.0,625,83,-1.66
interleaved,28,7,26.78,0.0,458,208,1.32
interleaved,28,8,26.78,0.0,691,68,-1.54
interleaved,28,9,26.78,0.0,532,92,-1.68
interleaved,28,10,0.0,0.0,650,74,-1.76
interleaved,28,11,26.78,0.0,592,75,-1.59
interleaved,28,12,0.0,0.0,691,59,-1.61
interleaved,28,13,26.78,0.0,709,74,-1.57
interleaved,28,14,0.0,0.0,499,84,-1.58
interleaved,28,15,0.0,0.0,591,76,-1.62
interleaved,28,16,0.0,0.0,483,76,-1.69
interleaved,28,17,26.78,0.0,357,83,-1.67
interleaved,28,18,0.0,0.0,474,83,-1.64
interleaved,28,19,26.78,0.0,391,67,-1.62
interleaved,28,20,0.0,0.0,441,75,-1.62
interleaved,28,21,0.0,0.0,467,92,-1.64
interleaved,28,22,26.78,0.0,342,67,-1.62
interleaved,28,23,26.78,0.0,367,66,-1.81
interleaved,28,24,0.0,0.0,292,66,-1.68
interleaved,28,25,26.78,0.0,314,77,-1.6
interleaved,28,26,0.0,0.0,342,68,-1.66
interleaved,28,27,0.0,0.0,284,75,-1.6
interleaved,28,28,26.78,0.0,391,75,-1.5
interleaved,28,29,26.78,0.0,350,67,-1.58
interleaved,28,30,26.78,0.26,335,74,-1.79
interleaved,28,31,0.0,0.26,300,84,-1.76
interleaved,28,32,0.0,0.26,317,75,-1.87
interleaved,28,33,0.0,0.26,291,92,-1.78
interleaved,28,34,0.0,0.26,350,84,-1.87
interleaved,28,35,26.78,0.26,500,58,-1.87
interleaved,28,36,26.78,0.26,501,65,-1.84
interleaved,28,37,26.78,0.26,892,66,-1.8
interleaved,28,38,26.78,0.26,566,58,-1.57
interleaved,28,39,26.78,0.26,384,75,-1.81
interleaved,28,40,26.78,0.26,325,58,-1.8
interleaved,28,41,26.78,0.26,350,67,-1.76
interleaved,28,42,26.78,0.26,425,91,-1.9
interleaved,28,43,0.0,0.26,366,59,-1.73
interleaved,28,44,0.0,0.26,383,67,-1.82
interleaved,28,45,26.78,0.26,542,66,-1.61
interleaved,28,46,26.78,0.26,358,50,-1.59
interleaved,28,47,0.0,0.26,425,66,-1.62
interleaved,28,48,26.78,0.26,410,83,-1.58
interleaved,28,49,0.0,0.26,592,58,-1.56
interleaved,28,50,26.78,0.26,333,75,-1.63
interleaved,28,51,26.78,0.26,582,67,-1.74
interleaved,28,52,26.78,0.26,424,59,-1.56
interleaved,28,53,0.0,0.26,450,100,-1.58
interleaved,28,54,26.78,0.26,308,84,-1.67
interleaved,28,55,26.78,0.26,408,108,-1.72
interleaved,28,56,26.78,0.26,450,91,-1.63
interleaved,28,57,26.78,0.26,342,58,-1.65
interleaved,28,58,26.78,0.26,466,134,-1.65
interleaved,28,59,26.78,0.26,526,108,-1.68
interleaved,28,60,0.0,0.26,675,59,-1.71
interleaved,28,61,26.78,0.26,400,59,-1.74
interleaved,28,62,26.78,0.26,558,66,-1.7
interleaved,28,63,0.0,0.26,515,77,-1.68
interleaved,28,64,0.0,0.26,367,66,-1.62
interleaved,28,65,0.0,0.26,383,83,-1.71
interleaved,28,66,0.0,0.26,483,66,-1.44
interleaved,28,67,0.0,0.26,541,84,-1.72
interleaved,28,68,26.78,0.26,450,108,-1.46
interleaved,28,69,26.78,0.26,393,83,-1.58
interleaved,28,70,0.0,0.26,450,67,-1.58
interleaved,28,71,26.78,0.26,350,93,-1.55
interleaved,28,72,26.78,0.26,442,124,-1.68
interleaved,28,73,0.0,0.26,517,66,-1.66
interleaved,28,74,26.78,0.26,592,58,-1.74
interleaved,28,75,0.0,0.26,465,42,-1.63
interleaved,28,76,26.78,0.26,467,50,-1.72
interleaved,28,77,0.0,0.26,417,67,-1.85
