condition,subject,trial,su,rotation,rt,mt,ep
interleaved,14,1,0.0,0.0,593,2241,-1.85
interleaved,14,2,26.78,0.0,1568,146,-1.94
interleaved,14,3,26.78,0.0,367,92,-1.94
interleaved,14,4,0.0,0.0,4567,91,-1.83
interleaved,14,5,26.78,0.0,774,76,-1.63
interleaved,14,6,26.78,0.0,537,77,-1.73
interleaved,14,7,26.78,0.0,708,75,-1.73
interleaved,14,8,26.78,0.0,458,75,-1.74
interleaved,14,9,0.0,0.0,775,58,-1.62
interleaved,14,10,0.0,0.0,575,58,-1.71
interleaved,14,11,0.0,0.0,491,59,-1.65
interleaved,14,12,0.0,0.0,417,59,-1.56
interleaved,14,13,0.0,0.0,517,66,-1.66
interleaved,14,14,0.0,0.0,600,58,-1.52
interleaved,14,15,26.78,0.0,983,100,-1.73
interleaved,14,16,0.0,0.0,584,295,-1.62
interleaved,14,17,0.0,0.0,564,65,-1.68
interleaved,14,18,0.0,0.0,400,100,-1.35
interleaved,14,19,0.0,0.0,533,75,-1.68
interleaved,14,20,0.0,0.0,566,68,-1.66
interleaved,14,21,0.0,0.0,369,56,-1.52
interleaved,14,22,0.0,0.0,445,65,-1.75
interleaved,14,23,26.78,0.0,1391,324,-1.52
interleaved,14,24,26.78,0.0,450,59,-1.63
interleaved,14,25,26.78,0.0,476,62,-1.6
interleaved,14,26,26.78,0.0,616,100,-1.76
interleaved,14,27,26.78,0.0,1089,191,-1.65
interleaved,14,28,0.0,0.0,451,66,-1.79
interleaved,14,29,26.78,0.0,472,75,-1.68
interleaved,14,30,26.78,0.26,459,66,-1.86
interleaved,14,31,26.78,0.26,392,75,-1.81
interleaved,14,32,0.0,0.26,491,59,-1.66
interleaved,14,33,0.0,0.26,442,91,-1.85
interleaved,14,34,0.0,0.26,308,76,-1.85
interleaved,14,35,0.0,0.26,425,83,-1.83
interleaved,14,36,0.0,0.26,499,58,-1.82
interleaved,14,37,26.78,0.26,485,70,-1.64
interleaved,14,38,0.0,0.26,358,92,-1.62
interleaved,14,39,26.78,0.26,376,83,-1.64
interleaved,14,40,0.0,0.26,425,108,-1.7
interleaved,14,41,26.78,0.26,525,92,-1.78
interleaved,14,42,26.78,0.26,410,82,-1.6
interleaved,14,43,26.78,0.26,408,83,-1.75
interleaved,14,44,26.78,0.26,567,83,-1.84
interleaved,14,45,0.0,0.26,276,100,-1.76
interleaved,14,46,26.78,0.26,467,75,-1.61
interleaved,14,47,0.0,0.26,474,84,-1.7
interleaved,14,48,26.78,0.26,391,59,-1.36
interleaved,14,49,0.0,0.26,350,74,-1.23
interleaved,14,50,26.78,0.26,450,91,-2.1
interleaved,14,51,0.0,0.26,458,92,-1.81
interleaved,14,52,26.78,0.26,434,66,-1.63
interleaved,14,53,26.78,0.26,358,91,-1.74
interleaved,14,54,26.78,0.26,350,100,-1.78
interleaved,14,55,26.78,0.26,367,116,-1.7
interleaved,14,56,0.0,0.26,200,1492,-1.64
interleaved,14,57,0.0,0.26,458,108,-1.8
interleaved,14,58,0.0,0.26,359,76,-1.76
interleaved,14,59,26.78,0.26,425,91,-1.76
interleaved,14,60,0.0,0.26,374,92,-1.53
interleaved,14,61,26.78,0.26,366,600,-1.68
interleaved,14,62,0.0,0.26,234,166,-1.58
interleaved,14,63,0.0,0.26,308,83,-1.74
interleaved,14,64,26.78,0.26,482,84,-1.76
interleaved,14,65,26.78,0.26,308,267,-1.47
interleaved,14,66,0.0,0.26,451,108,-1.75
interleaved,14,67,26.78,0.26,499,67,-1.52
interleaved,14,68,26.78,0.26,442,66,-1.61
interleaved,14,69,26.78,0.26,434,74,-1.61
interleaved,14,70,0.0,0.26,608,117,-1.71
interleaved,14,71,26.78,0.26,333,108,-1.69
interleaved,14,72,0.0,0.26,409,91,-1.7
interleaved,14,73,0.0,0.26,391,109,-1.66
interleaved,14,74,26.78,0.26,374,83,-1.58
interleaved,14,75,0.0,0.26,383,67,-1.7
interleaved,14,76,0.0,0.26,392,67,-1.76
interleaved,14,77,0.0,0.26,376,141,-1.64
interleaved,14,78,0.0,0.26,400,91,-1.71
interleaved,14,79,0.0,0.26,311,80,-1.65
interleaved,14,80,26.78,0.26,383,92,-1.62
interleaved,14,81,26.78,0.26,316,83,-1.6
interleaved,14,82,26.78,0.26,267,91,-1.54
interleaved,14,83,26.78,0.26,417,66,-1.66
interleaved,14,84,26.78,0.26,358,58,-1.68
interleaved,14,85,26.78,0.26,350,74,-1.54
interleaved,14,86,0.0,0.26,365,66,-1.64
interleaved,14,87,26.78,0.26,376,107,-1.62
interleaved,14,88,26.78,0.26,424,84,-1.56
interleaved,14,89,0.0,0.26,341,84,-1.44
interleaved,14,90,0.0,0.26,311,98,-1.6
interleaved,14,91,26.78,0.26,342,50,-1.69
interleaved,14,92,0.0,0.26,358,76,-1.7
interleaved,14,93,0.0,0.26,433,67,-1.67
interleaved,14,94,0.0,0.26,436,89,-1.56
interleaved,14,95,26.78,0.26,266,59,-1.64
interleaved,14,96,26.78,0.26,450,58,-1.65
interleaved,14,97,26.78,0.26,467,142,-1.68
interleaved,14,98,26.78,0.26,383,126,-1.74
interleaved,14,99,26.78,0.26,367,117,-1.56
interleaved,14,100,26.78,0.26,342,92,-1.54
interleaved,14,101,0.0,0.26,390,93,-1.64
interleaved,14,102,0.0,0.26,308,150,-1.62
interleaved,14,103,26.78,0.26,355,99,-1.58
interleaved,14,104,26.78,0.26,284,74,-1.66
interleaved,14,105,0.0,0.26,325,136,-1.6
interleaved,14,106,0.0,0.26,358,76,-1.61
interleaved,14,107,0.0,0.26,308,66,-1.62
interleaved,14,108,26.78,0.26,307,76,-1.58
interleaved,14,109,0.0,0.26,314,80,-1.66
interleaved,14,110,26.78,0.26,350,100,-1.6
interleaved,14,111,0.0,0.26,458,100,-1.56
interleaved,14,112,0.0,0.26,309,82,-1.57
interleaved,14,113,26.78,0.26,325,84,-1.49
interleaved,14,114,26.78,0.26,326,58,-1.6
interleaved,14,115,26.78,0.26,259,74,-1.64
interleaved,14,116,0.0,0.26,283,84,-1.64
interleaved,14,117,0.0,0.26,316,84,-1.55
interleaved,14,118,26.78,0.26,300,84,-1.58
interleaved,14,119,0.0,0.26,567,83,-1.63
interleaved,14,120,26.78,0.26,333,67,-1.62
interleaved,14,121,0.0,0.26,374,183,-1.65
interleaved,14,122,26.78,0.26,401,41,-1.71
interleaved,14,123,26.78,0.26,383,58,-1.61
interleaved,14,124,26.78,0.26,368,75,-1.62
interleaved,14,125,0.0,0.26,450,83,-1.56
interleaved,14,126,0.0,0.26,274,76,-1.69
interleaved,14,127,0.0,0.26,317,117,-1.53
interleaved,14,128,26.78,0.26,267,74,-1.63
interleaved,14,129,26.78,0.26,310,74,-1.57
interleaved,14,130,0.0,0.0,325,75,-1.3
interleaved,14,131,26.78,0.0,300,58,-1.35
interleaved,14,132,26.78,0.0,289,59,-1.3
