condition,subject,trial,su,rotation,rt,mt,ep
interleaved,16,1,0.0,0.0,740,1193,-1.6
interleaved,16,2,26.78,0.0,466,167,-1.58
interleaved,16,3,0.0,0.0,492,116,-1.58
interleaved,16,4,26.78,0.0,442,133,-1.49
interleaved,16,5,26.78,0.0,367,116,-1.56
interleaved,16,6,0.0,0.0,392,100,-1.6
interleaved,16,7,0.0,0.0,433,129,-1.54
interleaved,16,8,0.0,0.0,404,142,-1.57
interleaved,16,9,26.78,0.0,541,75,-1.59
interleaved,16,10,26.78,0.0,400,166,-1.58
interleaved,16,11,0.0,0.0,326,100,-1.59
interleaved,16,12,26.78,0.0,383,100,-1.57
interleaved,16,13,26.78,0.0,341,92,-1.57
interleaved,16,14,26.78,0.0,390,83,-1.49
interleaved,16,15,0.0,0.0,415,152,-1.6
interleaved,16,16,26.78,0.0,334,83,-1.6
interleaved,16,17,26.78,0.0,292,516,-1.53
interleaved,16,18,0.0,0.0,384,108,-1.47
interleaved,16,19,0.0,0.0,375,110,-1.59
interleaved,16,20,0.0,0.0,362,74,-1.51
interleaved,16,21,0.0,0.0,342,134,-1.63
interleaved,16,22,0.0,0.0,286,108,-1.6
interleaved,16,23,26.78,0.0,324,100,-1.56
interleaved,16,24,26.78,0.0,355,137,-1.59
interleaved,16,25,26.78,0.0,444,125,-1.55
interleaved,16,26,0.0,0.0,300,659,-1.83
interleaved,16,27,0.0,0.0,378,75,-1.52
interleaved,16,28,0.0,0.0,291,117,-1.55
interleaved,16,29,0.0,0.0,276,154,-1.63
interleaved,16,30,26.78,0.26,258,490,-1.9
interleaved,16,31,26.78,0.26,350,100,-1.83
interleaved,16,32,26.78,0.26,317,108,-1.79
interleaved,16,33,26.78,0.26,276,137,-1.72
interleaved,16,34,26.78,0.26,358,109,-1.78
interleaved,16,35,0.0,0.26,350,108,-1.73
interleaved,16,36,0.0,0.26,613,67,-1.58
interleaved,16,37,0.0,0.26,733,100,-1.8
interleaved,16,38,26.78,0.26,383,100,-1.81
interleaved,16,39,26.78,0.26,376,174,-1.84
interleaved,16,40,0.0,0.26,325,533,-1.77
interleaved,16,41,0.0,0.26,342,108,-1.7
interleaved,16,42,0.0,0.26,392,83,-1.66
interleaved,16,43,0.0,0.26,433,92,-1.74
interleaved,16,44,26.78,0.26,335,108,-1.53
interleaved,16,45,26.78,0.26,279,114,-1.65
interleaved,16,46,0.0,0.26,308,116,-1.72
interleaved,16,47,26.78,0.26,258,108,-1.72
interleaved,16,48,0.0,0.26,273,109,-1.65
interleaved,16,49,0.0,0.26,308,125,-1.63
interleaved,16,50,0.0,0.26,434,108,-1.67
interleaved,16,51,26.78,0.26,266,104,-1.65
interleaved,16,52,26.78,0.26,400,116,-1.69
interleaved,16,53,0.0,0.26,317,117,-1.64
interleaved,16,54,26.78,0.26,316,126,-1.64
interleaved,16,55,0.0,0.26,586,119,-1.58
interleaved,16,56,26.78,0.26,301,122,-1.73
interleaved,16,57,26.78,0.26,301,166,-1.72
interleaved,16,58,0.0,0.26,283,125,-1.68
interleaved,16,59,26.78,0.26,300,126,-1.74
interleaved,16,60,0.0,0.26,326,124,-1.7
interleaved,16,61,0.0,0.26,294,92,-1.66
interleaved,16,62,26.78,0.26,312,91,-1.67
interleaved,16,63,26.78,0.26,283,117,-1.68
interleaved,16,64,0.0,0.26,292,116,-1.65
interleaved,16,65,26.78,0.26,375,141,-1.7
interleaved,16,66,26.78,0.26,317,491,-1.63
interleaved,16,67,26.78,0.26,316,118,-1.64
interleaved,16,68,26.78,0.26,242,117,-1.68
interleaved,16,69,26.78,0.26,275,108,-1.64
interleaved,16,70,0.0,0.26,119,116,-1.7
interleaved,16,71,0.0,0.26,300,108,-1.7
interleaved,16,72,0.0,0.26,367,116,-1.65
interleaved,16,73,26.78,0.26,416,142,-1.59
interleaved,16,74,0.0,0.26,84,149,-1.71
interleaved,16,75,26.78,0.26,266,121,-1.61
interleaved,16,76,26.78,0.26,979,92,-1.65
interleaved,16,77,26.78,0.26,359,158,-1.67
interleaved,16,78,0.0,0.26,325,121,-1.59
interleaved,16,79,0.0,0.26,317,116,-1.68
interleaved,16,80,26.78,0.26,309,100,-1.65
interleaved,16,81,0.0,0.26,450,126,-1.66
interleaved,16,82,26.78,0.26,333,113,-1.71
interleaved,16,83,26.78,0.26,301,124,-1.64
interleaved,16,84,26.78,0.26,291,125,-1.64
interleaved,16,85,26.78,0.26,276,133,-1.6
interleaved,16,86,0.0,0.26,134,158,-1.65
interleaved,16,87,0.0,0.26,291,127,-1.59
interleaved,16,88,26.78,0.26,291,109,-1.6
interleaved,16,89,26.78,0.26,307,108,-1.62
interleaved,16,90,26.78,0.26,316,567,-1.67
interleaved,16,91,26.78,0.26,316,100,-1.61
interleaved,16,92,26.78,0.26,311,132,-1.66
interleaved,16,93,0.0,0.26,316,151,-1.66
interleaved,16,94,0.0,0.26,333,125,-1.64
interleaved,16,95,0.0,0.26,650,117,-1.6
interleaved,16,96,0.0,0.26,383,159,-1.62
interleaved,16,97,26.78,0.26,291,217,-1.68
interleaved,16,98,26.78,0.26,310,133,-1.66
interleaved,16,99,26.78,0.26,426,124,-1.6
interleaved,16,100,0.0,0.26,323,122,-1.58
interleaved,16,101,26.78,0.26,359,116,-1.63
interleaved,16,102,26.78,0.26,310,145,-1.64
interleaved,16,103,0.0,0.26,343,133,-1.67
interleaved,16,104,0.0,0.26,317,150,-1.62
interleaved,16,105,0.0,0.26,333,159,-1.74
interleaved,16,106,26.78,0.26,342,142,-1.7
interleaved,16,107,0.0,0.26,291,175,-1.72
interleaved,16,108,26.78,0.26,318,106,-1.58
interleaved,16,109,0.0,0.26,224,244,-1.6
interleaved,16,110,0.0,0.26,234,650,-1.65
interleaved,16,111,0.0,0.26,400,108,-1.68
interleaved,16,112,0.0,0.26,292,142,-1.57
interleaved,16,113,0.0,0.26,288,133,-1.67
interleaved,16,114,0.0,0.26,297,126,-1.64
interleaved,16,115,0.0,0.26,400,125,-1.66
interleaved,16,116,0.0,0.26,375,117,-1.5
interleaved,16,117,26.78,0.26,425,158,-1.66
interleaved,16,118,0.0,0.26,426,133,-1.6
interleaved,16,119,26.78,0.26,358,167,-1.67
interleaved,16,120,0.0,0.26,325,192,-1.72
interleaved,16,121,0.0,0.26,350,142,-1.66
interleaved,16,122,0.0,0.26,316,151,-1.65
interleaved,16,123,26.78,0.26,357,125,-1.57
interleaved,16,124,26.78,0.26,324,133,-1.64
interleaved,16,125,0.0,0.26,350,133,-1.62
interleaved,16,126,0.0,0.26,425,124,-1.65
interleaved,16,127,26.78,0.26,304,151,-1.6
interleaved,16,128,0.0,0.26,350,191,-1.65
interleaved,16,129,0.0,0.26,425,174,-1.55
interleaved,16,130,0.0,0.0,391,117,-1.43
interleaved,16,131,26.78,0.0,400,117,-1.42
interleaved,16,132,0.0,0.0,490,108,-1.4
interleaved,16,133,26.78,0.0,416,109,-1.46
interleaved,16,134,26.78,0.0,384,108,-1.4
interleaved,16,135,0.0,0.0,483,92,-1.54
interleaved,16,136,0.0,0.0,350,100,-1.47
interleaved,16,137,26.78,0.0,425,92,-1.39
interleaved,16,138,26.78,0.0,368,99,-1.46
interleaved,16,139,0.0,0.0,387,89,-1.31
interleaved,16,140,0.0,0.0,367,100,-1.34
interleaved,16,141,0.0,0.0,348,91,-1.34
interleaved,16,142,0.0,0.0,350,111,-1.35
interleaved,16,143,26.78,0.0,307,116,-1.42
interleaved,16,144,0.0,0.0,342,108,-1.52
interleaved,16,145,26.78,0.0,274,109,-1.52
interleaved,16,146,0.0,0.0,342,144,-1.48
interleaved,16,147,0.0,0.0,320,117,-1.45
interleaved,16,148,0.0,0.0,366,108,-1.47
interleaved,16,149,0.0,0.0,317,101,-1.49
interleaved,16,150,26.78,0.0,347,118,-1.5
interleaved,16,151,26.78,0.0,758,100,-1.55
interleaved,16,152,0.0,0.0,616,116,-1.49
interleaved,16,153,26.78,0.0,475,108,-1.51
interleaved,16,154,26.78,0.0,470,100,-1.58
interleaved,16,155,26.78,0.0,359,100,-1.4
interleaved,16,156,26.78,0.0,384,108,-1.42
interleaved,16,157,26.78,0.0,542,125,-1.45
interleaved,16,158,26.78,0.0,375,117,-1.56
interleaved,16,159,0.0,0.0,649,108,-1.53
interleaved,16,160,26.78,0.0,875,100,-1.47
interleaved,16,161,26.78,0.0,567,108,-1.58
interleaved,16,162,0.0,0.0,393,108,-1.52
interleaved,16,163,0.0,0.0,451,99,-1.62
interleaved,16,164,0.0,0.0,375,107,-1.58
interleaved,16,165,26.78,0.0,392,91,-1.49
interleaved,16,166,26.78,0.0,425,108,-1.71
interleaved,16,167,0.0,0.0,564,109,-1.56
interleaved,16,168,26.78,0.0,439,84,-1.54
interleaved,16,169,0.0,0.0,471,97,-1.56
interleaved,16,170,26.78,0.0,425,95,-1.45
interleaved,16,171,26.78,0.0,507,133,-1.47
interleaved,16,172,0.0,0.0,350,92,-1.5
interleaved,16,173,26.78,0.0,394,102,-1.48
interleaved,16,174,26.78,0.0,317,107,-1.56
interleaved,16,175,26.78,0.0,333,117,-1.54
interleaved,16,176,26.78,0.0,433,91,-1.55
interleaved,16,177,0.0,0.0,359,133,-1.59
interleaved,16,178,0.0,0.0,391,109,-1.61
interleaved,16,179,26.78,0.0,563,108,-1.48
interleaved,16,180,26.78,0.0,400,107,-1.55
interleaved,16,181,26.78,0.0,533,91,-1.41
interleaved,16,182,0.0,0.0,349,108,-1.47
interleaved,16,183,0.0,0.0,312,80,-1.4
interleaved,16,184,26.78,0.0,325,116,-1.48
interleaved,16,185,26.78,0.0,352,108,-1.54
interleaved,16,186,0.0,0.0,450,109,-1.37
interleaved,16,187,0.0,0.0,305,108,-1.46
interleaved,16,188,0.0,0.0,333,125,-1.51
interleaved,16,189,0.0,0.0,425,117,-1.51
interleaved,16,190,0.0,0.0,291,125,-1.57
interleaved,16,191,26.78,0.0,291,100,-1.55
interleaved,16,192,0.0,0.0,583,151,-1.54
interleaved,16,193,26.78,0.0,308,118,-1.51
interleaved,16,194,26.78,0.0,385,92,-1.51
interleaved,16,195,0.0,0.0,332,133,-1.51
interleaved,16,196,26.78,0.0,275,126,-1.58
interleaved,16,197,0.0,0.0,450,134,-1.53
interleaved,16,198,26.78,0.0,359,124,-1.5
interleaved,16,199,0.0,0.0,350,125,-1.46
interleaved,16,200,26.78,0.0,292,117,-1.5
interleaved,16,201,0.0,0.0,325,125,-1.52
interleaved,16,202,26.78,0.0,333,117,-1.57
interleaved,16,203,26.78,0.0,357,125,-1.55
interleaved,16,204,0.0,0.0,559,117,-1.51
interleaved,16,205,26.78,0.0,325,184,-1.55
interleaved,16,206,0.0,0.0,325,125,-1.5
interleaved,16,207,0.0,0.0,317,150,-1.54
interleaved,16,208,26.78,0.0,307,158,-1.54
interleaved,16,209,0.0,0.0,352,148,-1.48
interleaved,16,210,0.0,0.0,375,141,-1.49
interleaved,16,211,0.0,0.0,340,149,-1.49
interleaved,16,212,0.0,0.0,417,133,-1.59
interleaved,16,213,26.78,0.0,300,133,-1.51
interleaved,16,214,0.0,0.0,433,150,-1.53
interleaved,16,215,0.0,0.0,283,184,-1.62
interleaved,16,216,0.0,0.0,343,133,-1.56
interleaved,16,217,26.78,0.0,274,126,-1.53
interleaved,16,218,26.78,0.0,292,133,-1.47
interleaved,16,219,26.78,0.0,359,133,-1.48
interleaved,16,220,0.0,0.0,1050,150,-1.55
interleaved,16,221,26.78,0.0,401,116,-1.56
interleaved,16,222,26.78,0.0,325,125,-1.53
interleaved,16,223,0.0,0.0,392,141,-1.49
interleaved,16,224,0.0,0.0,333,126,-1.42
interleaved,16,225,26.78,0.0,375,117,-1.49
interleaved,16,226,0.0,0.0,458,117,-1.56
interleaved,16,227,0.0,0.0,459,108,-1.56
interleaved,16,228,26.78,0.0,408,117,-1.44
interleaved,16,229,0.0,0.0,596,134,-1.5
interleaved,16,230,0.0,0.26,342,142,-1.83
interleaved,16,231,26.78,0.26,483,117,-1.74
interleaved,16,232,0.0,0.26,809,166,-1.77
interleaved,16,233,0.0,0.26,434,125,-1.73
interleaved,16,234,26.78,0.26,1150,142,-1.71
interleaved,16,235,26.78,0.26,879,138,-1.71
interleaved,16,236,0.0,0.26,425,125,-1.67
interleaved,16,237,26.78,0.26,459,148,-1.78
interleaved,16,238,26.78,0.26,1433,125,-1.74
