condition,subject,trial,su,rotation,rt,mt,ep
blocked,39,1,0.0,0.0,426,449,-1.71
blocked,39,2,26.78,0.0,575,76,-1.67
blocked,39,3,26.78,0.0,492,75,-1.66
blocked,39,4,0.0,0.0,525,75,-1.65
blocked,39,5,26.78,0.0,683,75,-1.47
blocked,39,6,0.0,0.0,416,84,-1.66
blocked,39,7,26.78,0.0,508,75,-1.57
blocked,39,8,26.78,0.0,358,83,-1.66
blocked,39,9,0.0,0.0,500,83,-1.64
blocked,39,10,26.78,0.0,550,75,-1.59
blocked,39,11,0.0,0.0,574,84,-1.5
blocked,39,12,26.78,0.0,492,83,-1.7
blocked,39,13,26.78,0.0,575,67,-1.71
blocked,39,14,0.0,0.0,475,92,-1.71
blocked,39,15,0.0,0.0,584,83,-1.58
blocked,39,16,0.0,0.0,617,83,-1.57
blocked,39,17,0.0,0.0,542,92,-1.63
blocked,39,18,0.0,0.0,457,93,-1.65
blocked,39,19,26.78,0.0,401,108,-1.59
blocked,39,20,0.0,0.0,384,99,-1.66
blocked,39,21,0.0,0.0,476,100,-1.55
blocked,39,22,26.78,0.0,442,83,-1.62
blocked,39,23,0.0,0.0,592,100,-1.55
blocked,39,24,0.0,0.0,541,109,-1.68
blocked,39,25,26.78,0.0,675,100,-1.51
blocked,39,26,0.0,0.0,650,108,-1.61
blocked,39,27,26.78,0.0,591,108,-1.52
blocked,39,28,26.78,0.0,550,100,-1.61
blocked,39,29,0.0,0.0,566,84,-1.5
blocked,39,30,0.0,0.26,525,84,-1.92
blocked,39,31,0.0,0.26,565,85,-1.88
blocked,39,32,0.0,0.26,525,83,-1.86
blocked,39,33,0.0,0.26,591,109,-1.77
blocked,39,34,0.0,0.26,950,76,-1.66
blocked,39,35,0.0,0.26,850,84,-1.67
blocked,39,36,0.0,0.26,800,116,-1.58
blocked,39,37,0.0,0.26,675,92,-1.62
blocked,39,38,0.0,0.26,491,409,-1.69
blocked,39,39,0.0,0.26,617,108,-1.65
blocked,39,40,0.0,0.26,457,100,-1.72
blocked,39,41,0.0,0.26,542,175,-1.56
blocked,39,42,0.0,0.26,675,100,-1.51
blocked,39,43,0.0,0.26,792,91,-1.58
blocked,39,44,0.0,0.26,992,102,-1.48
blocked,39,45,0.0,0.26,867,100,-1.59
blocked,39,46,0.0,0.26,841,75,-1.65
blocked,39,47,0.0,0.26,858,92,-1.52
blocked,39,48,0.0,0.26,883,84,-1.73
