condition,subject,trial,su,rotation,rt,mt,ep
interleaved,66,1,0.0,0.0,615,378,-1.47
interleaved,66,2,0.0,0.0,467,133,-1.46
interleaved,66,3,26.78,0.0,342,166,-1.59
interleaved,66,4,0.0,0.0,392,192,-1.68
interleaved,66,5,0.0,0.0,308,158,-1.55
interleaved,66,6,0.0,0.0,351,174,-1.56
interleaved,66,7,26.78,0.0,417,266,-1.63
interleaved,66,8,26.78,0.0,323,227,-1.56
interleaved,66,9,26.78,0.0,366,199,-1.61
interleaved,66,10,0.0,0.0,372,608,-1.6
interleaved,66,11,26.78,0.0,324,167,-1.63
interleaved,66,12,0.0,0.0,342,217,-1.59
interleaved,66,13,26.78,0.0,369,174,-1.62
interleaved,66,14,0.0,0.0,292,167,-1.55
interleaved,66,15,26.78,0.0,376,207,-1.61
interleaved,66,16,26.78,0.0,300,142,-1.51
interleaved,66,17,0.0,0.0,316,159,-1.58
interleaved,66,18,26.78,0.0,358,175,-1.58
interleaved,66,19,26.78,0.0,300,224,-1.58
interleaved,66,20,26.78,0.0,308,159,-1.55
interleaved,66,21,0.0,0.0,324,212,-1.59
interleaved,66,22,26.78,0.0,359,241,-1.66
interleaved,66,23,0.0,0.0,615,125,-1.5
interleaved,66,24,0.0,0.0,324,134,-1.6
interleaved,66,25,0.0,0.0,300,134,-1.62
interleaved,66,26,0.0,0.0,291,133,-1.56
interleaved,66,27,0.0,0.0,329,100,-1.61
interleaved,66,28,0.0,0.0,292,141,-1.59
interleaved,66,29,0.0,0.0,308,141,-1.63
interleaved,66,30,0.0,0.26,333,125,-1.77
interleaved,66,31,0.0,0.26,516,134,-1.67
interleaved,66,32,26.78,0.26,325,125,-1.75
interleaved,66,33,26.78,0.26,284,150,-1.8
interleaved,66,34,26.78,0.26,317,116,-1.77
interleaved,66,35,0.0,0.26,309,167,-1.76
interleaved,66,36,0.0,0.26,293,148,-1.77
interleaved,66,37,26.78,0.26,302,133,-1.61
interleaved,66,38,26.78,0.26,350,125,-1.72
interleaved,66,39,26.78,0.26,342,159,-1.71
interleaved,66,40,0.0,0.26,299,124,-1.61
interleaved,66,41,0.0,0.26,267,153,-1.52
interleaved,66,42,26.78,0.26,243,148,-1.62
interleaved,66,43,26.78,0.26,349,146,-1.61
interleaved,66,44,26.78,0.26,391,133,-1.71
interleaved,66,45,26.78,0.26,342,117,-1.62
interleaved,66,46,0.0,0.26,608,134,-1.62
interleaved,66,47,0.0,0.26,324,127,-1.63
interleaved,66,48,0.0,0.26,309,125,-1.55
interleaved,66,49,26.78,0.26,375,126,-1.5
interleaved,66,50,0.0,0.26,351,124,-1.62
interleaved,66,51,26.78,0.26,302,116,-1.5
interleaved,66,52,26.78,0.26,291,126,-1.56
interleaved,66,53,0.0,0.26,307,109,-1.65
interleaved,66,54,0.0,0.26,359,116,-1.66
interleaved,66,55,26.78,0.26,293,141,-1.57
interleaved,66,56,26.78,0.26,408,103,-1.44
interleaved,66,57,0.0,0.26,300,117,-1.66
interleaved,66,58,26.78,0.26,358,100,-1.64
interleaved,66,59,0.0,0.26,325,100,-1.67
interleaved,66,60,26.78,0.26,337,130,-1.66
interleaved,66,61,26.78,0.26,501,99,-1.62
interleaved,66,62,0.0,0.26,437,107,-1.51
interleaved,66,63,26.78,0.26,275,124,-1.6
interleaved,66,64,0.0,0.26,250,108,-1.43
interleaved,66,65,26.78,0.26,333,141,-1.62
interleaved,66,66,26.78,0.26,284,150,-1.63
interleaved,66,67,26.78,0.26,342,100,-1.36
interleaved,66,68,26.78,0.26,308,142,-1.7
interleaved,66,69,26.78,0.26,375,92,-1.47
interleaved,66,70,0.0,0.26,383,117,-1.67
interleaved,66,71,0.0,0.26,326,117,-1.52
interleaved,66,72,26.78,0.26,369,107,-1.57
interleaved,66,73,26.78,0.26,317,125,-1.58
interleaved,66,74,0.0,0.26,375,133,-1.61
interleaved,66,75,26.78,0.26,525,117,-1.63
interleaved,66,76,26.78,0.26,521,126,-1.57
interleaved,66,77,26.78,0.26,458,134,-1.64
interleaved,66,78,0.0,0.26,409,126,-1.68
interleaved,66,79,26.78,0.26,325,125,-1.58
interleaved,66,80,26.78,0.26,380,125,-1.52
interleaved,66,81,0.0,0.26,375,141,-1.55
interleaved,66,82,26.78,0.26,341,126,-1.63
interleaved,66,83,26.78,0.26,341,134,-1.64
interleaved,66,84,26.78,0.26,424,126,-1.59
interleaved,66,85,0.0,0.26,400,108,-1.55
interleaved,66,86,26.78,0.26,433,109,-1.53
interleaved,66,87,0.0,0.26,342,124,-1.7
interleaved,66,88,0.0,0.26,1033,153,-1.61
interleaved,66,89,0.0,0.26,400,125,-1.58
interleaved,66,90,26.78,0.26,342,108,-1.56
interleaved,66,91,26.78,0.26,390,117,-1.64
interleaved,66,92,26.78,0.26,601,133,-1.48
interleaved,66,93,26.78,0.26,384,132,-1.74
interleaved,66,94,26.78,0.26,349,135,-1.69
interleaved,66,95,0.0,0.26,458,134,-1.73
interleaved,66,96,0.0,0.26,441,125,-1.65
interleaved,66,97,26.78,0.26,569,116,-1.56
interleaved,66,98,0.0,0.26,472,100,-1.61
interleaved,66,99,26.78,0.26,391,117,-1.59
interleaved,66,100,0.0,0.26,376,116,-1.5
interleaved,66,101,0.0,0.26,343,115,-1.64
interleaved,66,102,26.78,0.26,403,92,-1.47
interleaved,66,103,0.0,0.26,1357,125,-1.64
interleaved,66,104,0.0,0.26,333,108,-1.58
interleaved,66,105,0.0,0.26,658,100,-1.5
interleaved,66,106,26.78,0.26,553,114,-1.73
interleaved,66,107,0.0,0.26,449,108,-1.58
interleaved,66,108,0.0,0.26,633,100,-1.59
interleaved,66,109,26.78,0.26,360,98,-1.63
interleaved,66,110,26.78,0.26,467,108,-1.58
interleaved,66,111,26.78,0.26,564,118,-1.7
interleaved,66,112,26.78,0.26,475,126,-1.51
interleaved,66,113,26.78,0.26,386,89,-1.59
interleaved,66,114,26.78,0.26,367,117,-1.59
interleaved,66,115,0.0,0.26,714,92,-1.65
interleaved,66,116,0.0,0.26,534,125,-1.56
interleaved,66,117,26.78,0.26,475,125,-1.61
interleaved,66,118,0.0,0.26,467,100,-1.53
interleaved,66,119,0.0,0.26,724,117,-1.57
interleaved,66,120,26.78,0.26,417,101,-1.54
interleaved,66,121,0.0,0.26,494,90,-1.54
interleaved,66,122,0.0,0.26,416,100,-1.65
interleaved,66,123,0.0,0.26,441,109,-1.5
interleaved,66,124,26.78,0.26,333,108,-1.65
interleaved,66,125,26.78,0.26,767,92,-1.67
interleaved,66,126,26.78,0.26,550,100,-1.72
interleaved,66,127,26.78,0.26,399,108,-1.69
interleaved,66,128,0.0,0.26,617,117,-1.58
interleaved,66,129,0.0,0.26,432,108,-1.66
interleaved,66,130,26.78,0.0,360,94,-1.39
interleaved,66,131,0.0,0.0,467,109,-1.51
interleaved,66,132,0.0,0.0,508,133,-1.49
interleaved,66,133,0.0,0.0,419,90,-1.45
interleaved,66,134,26.78,0.0,999,108,-1.44
interleaved,66,135,0.0,0.0,599,108,-1.54
interleaved,66,136,0.0,0.0,370,97,-1.59
interleaved,66,137,26.78,0.0,576,116,-1.52
interleaved,66,138,26.78,0.0,325,133,-1.48
interleaved,66,139,0.0,0.0,623,118,-1.33
interleaved,66,140,26.78,0.0,451,140,-1.53
interleaved,66,141,26.78,0.0,557,101,-1.37
interleaved,66,142,26.78,0.0,351,100,-1.5
interleaved,66,143,26.78,0.0,453,98,-1.56
interleaved,66,144,0.0,0.0,383,100,-1.4
interleaved,66,145,26.78,0.0,342,100,-1.34
interleaved,66,146,26.78,0.0,374,100,-1.44
interleaved,66,147,0.0,0.0,532,100,-1.49
interleaved,66,148,26.78,0.0,308,125,-1.47
interleaved,66,149,0.0,0.0,374,99,-1.54
interleaved,66,150,26.78,0.0,375,92,-1.32
interleaved,66,151,0.0,0.0,392,116,-1.62
interleaved,66,152,0.0,0.0,342,108,-1.45
interleaved,66,153,0.0,0.0,184,133,-1.55
interleaved,66,154,26.78,0.0,359,100,-1.29
interleaved,66,155,0.0,0.0,342,100,-1.38
interleaved,66,156,0.0,0.0,500,100,-1.43
interleaved,66,157,26.78,0.0,375,108,-1.47
interleaved,66,158,26.78,0.0,9,505,-1.34
interleaved,66,159,26.78,0.0,383,111,-1.5
interleaved,66,160,0.0,0.0,334,108,-1.48
interleaved,66,161,26.78,0.0,342,108,-1.39
interleaved,66,162,0.0,0.0,333,117,-1.44
interleaved,66,163,0.0,0.0,350,100,-1.39
interleaved,66,164,26.78,0.0,267,100,-1.33
interleaved,66,165,26.78,0.0,333,83,-1.32
interleaved,66,166,0.0,0.0,479,108,-1.4
interleaved,66,167,0.0,0.0,360,132,-1.5
interleaved,66,168,26.78,0.0,392,92,-1.35
interleaved,66,169,26.78,0.0,534,108,-1.47
interleaved,66,170,26.78,0.0,650,108,-1.59
interleaved,66,171,0.0,0.0,499,92,-1.57
interleaved,66,172,26.78,0.0,526,407,-1.48
interleaved,66,173,26.78,0.0,533,92,-1.37
interleaved,66,174,0.0,0.0,350,126,-1.43
interleaved,66,175,0.0,0.0,884,100,-1.45
interleaved,66,176,0.0,0.0,626,125,-1.49
interleaved,66,177,26.78,0.0,408,116,-1.48
interleaved,66,178,26.78,0.0,451,124,-1.56
interleaved,66,179,0.0,0.0,684,100,-1.53
interleaved,66,180,0.0,0.0,641,108,-1.49
interleaved,66,181,26.78,0.0,309,117,-1.54
interleaved,66,182,26.78,0.0,591,125,-1.53
interleaved,66,183,26.78,0.0,432,108,-1.49
interleaved,66,184,0.0,0.0,367,120,-1.51
