condition,subject,trial,su,rotation,rt,mt,ep
interleaved,26,1,26.78,0.0,565,326,-1.69
interleaved,26,2,0.0,0.0,567,119,-1.73
interleaved,26,3,0.0,0.0,608,184,-1.64
interleaved,26,4,26.78,0.0,998,67,-1.59
interleaved,26,5,0.0,0.0,458,85,-1.61
interleaved,26,6,26.78,0.0,384,66,-1.59
interleaved,26,7,26.78,0.0,533,67,-1.52
interleaved,26,8,26.78,0.0,367,86,-1.62
interleaved,26,9,0.0,0.0,717,66,-1.58
interleaved,26,10,0.0,0.0,573,67,-1.55
interleaved,26,11,0.0,0.0,533,58,-1.53
interleaved,26,12,26.78,0.0,574,67,-1.58
interleaved,26,13,0.0,0.0,467,67,-1.66
interleaved,26,14,0.0,0.0,359,100,-1.54
interleaved,26,15,0.0,0.0,375,58,-1.56
interleaved,26,16,26.78,0.0,451,90,-1.68
interleaved,26,17,26.78,0.0,455,136,-1.69
interleaved,26,18,26.78,0.0,574,75,-1.61
interleaved,26,19,0.0,0.0,474,92,-1.6
interleaved,26,20,26.78,0.0,425,91,-1.53
interleaved,26,21,26.78,0.0,459,100,-1.51
interleaved,26,22,0.0,0.0,890,110,-1.5
interleaved,26,23,0.0,0.0,583,59,-1.52
interleaved,26,24,0.0,0.0,478,56,-1.49
interleaved,26,25,26.78,0.0,484,83,-1.63
interleaved,26,26,26.78,0.0,259,49,-1.45
interleaved,26,27,26.78,0.0,451,83,-1.54
interleaved,26,28,26.78,0.0,350,84,-1.49
interleaved,26,29,0.0,0.0,417,108,-1.59
interleaved,26,30,26.78,0.26,526,91,-1.91
interleaved,26,31,0.0,0.26,542,63,-1.85
interleaved,26,32,26.78,0.26,427,55,-1.82
interleaved,26,33,0.0,0.26,507,126,-1.68
interleaved,26,34,0.0,0.26,533,55,-1.74
interleaved,26,35,26.78,0.26,709,55,-1.8
interleaved,26,36,0.0,0.26,424,55,-1.76
interleaved,26,37,0.0,0.26,770,46,-1.73
interleaved,26,38,0.0,0.26,374,49,-1.67
interleaved,26,39,0.0,0.26,418,35,-1.63
interleaved,26,40,0.0,0.26,791,62,-1.74
interleaved,26,41,26.78,0.26,625,60,-1.65
interleaved,26,42,26.78,0.26,567,50,-1.61
interleaved,26,43,0.0,0.26,609,74,-1.68
interleaved,26,44,0.0,0.26,583,70,-1.61
interleaved,26,45,26.78,0.26,551,49,-1.71
interleaved,26,46,26.78,0.26,305,50,-1.59
interleaved,26,47,0.0,0.26,265,50,-1.55
interleaved,26,48,26.78,0.26,467,58,-1.68
interleaved,26,49,0.0,0.26,357,51,-1.66
interleaved,26,50,26.78,0.26,317,50,-1.57
interleaved,26,51,26.78,0.26,308,42,-1.53
interleaved,26,52,0.0,0.26,392,50,-1.62
interleaved,26,53,26.78,0.26,541,75,-1.59
interleaved,26,54,26.78,0.26,417,66,-1.64
interleaved,26,55,0.0,0.26,324,50,-1.56
interleaved,26,56,26.78,0.26,298,50,-1.52
interleaved,26,57,26.78,0.26,317,49,-1.59
interleaved,26,58,26.78,0.26,433,50,-1.7
interleaved,26,59,26.78,0.26,573,60,-1.54
interleaved,26,60,0.0,0.26,525,75,-1.57
interleaved,26,61,26.78,0.26,330,43,-1.55
interleaved,26,62,0.0,0.26,142,58,-1.57
interleaved,26,63,0.0,0.26,529,46,-1.58
interleaved,26,64,26.78,0.26,384,42,-1.57
interleaved,26,65,0.0,0.26,375,75,-1.69
interleaved,26,66,0.0,0.26,316,59,-1.64
interleaved,26,67,26.78,0.26,398,57,-1.6
interleaved,26,68,0.0,0.26,351,50,-1.68
interleaved,26,69,0.0,0.26,275,59,-1.5
interleaved,26,70,26.78,0.26,284,64,-1.68
interleaved,26,71,26.78,0.26,309,56,-1.63
interleaved,26,72,26.78,0.26,436,72,-1.68
interleaved,26,73,0.0,0.26,673,55,-1.66
interleaved,26,74,0.0,0.26,268,54,-1.61
interleaved,26,75,26.78,0.26,286,55,-1.63
interleaved,26,76,0.0,0.26,258,72,-1.5
interleaved,26,77,26.78,0.26,335,55,-1.49
interleaved,26,78,0.0,0.26,328,46,-1.51
interleaved,26,79,26.78,0.26,328,55,-1.63
interleaved,26,80,26.78,0.26,285,47,-1.54
interleaved,26,81,0.0,0.26,386,55,-1.59
interleaved,26,82,0.0,0.26,323,55,-1.62
interleaved,26,83,0.0,0.26,284,46,-1.58
interleaved,26,84,0.0,0.26,306,46,-1.54
interleaved,26,85,26.78,0.26,319,64,-1.49
interleaved,26,86,26.78,0.26,355,54,-1.52
interleaved,26,87,26.78,0.26,343,65,-1.59
interleaved,26,88,26.78,0.26,358,63,-1.7
interleaved,26,89,0.0,0.26,427,82,-1.64
