condition,subject,trial,su,rotation,rt,mt,ep
blocked,9,1,0.0,0.0,1083,124,-1.71
blocked,9,2,26.78,0.0,416,84,-1.64
blocked,9,3,26.78,0.0,400,67,-1.58
blocked,9,4,0.0,0.0,425,66,-1.76
blocked,9,5,26.78,0.0,309,58,-1.6
blocked,9,6,26.78,0.0,408,75,-1.55
blocked,9,7,26.78,0.0,366,84,-1.54
blocked,9,8,26.78,0.0,350,92,-1.67
blocked,9,9,26.78,0.0,358,84,-1.53
blocked,9,10,26.78,0.0,473,109,-1.67
blocked,9,11,0.0,0.0,384,116,-1.49
blocked,9,12,0.0,0.0,349,76,-1.57
blocked,9,13,0.0,0.0,350,75,-1.63
blocked,9,14,0.0,0.0,467,83,-1.35
blocked,9,15,0.0,0.0,375,110,-1.52
blocked,9,16,0.0,0.0,526,124,-1.77
blocked,9,17,26.78,0.0,467,93,-1.51
blocked,9,18,26.78,0.0,426,83,-1.53
blocked,9,19,0.0,0.0,374,100,-1.63
blocked,9,20,26.78,0.0,281,84,-1.72
blocked,9,21,26.78,0.0,400,83,-1.57
blocked,9,22,0.0,0.0,450,66,-1.5
blocked,9,23,26.78,0.0,333,75,-1.67
blocked,9,24,0.0,0.0,451,74,-1.5
blocked,9,25,26.78,0.0,359,73,-1.72
blocked,9,26,0.0,0.0,659,94,-1.7
blocked,9,27,0.0,0.0,382,75,-1.56
blocked,9,28,26.78,0.0,341,73,-1.55
blocked,9,29,0.0,0.0,417,67,-1.52
blocked,9,30,0.0,0.26,342,83,-1.92
blocked,9,31,0.0,0.26,333,50,-1.77
blocked,9,32,0.0,0.26,442,58,-1.84
blocked,9,33,0.0,0.26,468,56,-1.66
blocked,9,34,0.0,0.26,367,42,-1.69
blocked,9,35,0.0,0.26,433,43,-1.59
blocked,9,36,0.0,0.26,725,58,-1.62
blocked,9,37,0.0,0.26,397,58,-1.78
blocked,9,38,0.0,0.26,391,42,-1.73
blocked,9,39,0.0,0.26,376,49,-1.58
blocked,9,40,0.0,0.26,498,50,-1.67
blocked,9,41,0.0,0.26,509,67,-1.75
blocked,9,42,0.0,0.26,450,50,-1.71
blocked,9,43,0.0,0.26,449,42,-1.6
blocked,9,44,0.0,0.26,312,55,-1.56
blocked,9,45,0.0,0.26,367,50,-1.62
blocked,9,46,0.0,0.26,566,42,-1.74
blocked,9,47,0.0,0.26,459,50,-1.67
blocked,9,48,0.0,0.26,407,41,-1.58
blocked,9,49,0.0,0.26,387,41,-1.67
blocked,9,50,0.0,0.26,433,45,-1.61
blocked,9,51,0.0,0.26,592,50,-1.66
blocked,9,52,0.0,0.26,393,49,-1.65
blocked,9,53,0.0,0.26,405,37,-1.6
blocked,9,54,0.0,0.26,424,34,-1.62
blocked,9,55,0.0,0.26,400,50,-1.67
blocked,9,56,0.0,0.26,366,33,-1.6
blocked,9,57,0.0,0.26,466,50,-1.58
blocked,9,58,0.0,0.26,400,33,-1.57
blocked,9,59,0.0,0.26,450,33,-1.54
blocked,9,60,0.0,0.26,367,42,-1.56
blocked,9,61,0.0,0.26,359,33,-1.55
blocked,9,62,0.0,0.26,500,42,-1.63
blocked,9,63,0.0,0.26,550,59,-1.62
blocked,9,64,0.0,0.26,337,58,-1.63
blocked,9,65,0.0,0.26,407,50,-1.61
blocked,9,66,0.0,0.26,442,102,-1.64
blocked,9,67,0.0,0.26,416,41,-1.46
blocked,9,68,0.0,0.26,492,42,-1.62
blocked,9,69,0.0,0.26,482,34,-1.56
blocked,9,70,0.0,0.26,417,50,-1.49
blocked,9,71,0.0,0.26,508,50,-1.59
blocked,9,72,0.0,0.26,433,59,-1.57
blocked,9,73,0.0,0.26,417,49,-1.64
blocked,9,74,0.0,0.26,591,92,-1.73
blocked,9,75,0.0,0.26,459,58,-1.65
blocked,9,76,0.0,0.26,417,42,-1.58
blocked,9,77,0.0,0.26,433,80,-1.64
blocked,9,78,0.0,0.26,356,34,-1.53
blocked,9,79,0.0,0.26,433,42,-1.59
blocked,9,80,0.0,0.26,575,51,-1.56
blocked,9,81,0.0,0.26,383,42,-1.66
blocked,9,82,0.0,0.26,475,50,-1.6
blocked,9,83,0.0,0.26,366,67,-1.67
blocked,9,84,0.0,0.26,352,48,-1.51
blocked,9,85,0.0,0.26,319,57,-1.54
blocked,9,86,0.0,0.26,358,66,-1.65
blocked,9,87,0.0,0.26,409,66,-1.56
blocked,9,88,0.0,0.26,433,58,-1.56
blocked,9,89,0.0,0.26,391,75,-1.61
blocked,9,90,0.0,0.26,283,50,-1.46
blocked,9,91,0.0,0.26,317,58,-1.59
blocked,9,92,0.0,0.26,418,55,-1.56
blocked,9,93,0.0,0.26,350,150,-1.69
blocked,9,94,0.0,0.26,388,48,-1.6
blocked,9,95,0.0,0.26,375,225,-1.59
blocked,9,96,0.0,0.26,407,50,-1.52
blocked,9,97,0.0,0.26,341,75,-1.58
blocked,9,98,0.0,0.26,518,57,-1.58
blocked,9,99,0.0,0.26,425,67,-1.47
blocked,9,100,0.0,0.26,392,75,-1.64
blocked,9,101,0.0,0.26,640,66,-1.63
blocked,9,102,0.0,0.26,400,50,-1.59
blocked,9,103,0.0,0.26,366,75,-1.65
blocked,9,104,0.0,0.26,884,66,-1.62
blocked,9,105,0.0,0.26,433,75,-1.63
blocked,9,106,0.0,0.26,733,91,-1.61
blocked,9,107,0.0,0.26,729,56,-1.6
blocked,9,108,0.0,0.26,417,58,-1.56
blocked,9,109,0.0,0.26,467,59,-1.61
blocked,9,110,0.0,0.26,459,58,-1.53
blocked,9,111,0.0,0.26,526,74,-1.6
blocked,9,112,0.0,0.26,475,49,-1.49
blocked,9,113,0.0,0.26,492,167,-1.67
blocked,9,114,0.0,0.26,691,85,-1.62
blocked,9,115,0.0,0.26,596,72,-1.6
blocked,9,116,0.0,0.26,387,101,-1.74
blocked,9,117,0.0,0.26,557,68,-1.68
blocked,9,118,0.0,0.26,308,50,-1.59
blocked,9,119,0.0,0.26,433,67,-1.63
blocked,9,120,0.0,0.26,375,50,-1.6
blocked,9,121,0.0,0.26,624,67,-1.47
blocked,9,122,0.0,0.26,600,67,-1.52
blocked,9,123,0.0,0.26,409,83,-1.67
blocked,9,124,0.0,0.26,403,80,-1.53
blocked,9,125,0.0,0.26,267,92,-1.65
blocked,9,126,0.0,0.26,255,67,-1.52
blocked,9,127,0.0,0.26,271,72,-1.51
blocked,9,128,0.0,0.26,866,67,-1.63
blocked,9,129,0.0,0.26,375,50,-1.58
blocked,9,130,0.0,0.0,392,43,-1.39
blocked,9,131,0.0,0.0,508,51,-1.3
blocked,9,132,0.0,0.0,350,58,-1.29
blocked,9,133,0.0,0.0,350,92,-1.39
blocked,9,134,0.0,0.0,409,57,-1.36
blocked,9,135,0.0,0.0,402,56,-1.42
blocked,9,136,0.0,0.0,400,50,-1.39
blocked,9,137,0.0,0.0,376,33,-1.27
blocked,9,138,0.0,0.0,391,42,-1.4
blocked,9,139,0.0,0.0,392,58,-1.38
blocked,9,140,0.0,0.0,742,99,-1.48
blocked,9,141,0.0,0.0,1526,50,-1.44
blocked,9,142,0.0,0.0,757,41,-1.48
blocked,9,143,0.0,0.0,342,294,-1.34
blocked,9,144,0.0,0.0,642,33,-1.46
blocked,9,145,0.0,0.0,433,133,-1.4
blocked,9,146,0.0,0.0,491,34,-1.54
blocked,9,147,0.0,0.0,308,50,-1.4
