condition,subject,trial,su,rotation,rt,mt,ep
blocked,37,1,26.78,0.0,427,132,-1.64
blocked,37,2,26.78,0.0,383,100,-1.51
blocked,37,3,26.78,0.0,308,66,-1.41
blocked,37,4,0.0,0.0,341,83,-1.57
blocked,37,5,0.0,0.0,350,100,-1.51
blocked,37,6,26.78,0.0,458,100,-1.56
blocked,37,7,0.0,0.0,384,75,-1.49
blocked,37,8,0.0,0.0,291,92,-1.51
blocked,37,9,0.0,0.0,450,66,-1.62
blocked,37,10,0.0,0.0,280,84,-1.56
blocked,37,11,0.0,0.0,318,66,-1.54
blocked,37,12,26.78,0.0,308,58,-1.5
blocked,37,13,26.78,0.0,341,49,-1.49
blocked,37,14,0.0,0.0,466,67,-1.57
blocked,37,15,0.0,0.0,408,58,-1.55
blocked,37,16,0.0,0.0,316,43,-1.51
blocked,37,17,0.0,0.0,292,66,-1.49
blocked,37,18,0.0,0.0,333,67,-1.57
blocked,37,19,26.78,0.0,467,67,-1.66
blocked,37,20,26.78,0.0,309,74,-1.65
blocked,37,21,0.0,0.0,317,49,-1.57
blocked,37,22,26.78,0.0,384,59,-1.61
blocked,37,23,0.0,0.0,367,67,-1.61
blocked,37,24,0.0,0.0,342,58,-1.59
blocked,37,25,26.78,0.0,309,66,-1.6
blocked,37,26,0.0,0.0,350,74,-1.58
blocked,37,27,0.0,0.0,384,74,-1.65
blocked,37,28,0.0,0.0,308,67,-1.56
blocked,37,29,26.78,0.0,374,76,-1.69
blocked,37,30,26.78,0.26,341,75,-1.88
blocked,37,31,26.78,0.26,366,59,-1.92
blocked,37,32,26.78,0.26,383,74,-1.79
blocked,37,33,26.78,0.26,384,66,-1.76
blocked,37,34,26.78,0.26,482,75,-1.79
blocked,37,35,26.78,0.26,366,67,-1.76
blocked,37,36,26.78,0.26,404,75,-1.65
blocked,37,37,26.78,0.26,391,67,-1.57
blocked,37,38,26.78,0.26,325,58,-1.8
blocked,37,39,26.78,0.26,429,75,-1.73
blocked,37,40,26.78,0.26,358,85,-1.73
blocked,37,41,26.78,0.26,758,109,-1.67
blocked,37,42,26.78,0.26,234,75,-1.81
blocked,37,43,26.78,0.26,259,57,-1.79
blocked,37,44,26.78,0.26,324,76,-1.88
blocked,37,45,26.78,0.26,383,75,-1.74
blocked,37,46,26.78,0.26,392,66,-1.79
blocked,37,47,26.78,0.26,400,75,-1.74
blocked,37,48,26.78,0.26,351,92,-1.75
blocked,37,49,26.78,0.26,383,83,-1.79
blocked,37,50,26.78,0.26,783,85,-1.82
blocked,37,51,26.78,0.26,429,116,-1.83
blocked,37,52,26.78,0.26,534,166,-1.79
blocked,37,53,26.78,0.26,575,117,-1.73
blocked,37,54,26.78,0.26,384,108,-1.8
blocked,37,55,26.78,0.26,308,92,-1.8
blocked,37,56,26.78,0.26,300,83,-1.82
blocked,37,57,26.78,0.26,325,100,-1.78
blocked,37,58,26.78,0.26,334,116,-1.85
blocked,37,59,26.78,0.26,300,100,-1.86
blocked,37,60,26.78,0.26,292,119,-1.87
blocked,37,61,26.78,0.26,317,116,-1.87
blocked,37,62,26.78,0.26,346,108,-1.78
blocked,37,63,26.78,0.26,350,100,-1.86
blocked,37,64,26.78,0.26,341,84,-1.83
blocked,37,65,26.78,0.26,431,92,-1.88
blocked,37,66,26.78,0.26,291,92,-1.78
blocked,37,67,26.78,0.26,400,83,-1.78
blocked,37,68,26.78,0.26,400,91,-1.91
blocked,37,69,26.78,0.26,300,83,-1.87
blocked,37,70,26.78,0.26,325,100,-1.87
blocked,37,71,26.78,0.26,234,91,-1.87
blocked,37,72,26.78,0.26,325,92,-1.78
blocked,37,73,26.78,0.26,306,84,-1.8
blocked,37,74,26.78,0.26,275,92,-1.91
blocked,37,75,26.78,0.26,342,117,-1.86
blocked,37,76,26.78,0.26,283,117,-1.74
blocked,37,77,26.78,0.26,366,101,-1.88
blocked,37,78,26.78,0.26,316,92,-1.84
blocked,37,79,26.78,0.26,292,84,-1.85
blocked,37,80,26.78,0.26,300,109,-1.88
blocked,37,81,26.78,0.26,317,96,-1.81
blocked,37,82,26.78,0.26,358,92,-1.8
blocked,37,83,26.78,0.26,382,92,-1.74
blocked,37,84,26.78,0.26,309,74,-1.77
blocked,37,85,26.78,0.26,391,100,-1.77
blocked,37,86,26.78,0.26,305,92,-1.8
blocked,37,87,26.78,0.26,407,84,-1.62
blocked,37,88,26.78,0.26,300,75,-1.79
blocked,37,89,26.78,0.26,659,116,-1.89
blocked,37,90,26.78,0.26,319,114,-1.8
blocked,37,91,26.78,0.26,342,108,-1.83
blocked,37,92,26.78,0.26,344,106,-1.83
blocked,37,93,26.78,0.26,467,116,-1.79
blocked,37,94,26.78,0.26,357,124,-1.78
blocked,37,95,26.78,0.26,424,109,-1.79
blocked,37,96,26.78,0.26,363,97,-1.72
blocked,37,97,26.78,0.26,333,91,-1.73
blocked,37,98,26.78,0.26,841,84,-1.78
blocked,37,99,26.78,0.26,300,117,-1.79
blocked,37,100,26.78,0.26,300,117,-1.78
blocked,37,101,26.78,0.26,317,75,-1.73
blocked,37,102,26.78,0.26,375,75,-1.73
blocked,37,103,26.78,0.26,425,84,-1.76
blocked,37,104,26.78,0.26,309,75,-1.63
blocked,37,105,26.78,0.26,356,94,-1.71
blocked,37,106,26.78,0.26,383,100,-1.72
blocked,37,107,26.78,0.26,371,88,-1.79
blocked,37,108,26.78,0.26,325,83,-1.75
blocked,37,109,26.78,0.26,350,83,-1.71
blocked,37,110,26.78,0.26,450,75,-1.77
blocked,37,111,26.78,0.26,350,59,-1.7
blocked,37,112,26.78,0.26,491,85,-1.79
blocked,37,113,26.78,0.26,300,73,-1.73
blocked,37,114,26.78,0.26,316,67,-1.77
blocked,37,115,26.78,0.26,300,84,-1.78
blocked,37,116,26.78,0.26,416,63,-1.64
blocked,37,117,26.78,0.26,391,67,-1.69
blocked,37,118,26.78,0.26,316,67,-1.68
blocked,37,119,26.78,0.26,325,92,-1.69
blocked,37,120,26.78,0.26,267,75,-1.73
blocked,37,121,26.78,0.26,367,77,-1.71
blocked,37,122,26.78,0.26,317,100,-1.7
blocked,37,123,26.78,0.26,345,92,-1.73
blocked,37,124,26.78,0.26,366,109,-1.77
blocked,37,125,26.78,0.26,309,100,-1.68
blocked,37,126,26.78,0.26,375,167,-1.58
blocked,37,127,26.78,0.26,608,100,-1.66
blocked,37,128,26.78,0.26,442,92,-1.69
blocked,37,129,26.78,0.26,325,108,-1.71
blocked,37,130,26.78,0.0,308,100,-1.44
blocked,37,131,26.78,0.0,317,83,-1.44
blocked,37,132,26.78,0.0,341,109,-1.43
blocked,37,133,26.78,0.0,333,83,-1.46
blocked,37,134,26.78,0.0,292,91,-1.48
blocked,37,135,26.78,0.0,300,84,-1.55
blocked,37,136,26.78,0.0,308,75,-1.5
blocked,37,137,26.78,0.0,350,75,-1.5
blocked,37,138,26.78,0.0,408,75,-1.4
blocked,37,139,26.78,0.0,450,84,-1.47
blocked,37,140,26.78,0.0,384,92,-1.54
blocked,37,141,26.78,0.0,393,74,-1.45
blocked,37,142,26.78,0.0,308,76,-1.4
blocked,37,143,26.78,0.0,358,92,-1.54
blocked,37,144,26.78,0.0,400,100,-1.48
blocked,37,145,26.78,0.0,326,91,-1.55
blocked,37,146,26.78,0.0,351,93,-1.44
blocked,37,147,26.78,0.0,374,142,-1.58
blocked,37,148,26.78,0.0,460,83,-1.51
blocked,37,149,26.78,0.0,625,191,-1.51
blocked,37,150,26.78,0.0,359,108,-1.61
blocked,37,151,26.78,0.0,334,124,-1.5
blocked,37,152,26.78,0.0,274,93,-1.49
blocked,37,153,26.78,0.0,408,134,-1.59
blocked,37,154,26.78,0.0,300,91,-1.52
blocked,37,155,26.78,0.0,324,109,-1.55
blocked,37,156,26.78,0.0,441,126,-1.54
blocked,37,157,26.78,0.0,381,135,-1.57
blocked,37,158,26.78,0.0,291,109,-1.57
blocked,37,159,26.78,0.0,383,100,-1.53
blocked,37,160,26.78,0.0,375,92,-1.5
blocked,37,161,26.78,0.0,275,100,-1.67
blocked,37,162,26.78,0.0,350,100,-1.61
blocked,37,163,26.78,0.0,341,84,-1.64
blocked,37,164,26.78,0.0,358,92,-1.58
blocked,37,165,26.78,0.0,309,100,-1.59
blocked,37,166,26.78,0.0,374,126,-1.58
blocked,37,167,26.78,0.0,367,116,-1.59
blocked,37,168,26.78,0.0,300,116,-1.55
blocked,37,169,26.78,0.0,833,84,-1.55
blocked,37,170,26.78,0.0,308,83,-1.61
blocked,37,171,26.78,0.0,592,200,-1.63
blocked,37,172,26.78,0.0,292,108,-1.63
blocked,37,173,26.78,0.0,393,99,-1.56
blocked,37,174,26.78,0.0,292,100,-1.67
blocked,37,175,26.78,0.0,316,126,-1.65
blocked,37,176,26.78,0.0,283,133,-1.61
blocked,37,177,26.78,0.0,333,159,-1.58
blocked,37,178,26.78,0.0,325,141,-1.65
blocked,37,179,26.78,0.0,342,176,-1.71
blocked,37,180,26.78,0.0,316,117,-1.61
blocked,37,181,26.78,0.0,342,133,-1.56
blocked,37,182,26.78,0.0,316,109,-1.55
blocked,37,183,26.78,0.0,367,158,-1.54
blocked,37,184,26.78,0.0,433,167,-1.62
blocked,37,185,26.78,0.0,327,141,-1.59
blocked,37,186,26.78,0.0,308,75,-1.5
blocked,37,187,26.78,0.0,392,67,-1.47
blocked,37,188,26.78,0.0,333,100,-1.55
blocked,37,189,26.78,0.0,293,91,-1.66
blocked,37,190,26.78,0.0,299,67,-1.57
blocked,37,191,26.78,0.0,258,75,-1.53
blocked,37,192,26.78,0.0,409,74,-1.6
blocked,37,193,26.78,0.0,301,91,-1.57
blocked,37,194,26.78,0.0,315,84,-1.55
blocked,37,195,26.78,0.0,342,91,-1.62
blocked,37,196,26.78,0.0,266,76,-1.49
blocked,37,197,26.78,0.0,409,66,-1.61
blocked,37,198,26.78,0.0,250,67,-1.55
blocked,37,199,26.78,0.0,299,59,-1.55
blocked,37,200,26.78,0.0,316,59,-1.49
blocked,37,201,26.78,0.0,309,66,-1.49
blocked,37,202,26.78,0.0,259,58,-1.49
blocked,37,203,26.78,0.0,283,59,-1.43
