condition,subject,trial,su,rotation,rt,mt,ep
interleaved,32,1,0.0,0.0,459,191,-1.78
interleaved,32,2,26.78,0.0,408,134,-1.69
interleaved,32,3,26.78,0.0,417,116,-1.67
interleaved,32,4,26.78,0.0,393,124,-1.58
interleaved,32,5,26.78,0.0,408,92,-1.65
interleaved,32,6,0.0,0.0,392,91,-1.62
interleaved,32,7,0.0,0.0,633,117,-1.6
interleaved,32,8,26.78,0.0,533,117,-1.58
interleaved,32,9,26.78,0.0,417,142,-1.71
interleaved,32,10,26.78,0.0,352,115,-1.7
interleaved,32,11,26.78,0.0,342,100,-1.54
interleaved,32,12,0.0,0.0,342,133,-1.53
interleaved,32,13,0.0,0.0,384,92,-1.61
interleaved,32,14,0.0,0.0,350,109,-1.57
interleaved,32,15,26.78,0.0,408,92,-1.69
interleaved,32,16,26.78,0.0,458,200,-1.57
interleaved,32,17,0.0,0.0,525,308,-1.55
interleaved,32,18,26.78,0.0,492,108,-1.77
interleaved,32,19,0.0,0.0,524,234,-1.76
interleaved,32,20,0.0,0.0,683,108,-1.83
interleaved,32,21,26.78,0.0,475,151,-1.67
interleaved,32,22,0.0,0.0,784,108,-1.54
interleaved,32,23,26.78,0.0,401,150,-1.7
interleaved,32,24,0.0,0.0,592,100,-1.71
interleaved,32,25,0.0,0.0,667,116,-1.64
interleaved,32,26,26.78,0.0,609,108,-1.6
interleaved,32,27,0.0,0.0,383,133,-1.62
interleaved,32,28,0.0,0.0,558,133,-1.66
interleaved,32,29,26.78,0.0,508,125,-1.43
interleaved,32,30,0.0,0.26,367,158,-1.71
interleaved,32,31,0.0,0.26,433,109,-1.79
interleaved,32,32,26.78,0.26,576,99,-1.85
interleaved,32,33,0.0,0.26,525,108,-1.91
interleaved,32,34,0.0,0.26,434,424,-1.9
interleaved,32,35,26.78,0.26,350,109,-1.71
interleaved,32,36,26.78,0.26,608,151,-1.71
interleaved,32,37,0.0,0.26,675,134,-1.82
interleaved,32,38,0.0,0.26,675,91,-1.87
interleaved,32,39,0.0,0.26,592,142,-1.75
interleaved,32,40,26.78,0.26,350,68,-1.53
interleaved,32,41,26.78,0.26,660,101,-1.59
interleaved,32,42,26.78,0.26,408,50,-1.52
interleaved,32,43,0.0,0.26,408,58,-1.53
interleaved,32,44,26.78,0.26,509,91,-1.68
interleaved,32,45,26.78,0.26,950,92,-1.8
interleaved,32,46,0.0,0.26,650,67,-1.61
interleaved,32,47,0.0,0.26,649,100,-1.77
interleaved,32,48,26.78,0.26,832,158,-1.52
interleaved,32,49,26.78,0.26,475,75,-1.5
interleaved,32,50,26.78,0.26,383,83,-1.51
interleaved,32,51,0.0,0.26,400,74,-1.54
interleaved,32,52,26.78,0.26,658,83,-1.9
interleaved,32,53,26.78,0.26,525,100,-1.82
interleaved,32,54,26.78,0.26,492,99,-1.75
interleaved,32,55,0.0,0.26,541,116,-1.8
interleaved,32,56,26.78,0.26,483,92,-1.83
interleaved,32,57,0.0,0.26,533,150,-1.75
interleaved,32,58,26.78,0.26,358,83,-1.82
interleaved,32,59,0.0,0.26,967,250,-1.82
interleaved,32,60,26.78,0.26,517,67,-1.59
interleaved,32,61,26.78,0.26,417,66,-1.64
interleaved,32,62,0.0,0.26,325,75,-1.6
interleaved,32,63,0.0,0.26,359,83,-1.82
interleaved,32,64,0.0,0.26,334,83,-1.61
interleaved,32,65,0.0,0.26,467,74,-1.66
interleaved,32,66,26.78,0.26,374,84,-1.82
interleaved,32,67,0.0,0.26,467,50,-1.58
interleaved,32,68,26.78,0.26,766,92,-1.82
interleaved,32,69,0.0,0.26,576,83,-1.62
interleaved,32,70,0.0,0.26,883,67,-1.58
interleaved,32,71,0.0,0.26,492,92,-1.69
interleaved,32,72,0.0,0.26,808,83,-1.65
interleaved,32,73,0.0,0.26,542,83,-1.46
interleaved,32,74,26.78,0.26,575,142,-1.65
interleaved,32,75,26.78,0.26,458,83,-1.7
interleaved,32,76,26.78,0.26,425,83,-1.79
interleaved,32,77,0.0,0.26,450,125,-1.69
interleaved,32,78,26.78,0.26,425,84,-1.67
interleaved,32,79,26.78,0.26,492,83,-1.58
interleaved,32,80,26.78,0.26,675,67,-1.64
interleaved,32,81,0.0,0.26,341,76,-1.67
interleaved,32,82,26.78,0.26,483,84,-1.62
interleaved,32,83,0.0,0.26,534,91,-1.73
interleaved,32,84,26.78,0.26,533,126,-1.75
interleaved,32,85,26.78,0.26,467,75,-1.56
interleaved,32,86,0.0,0.26,550,125,-1.71
interleaved,32,87,0.0,0.26,542,75,-1.59
interleaved,32,88,26.78,0.26,599,108,-1.7
interleaved,32,89,0.0,0.26,574,84,-1.67
interleaved,32,90,0.0,0.26,466,91,-1.8
interleaved,32,91,0.0,0.26,375,108,-1.88
interleaved,32,92,0.0,0.26,442,66,-1.51
interleaved,32,93,26.78,0.26,466,108,-1.67
interleaved,32,94,26.78,0.26,508,58,-1.61
interleaved,32,95,0.0,0.26,459,107,-1.77
