condition,subject,trial,su,rotation,rt,mt,ep
interleaved,52,1,0.0,0.0,835,2648,1.69
interleaved,52,2,0.0,0.0,1341,75,-1.52
interleaved,52,3,0.0,0.0,1084,176,-1.58
interleaved,52,4,0.0,0.0,516,158,-1.62
interleaved,52,5,26.78,0.0,580,96,-1.52
interleaved,52,6,26.78,0.0,575,124,-1.61
interleaved,52,7,26.78,0.0,537,142,-1.56
interleaved,52,8,0.0,0.0,516,125,-1.59
interleaved,52,9,0.0,0.0,549,109,-1.51
interleaved,52,10,26.78,0.0,585,107,-1.56
interleaved,52,11,26.78,0.0,451,109,-1.49
interleaved,52,12,26.78,0.0,451,99,-1.57
interleaved,52,13,0.0,0.0,358,109,-1.63
interleaved,52,14,26.78,0.0,385,107,-1.51
interleaved,52,15,0.0,0.0,341,134,-1.62
interleaved,52,16,0.0,0.0,383,110,-1.55
interleaved,52,17,0.0,0.0,412,143,-1.6
interleaved,52,18,26.78,0.0,358,92,-1.62
interleaved,52,19,0.0,0.0,465,85,-1.5
interleaved,52,20,26.78,0.0,433,91,-1.56
interleaved,52,21,0.0,0.0,392,111,-1.56
interleaved,52,22,26.78,0.0,333,100,-1.6
interleaved,52,23,0.0,0.0,351,78,-1.52
interleaved,52,24,26.78,0.0,550,109,-1.67
interleaved,52,25,0.0,0.0,361,99,-1.57
interleaved,52,26,26.78,0.0,383,117,-1.57
interleaved,52,27,0.0,0.0,592,203,-1.51
interleaved,52,28,26.78,0.0,338,154,-1.52
interleaved,52,29,0.0,0.0,360,159,-1.58
interleaved,52,30,26.78,0.26,317,107,-1.98
interleaved,52,31,26.78,0.26,389,116,-1.89
interleaved,52,32,0.0,0.26,667,100,-1.79
interleaved,52,33,26.78,0.26,608,108,-1.72
interleaved,52,34,0.0,0.26,400,103,-1.73
interleaved,52,35,0.0,0.26,575,107,-1.64
interleaved,52,36,26.78,0.26,533,94,-1.66
interleaved,52,37,26.78,0.26,417,101,-1.64
interleaved,52,38,0.0,0.26,383,125,-1.7
interleaved,52,39,26.78,0.26,397,116,-1.65
interleaved,52,40,0.0,0.26,391,150,-1.63
interleaved,52,41,26.78,0.26,349,108,-1.66
interleaved,52,42,26.78,0.26,334,102,-1.63
interleaved,52,43,26.78,0.26,475,91,-1.59
interleaved,52,44,26.78,0.26,400,141,-1.68
interleaved,52,45,0.0,0.26,446,129,-1.59
interleaved,52,46,0.0,0.26,411,113,-1.67
interleaved,52,47,0.0,0.26,392,75,-1.59
interleaved,52,48,26.78,0.26,482,101,-1.64
interleaved,52,49,0.0,0.26,406,93,-1.65
interleaved,52,50,26.78,0.26,717,108,-1.69
interleaved,52,51,0.0,0.26,717,92,-1.72
interleaved,52,52,26.78,0.26,709,85,-1.7
interleaved,52,53,26.78,0.26,782,92,-1.77
interleaved,52,54,26.78,0.26,509,83,-1.69
interleaved,52,55,0.0,0.26,594,97,-1.74
interleaved,52,56,0.0,0.26,1341,109,-1.68
interleaved,52,57,0.0,0.26,885,365,-1.69
interleaved,52,58,26.78,0.26,391,92,-1.5
interleaved,52,59,0.0,0.26,558,90,-1.57
interleaved,52,60,0.0,0.26,400,82,-1.62
interleaved,52,61,0.0,0.26,459,91,-1.63
interleaved,52,62,0.0,0.26,309,95,-1.64
interleaved,52,63,0.0,0.26,483,118,-1.58
interleaved,52,64,26.78,0.26,367,96,-1.56
interleaved,52,65,26.78,0.26,342,133,-1.69
interleaved,52,66,26.78,0.26,340,100,-1.66
interleaved,52,67,26.78,0.26,361,89,-1.69
interleaved,52,68,26.78,0.26,389,88,-1.64
interleaved,52,69,0.0,0.26,387,80,-1.62
interleaved,52,70,26.78,0.26,360,83,-1.67
interleaved,52,71,0.0,0.26,348,101,-1.6
interleaved,52,72,0.0,0.26,341,79,-1.6
interleaved,52,73,0.0,0.26,307,92,-1.65
interleaved,52,74,26.78,0.26,317,77,-1.6
interleaved,52,75,0.0,0.26,350,92,-1.67
interleaved,52,76,26.78,0.26,367,86,-1.62
interleaved,52,77,26.78,0.26,400,74,-1.65
interleaved,52,78,26.78,0.26,533,84,-1.57
interleaved,52,79,26.78,0.26,451,78,-1.63
interleaved,52,80,26.78,0.26,416,101,-1.67
interleaved,52,81,0.0,0.26,383,76,-1.78
interleaved,52,82,26.78,0.26,583,92,-1.67
interleaved,52,83,26.78,0.26,465,117,-1.61
interleaved,52,84,0.0,0.26,409,83,-1.8
interleaved,52,85,26.78,0.26,583,96,-1.76
interleaved,52,86,0.0,0.26,464,134,-1.7
interleaved,52,87,0.0,0.26,375,113,-1.66
interleaved,52,88,26.78,0.26,492,124,-1.69
interleaved,52,89,0.0,0.26,334,107,-1.64
interleaved,52,90,26.78,0.26,465,108,-1.6
interleaved,52,91,26.78,0.26,442,108,-1.64
interleaved,52,92,0.0,0.26,533,125,-1.64
interleaved,52,93,0.0,0.26,457,116,-1.65
interleaved,52,94,0.0,0.26,484,133,-1.63
interleaved,52,95,26.78,0.26,366,113,-1.57
interleaved,52,96,26.78,0.26,416,92,-1.63
interleaved,52,97,26.78,0.26,514,100,-1.58
interleaved,52,98,0.0,0.26,517,125,-1.66
interleaved,52,99,0.0,0.26,558,113,-1.67
interleaved,52,100,0.0,0.26,650,91,-1.74
interleaved,52,101,0.0,0.26,1392,91,-1.52
interleaved,52,102,0.0,0.26,550,86,-1.63
interleaved,52,103,0.0,0.26,435,99,-1.64
interleaved,52,104,0.0,0.26,542,116,-1.6
interleaved,52,105,26.78,0.26,366,100,-1.63
interleaved,52,106,26.78,0.26,715,118,-1.67
interleaved,52,107,0.0,0.26,432,95,-1.65
interleaved,52,108,0.0,0.26,376,107,-1.56
interleaved,52,109,26.78,0.26,450,125,-1.67
interleaved,52,110,26.78,0.26,676,133,-1.63
interleaved,52,111,26.78,0.26,417,133,-1.62
interleaved,52,112,26.78,0.26,416,107,-1.7
interleaved,52,113,26.78,0.26,399,127,-1.74
interleaved,52,114,0.0,0.26,361,97,-1.66
interleaved,52,115,0.0,0.26,477,108,-1.63
interleaved,52,116,26.78,0.26,450,126,-1.72
interleaved,52,117,0.0,0.26,543,132,-1.68
interleaved,52,118,26.78,0.26,512,146,-1.63
interleaved,52,119,0.0,0.26,401,127,-1.69
interleaved,52,120,0.0,0.26,397,103,-1.68
interleaved,52,121,26.78,0.26,408,125,-1.64
interleaved,52,122,26.78,0.26,1241,117,-1.64
interleaved,52,123,0.0,0.26,900,145,-1.62
interleaved,52,124,26.78,0.26,404,127,-1.6
interleaved,52,125,26.78,0.26,391,126,-1.66
interleaved,52,126,0.0,0.26,376,124,-1.59
interleaved,52,127,26.78,0.26,388,100,-1.73
interleaved,52,128,26.78,0.26,460,118,-1.57
interleaved,52,129,26.78,0.26,367,91,-1.66
interleaved,52,130,0.0,0.0,400,91,-1.44
interleaved,52,131,26.78,0.0,595,105,-1.58
interleaved,52,132,26.78,0.0,1047,80,-1.56
interleaved,52,133,26.78,0.0,464,109,-1.59
interleaved,52,134,26.78,0.0,892,75,-1.53
interleaved,52,135,0.0,0.0,833,67,-1.5
interleaved,52,136,0.0,0.0,608,92,-1.41
interleaved,52,137,26.78,0.0,651,99,-1.51
interleaved,52,138,26.78,0.0,441,137,-1.56
interleaved,52,139,26.78,0.0,391,117,-1.55
interleaved,52,140,0.0,0.0,453,189,-1.53
interleaved,52,141,0.0,0.0,400,175,-1.61
interleaved,52,142,0.0,0.0,508,183,-1.56
interleaved,52,143,26.78,0.0,450,192,-1.58
interleaved,52,144,26.78,0.0,408,150,-1.54
interleaved,52,145,0.0,0.0,708,108,-1.46
interleaved,52,146,26.78,0.0,469,164,-1.42
interleaved,52,147,0.0,0.0,808,150,-1.48
interleaved,52,148,0.0,0.0,391,126,-1.48
interleaved,52,149,0.0,0.0,324,100,-1.46
interleaved,52,150,0.0,0.0,291,117,-1.46
interleaved,52,151,0.0,0.0,408,125,-1.58
interleaved,52,152,26.78,0.0,458,117,-1.48
interleaved,52,153,0.0,0.0,1024,151,-1.46
interleaved,52,154,26.78,0.0,527,131,-1.52
interleaved,52,155,26.78,0.0,650,136,-1.42
interleaved,52,156,0.0,0.0,800,117,-1.49
interleaved,52,157,26.78,0.0,832,125,-1.41
interleaved,52,158,0.0,0.0,636,116,-1.41
interleaved,52,159,0.0,0.0,471,105,-1.45
interleaved,52,160,26.78,0.0,367,108,-1.46
interleaved,52,161,26.78,0.0,217,117,-1.46
interleaved,52,162,26.78,0.0,459,141,-1.57
interleaved,52,163,0.0,0.0,433,125,-1.55
interleaved,52,164,0.0,0.0,483,151,-1.47
interleaved,52,165,26.78,0.0,535,147,-1.54
interleaved,52,166,26.78,0.0,631,108,-1.5
interleaved,52,167,0.0,0.0,550,175,-1.53
interleaved,52,168,0.0,0.0,509,141,-1.45
interleaved,52,169,26.78,0.0,474,167,-1.51
interleaved,52,170,26.78,0.0,409,116,-1.64
interleaved,52,171,26.78,0.0,434,117,-1.48
interleaved,52,172,26.78,0.0,401,174,-1.42
interleaved,52,173,0.0,0.0,399,100,-1.47
interleaved,52,174,26.78,0.0,658,151,-1.41
interleaved,52,175,26.78,0.0,410,119,-1.51
interleaved,52,176,26.78,0.0,491,124,-1.5
interleaved,52,177,26.78,0.0,470,141,-1.57
interleaved,52,178,0.0,0.0,352,115,-1.5
interleaved,52,179,0.0,0.0,401,125,-1.45
interleaved,52,180,0.0,0.0,411,122,-1.5
interleaved,52,181,26.78,0.0,389,110,-1.49
interleaved,52,182,26.78,0.0,450,132,-1.5
interleaved,52,183,0.0,0.0,316,123,-1.51
interleaved,52,184,26.78,0.0,367,125,-1.58
interleaved,52,185,26.78,0.0,426,124,-1.57
interleaved,52,186,26.78,0.0,383,125,-1.54
interleaved,52,187,26.78,0.0,379,142,-1.52
interleaved,52,188,26.78,0.0,417,166,-1.56
interleaved,52,189,26.78,0.0,518,167,-1.69
interleaved,52,190,26.78,0.0,753,162,-1.67
interleaved,52,191,26.78,0.0,409,150,-1.64
interleaved,52,192,0.0,0.0,436,159,-1.54
interleaved,52,193,0.0,0.0,425,128,-1.64
interleaved,52,194,26.78,0.0,391,135,-1.55
interleaved,52,195,0.0,0.0,377,142,-1.62
interleaved,52,196,0.0,0.0,773,168,-1.53
interleaved,52,197,26.78,0.0,451,174,-1.56
interleaved,52,198,26.78,0.0,333,200,-1.58
interleaved,52,199,0.0,0.0,447,142,-1.49
interleaved,52,200,0.0,0.0,463,163,-1.51
interleaved,52,201,26.78,0.0,400,144,-1.57
interleaved,52,202,0.0,0.0,441,209,-1.53
interleaved,52,203,0.0,0.0,416,185,-1.68
interleaved,52,204,26.78,0.0,358,166,-1.54
interleaved,52,205,26.78,0.0,467,167,-1.73
interleaved,52,206,26.78,0.0,583,442,-1.59
interleaved,52,207,26.78,0.0,450,150,-1.53
interleaved,52,208,26.78,0.0,609,192,-1.59
interleaved,52,209,0.0,0.0,389,141,-1.59
interleaved,52,210,26.78,0.0,517,166,-1.58
interleaved,52,211,26.78,0.0,400,191,-1.61
interleaved,52,212,26.78,0.0,402,198,-1.58
interleaved,52,213,26.78,0.0,484,233,-1.59
interleaved,52,214,0.0,0.0,444,173,-1.53
interleaved,52,215,0.0,0.0,484,299,-1.57
interleaved,52,216,26.78,0.0,532,195,-1.62
interleaved,52,217,0.0,0.0,449,184,-1.58
