condition,subject,trial,su,rotation,rt,mt,ep
blocked,62123123,1,0.0,0.0,2172,76,-1.7
blocked,62123123,2,26.78,0.0,483,67,-1.56
blocked,62123123,3,26.78,0.0,358,76,-1.61
blocked,62123123,4,26.78,0.0,267,83,-1.64
blocked,62123123,5,26.78,0.0,825,84,-1.59
blocked,62123123,6,0.0,0.0,249,84,-1.61
