condition,subject,trial,state,t,x,y
blocked,284217894721,1,state_init,125016.0,90.17027767866352,863.9987590556598
blocked,284217894721,1,state_init,125024.0,90.17027767866352,864.0008717377598
blocked,284217894721,1,state_init,125032.0,90.17055979726643,864.0006666229928
blocked,284217894721,1,state_init,125041.0,90.16980748099184,863.9985744523694
blocked,284217894721,1,state_init,125049.0,90.16952536238892,863.9995282360359
blocked,284217894721,1,state_init,125057.0,90.16924324378601,864.001322990247
blocked,284217894721,1,state_init,125065.0,90.1689611251831,864.002317796867
blocked,284217894721,1,state_init,125074.0,90.16849092751141,864.0043279215836
blocked,284217894721,1,state_init,125082.0,90.16764457170251,864.0025741903258
blocked,284217894721,1,state_init,125091.0,90.16886708564863,864.0026972591861
blocked,284217894721,1,state_init,125099.0,90.1690551647174,864.0041638297699
blocked,284217894721,1,state_init,125108.0,90.17150019260964,864.006102164318
blocked,284217894721,1,state_init,125116.0,90.17178231121255,864.0069944135545
blocked,284217894721,1,state_init,125124.0,90.17272270655576,864.0078046168842
blocked,284217894721,1,state_init,125132.0,90.17347502283036,864.0094557907584
blocked,284217894721,1,state_init,125141.0,90.17112403447243,864.0086045644754
blocked,284217894721,1,state_init,125150.0,90.17225250888424,864.0089532595794
blocked,284217894721,1,state_init,125158.0,90.17178231121255,864.0116505187652
blocked,284217894721,1,state_init,125166.0,90.17215846934977,864.012204328636
blocked,284217894721,1,state_init,125174.0,90.17309886469297,864.0125427680016
blocked,284217894721,1,state_init,125182.0,90.17328694376158,864.013691410697
blocked,284217894721,1,state_init,125191.0,90.1759200507226,864.0128504401522
blocked,284217894721,1,state_init,125199.0,90.17761276234023,864.0191679749757
blocked,284217894721,1,state_init,125207.0,90.17798892047762,864.019444879911
blocked,284217894721,1,state_init,125215.0,90.17827103908053,864.0205114766995
blocked,284217894721,1,state_init,125224.0,90.17874123675205,864.023198480147
blocked,284217894721,1,state_init,125232.0,90.18071606697276,864.0319568806976
blocked,284217894721,1,state_init,125241.0,90.18297301579639,864.0285622313039
blocked,284217894721,1,state_init,125249.0,90.18193858091888,864.0289109264079
blocked,284217894721,1,state_init,125257.0,90.18297301579639,864.0320184151278
blocked,284217894721,1,state_init,125265.0,90.18118626464445,864.0320594380813
blocked,284217894721,1,state_init,125274.0,90.18353725300238,864.0343772349481
blocked,284217894721,1,state_init,125282.0,90.18325513439947,864.0347669530056
blocked,284217894721,1,state_init,125291.0,90.1847597669485,864.037125772826
blocked,284217894721,1,state_init,125299.0,90.18353725300238,864.0395256155998
blocked,284217894721,1,state_init,125308.0,90.18325513439947,864.0363360809731
blocked,284217894721,1,state_init,125316.0,90.18438360881129,864.040848605847
blocked,284217894721,1,state_init,125324.0,90.18447764834559,864.0414024157178
blocked,284217894721,1,state_init,125332.0,90.18504188555141,864.0426741272732
blocked,284217894721,1,state_init,125341.0,90.18711075530643,864.0450944815237
blocked,284217894721,1,state_init,125349.0,90.18720479484074,864.0495967506592
blocked,284217894721,1,state_init,125357.0,90.18795711111534,864.0485198981326
blocked,284217894721,1,state_init,125365.0,90.18720479484074,864.0488685932363
blocked,284217894721,1,state_init,125374.0,90.18936770413006,864.0518325016195
blocked,284217894721,1,state_init,125382.0,90.18974386226728,864.0501813277451
blocked,284217894721,1,state_init,125391.0,90.1924710087626,864.055073314938
blocked,284217894721,1,state_init,125399.0,90.19143657388508,864.0576577610021
blocked,284217894721,1,state_init,125407.0,90.19237696922829,864.0584679643317
blocked,284217894721,1,state_init,125415.0,90.19209485062538,864.0592679119229
blocked,284217894721,1,state_init,125424.0,90.19153061341939,864.0590115184642
blocked,284217894721,1,state_init,125432.0,90.18974386226728,864.0584679643317
blocked,284217894721,1,state_init,125441.0,90.19068425761049,864.062724095747
blocked,284217894721,1,state_init,125449.0,90.18927366459576,864.0669084369935
blocked,284217894721,1,state_init,125458.0,90.19040213900757,864.0652982860727
blocked,284217894721,1,state_init,125466.0,90.19002598087036,864.0640265745174
blocked,284217894721,1,state_init,125474.0,90.19162465295369,864.067216109144
blocked,284217894721,1,state_init,125482.0,90.19237696922829,864.0706210142762
blocked,284217894721,1,state_init,125491.0,90.1933173645715,864.0726619062077
blocked,284217894721,1,state_init,125499.0,90.19143657388508,864.0734721095373
blocked,284217894721,1,state_init,125507.0,90.19209485062538,864.0716158208961
blocked,284217894721,1,state_init,125515.0,90.19218889015968,864.0732464832936
blocked,284217894721,1,state_init,125524.0,90.19237696922829,864.0757283719744
blocked,284217894721,1,state_init,125532.0,90.1927531273655,864.0766924113792
blocked,284217894721,1,state_init,125541.0,90.1932233250372,864.0767744572861
blocked,284217894721,1,state_init,125549.0,90.19510411572344,864.0785897229739
blocked,284217894721,1,state_init,125557.0,90.19613855060095,864.0847329102454
blocked,284217894721,1,state_init,125565.0,90.3086098336455,864.1104850692416
blocked,284217894721,1,state_init,125574.0,90.19642066920386,864.0881275596391
blocked,284217894721,1,state_init,125582.0,90.19002598087036,864.0904453565062
blocked,284217894721,1,state_init,125591.0,90.19002598087036,864.0939117960684
blocked,284217894721,1,state_init,125599.0,90.18899154599285,864.0962090814587
blocked,284217894721,1,state_init,125607.0,90.19115445528217,864.0978192323796
blocked,284217894721,1,state_init,125615.0,90.19209485062538,864.0982807406052
blocked,284217894721,1,state_init,125624.0,90.19002598087036,864.099562707899
blocked,284217894721,1,state_init,125633.0,90.19040213900757,864.1025881507122
blocked,284217894721,1,state_init,125641.0,90.1932233250372,864.1054597574501
blocked,284217894721,1,state_init,125649.0,90.1927531273655,864.107039141156
blocked,284217894721,1,state_init,125658.0,90.1935054436401,864.1080236920376
blocked,284217894721,1,state_init,125666.0,90.19378756224302,864.1103620003813
blocked,284217894721,1,state_init,125674.0,90.19425775991454,864.1101568856144
blocked,284217894721,1,state_init,125682.0,90.19501007618913,864.1097774232954
blocked,284217894721,1,state_init,125691.0,90.19397564131162,864.1144232727678
blocked,284217894721,1,state_init,125699.0,90.19595047153234,864.1188640074732
blocked,284217894721,1,state_init,125707.0,90.19585643199804,864.1185871025377
blocked,284217894721,1,state_init,125715.0,90.19736106454707,864.1234688339922
blocked,284217894721,1,state_init,125724.0,90.19820742035597,864.125017450483
blocked,284217894721,1,state_init,125732.0,90.19745510408137,864.1278788014827
blocked,284217894721,1,state_init,125740.0,90.19736106454707,864.128945398271
blocked,284217894721,1,state_init,125748.0,90.19801934128736,864.1328836017973
blocked,284217894721,1,state_init,125757.0,90.19707894594416,864.1376012414381
blocked,284217894721,1,state_init,125765.0,90.19406968084593,864.1346783560084
blocked,284217894721,1,state_init,125774.0,90.19453987851762,864.1382063300008
blocked,284217894721,1,state_init,125782.0,90.18128030417876,864.1295197196185
blocked,284217894721,1,state_init,125791.0,90.06448320255555,864.065103427044
blocked,284217894721,1,state_init,125799.0,90.0024171099056,864.0116197515501
blocked,284217894721,1,state_init,125807.0,89.93818810796614,863.9580950531031
blocked,284217894721,1,state_init,125815.0,89.86295648051163,863.9037088726345
blocked,284217894721,1,state_init,125824.0,89.78283479727264,863.8387797931425
blocked,284217894721,1,state_init,125832.0,89.70779124888656,863.7819424912083
blocked,284217894721,1,state_init,125841.0,89.62550665635825,863.7061936077573
blocked,284217894721,1,state_init,125849.0,89.5368273754961,863.6227118975906
blocked,284217894721,1,state_init,125857.0,89.45717588992864,863.5526036702321
blocked,284217894721,1,state_init,125865.0,89.39586211355328,863.4905872204313
blocked,284217894721,1,state_init,125874.0,89.35072313708054,863.4365292235899
blocked,284217894721,1,state_init,125882.0,89.31668082565733,863.4055363822971
blocked,284217894721,1,state_init,125891.0,89.30163450016636,863.3836608923972
blocked,284217894721,1,state_init,125899.0,89.29665040484758,863.3778151215379
blocked,284217894721,1,state_init,125907.0,89.29053783511682,863.3770972198533
blocked,284217894721,1,state_init,125916.0,89.29279478394045,863.3764511083373
blocked,284217894721,1,state_init,125924.0,89.28969147930792,863.3727898097465
blocked,284217894721,1,state_init,125932.0,89.29307690254353,863.3793534822903
blocked,284217894721,1,state_init,125941.0,89.29194842813155,863.3773228460971
blocked,284217894721,1,state_init,125949.0,89.29166630952864,863.3781227936882
blocked,284217894721,1,state_init,125957.0,89.29223054673463,863.3791893904767
blocked,284217894721,1,state_init,125965.0,89.29279478394045,863.3845018629419
blocked,284217894721,1,state_init,125974.0,89.29176034906294,863.385476158085
blocked,284217894721,1,state_init,125982.0,89.29260670487184,863.3866042893035
blocked,284217894721,1,state_init,125991.0,89.29317094207784,863.3896297321166
blocked,284217894721,1,state_init,125999.0,89.29326498161214,863.3916193453565
blocked,284217894721,1,state_init,126008.0,89.29326498161214,863.3950242504886
blocked,284217894721,1,state_init,126016.0,89.29458153509256,863.4031570509999
blocked,284217894721,1,state_init,126024.0,89.29542789090146,863.4002649327853
blocked,284217894721,1,state_init,126032.0,89.2969325234505,863.4051158970248
blocked,284217894721,1,state_init,126040.0,89.29401729788657,863.4084079890349
blocked,284217894721,1,state_init,126048.0,89.29429941648965,863.4063158184117
blocked,284217894721,1,state_init,126057.0,89.2977788792594,863.4123461925612
blocked,284217894721,1,state_init,126065.0,89.2970265629848,863.4147665468118
blocked,284217894721,1,state_init,126074.0,89.29571000950438,863.4142845271094
blocked,284217894721,1,state_init,126082.0,89.29505173276408,863.4163766977327
blocked,284217894721,1,state_init,126091.0,89.29608616764159,863.4207046193163
blocked,284217894721,1,state_init,126099.0,89.29806099786231,863.4283451443869
blocked,284217894721,1,state_init,126107.0,89.29881331413691,863.4248274261329
blocked,284217894721,1,state_init,126115.0,89.29984774901442,863.430488593702
blocked,284217894721,1,state_init,126124.0,89.29900139320551,863.4376881220235
blocked,284217894721,1,state_init,126132.0,89.30012986761733,863.4363856432531
blocked,284217894721,1,state_init,126140.0,89.29937755134273,863.4370420105074
blocked,284217894721,1,state_init,126148.0,89.29824907693092,863.4386316499516
blocked,284217894721,1,state_init,126157.0,89.2987192746026,863.4367856170486
blocked,284217894721,1,state_init,126165.0,89.30012986761733,863.4412673747075
blocked,284217894721,1,state_init,126174.0,89.30069410482315,863.4473182603339
blocked,284217894721,1,state_init,126182.0,89.30041198622024,863.4487848309178
blocked,284217894721,1,state_init,126191.0,89.29956563041134,863.4516256704408
blocked,284217894721,1,state_init,126199.0,89.29984774901442,863.4528973819961
blocked,284217894721,1,state_init,126208.0,89.30144642109775,863.4559741035009
blocked,284217894721,1,state_init,126216.0,89.30078814435763,863.457297093748
blocked,284217894721,1,state_init,126224.0,89.30088218389193,863.4585688053035
blocked,284217894721,1,state_init,126232.0,89.30012986761733,863.4574509298234
blocked,284217894721,1,state_init,126240.0,89.30172853970066,863.465768333625
blocked,284217894721,1,state_init,126249.0,89.29730868158771,863.465388871306
blocked,284217894721,1,state_init,126257.0,89.30050602575454,863.4702808584988
blocked,284217894721,1,state_init,126266.0,89.30078814435763,863.4692757961406
blocked,284217894721,1,state_init,126274.0,89.30172853970066,863.4699936978251
blocked,284217894721,1,state_init,126282.0,89.29975370948011,863.4720038225416
blocked,284217894721,1,state_init,126291.0,89.30022390715163,863.4729165832547
blocked,284217894721,1,state_init,126299.0,89.30107026296054,863.4769265769495
blocked,284217894721,1,state_init,126307.0,89.30022390715163,863.4776444786339
blocked,284217894721,1,state_init,126316.0,89.30172853970066,863.4815519149452
blocked,284217894721,1,state_init,126324.0,89.30219873737235,863.4837671544286
blocked,284217894721,1,state_init,126332.0,89.30012986761733,863.4857567676686
blocked,284217894721,1,state_init,126341.0,89.2646769631794,863.4690194026819
blocked,284217894721,1,state_init,126349.0,89.16687584748843,863.4136384155934
blocked,284217894721,1,state_init,126357.0,89.10452763623556,863.3741845901619
blocked,284217894721,1,state_init,126365.0,89.03907612034999,863.3411098339842
blocked,284217894721,1,state_init,126374.0,88.98434511137691,863.3073787105519
blocked,284217894721,1,state_init,126382.0,88.94033460931598,863.2740475609154
blocked,284217894721,1,state_init,126390.0,88.90807904904472,863.2613714683151
blocked,284217894721,1,state_init,126398.0,88.89406715843143,863.2508593365067
blocked,284217894721,1,state_init,126407.0,88.89434927703434,863.2571871270684
blocked,284217894721,1,state_init,126415.0,88.89359696075974,863.2603458944802
blocked,284217894721,1,state_init,126424.0,88.89359696075974,863.2573819860971
blocked,284217894721,1,state_init,126432.0,88.89698238399518,863.2615970945589
blocked,284217894721,1,state_init,126440.0,88.89397311889712,863.2612689109316
blocked,284217894721,1,state_init,126449.0,88.89547775144615,863.2624688323185
blocked,284217894721,1,state_init,126457.0,88.89500755377463,863.2651250685511
blocked,284217894721,1,state_init,126465.0,88.89670026539227,863.2698324524537
