condition,subject,trial,su,rotation,rt,mt,ep
interleaved,18,1,0.0,0.0,454,163,-1.7
interleaved,18,2,0.0,0.0,405,267,-1.6
interleaved,18,3,26.78,0.0,409,265,-1.64
interleaved,18,4,26.78,0.0,413,200,-1.54
interleaved,18,5,0.0,0.0,351,230,-1.6
interleaved,18,6,0.0,0.0,461,284,-1.72
interleaved,18,7,0.0,0.0,334,210,-1.57
interleaved,18,8,0.0,0.0,303,199,-1.68
interleaved,18,9,26.78,0.0,297,236,-1.6
interleaved,18,10,26.78,0.0,399,198,-1.63
interleaved,18,11,26.78,0.0,320,208,-1.44
interleaved,18,12,0.0,0.0,325,278,-1.6
interleaved,18,13,26.78,0.0,297,209,-1.58
interleaved,18,14,26.78,0.0,325,246,-1.72
interleaved,18,15,0.0,0.0,400,236,-1.61
interleaved,18,16,26.78,0.0,296,260,-1.72
interleaved,18,17,0.0,0.0,399,261,-1.64
interleaved,18,18,26.78,0.0,306,233,-1.67
interleaved,18,19,0.0,0.0,376,295,-1.5
interleaved,18,20,26.78,0.0,345,279,-1.67
interleaved,18,21,0.0,0.0,324,216,-1.74
interleaved,18,22,0.0,0.0,268,245,-1.54
interleaved,18,23,0.0,0.0,480,298,-1.65
interleaved,18,24,0.0,0.0,260,274,-1.74
interleaved,18,25,0.0,0.0,358,254,-1.63
interleaved,18,26,26.78,0.0,503,246,-1.58
interleaved,18,27,26.78,0.0,462,242,-1.61
interleaved,18,28,0.0,0.0,527,261,-1.61
interleaved,18,29,0.0,0.0,513,269,-1.61
interleaved,18,30,0.0,0.26,349,271,-1.83
interleaved,18,31,26.78,0.26,368,239,-1.7
interleaved,18,32,0.0,0.26,435,244,-1.79
interleaved,18,33,26.78,0.26,511,194,-1.67
interleaved,18,34,0.0,0.26,525,212,-1.83
interleaved,18,35,0.0,0.26,386,231,-1.82
interleaved,18,36,26.78,0.26,296,181,-1.79
interleaved,18,37,26.78,0.26,447,207,-1.75
interleaved,18,38,26.78,0.26,545,211,-1.71
interleaved,18,39,0.0,0.26,347,228,-1.67
interleaved,18,40,0.0,0.26,435,239,-1.3
interleaved,18,41,0.0,0.26,769,228,-1.51
interleaved,18,42,0.0,0.26,733,246,-1.71
interleaved,18,43,0.0,0.26,548,201,-1.55
interleaved,18,44,0.0,0.26,468,175,-1.35
interleaved,18,45,0.0,0.26,528,185,-1.56
interleaved,18,46,26.78,0.26,492,171,-1.41
interleaved,18,47,26.78,0.26,465,141,-1.37
interleaved,18,48,26.78,0.26,702,139,-1.45
interleaved,18,49,0.0,0.26,524,167,-1.33
interleaved,18,50,0.0,0.26,493,144,-1.3
interleaved,18,51,0.0,0.26,526,162,-1.29
interleaved,18,52,0.0,0.26,508,146,-1.61
interleaved,18,53,0.0,0.26,422,189,-1.67
interleaved,18,54,26.78,0.26,351,159,-1.23
interleaved,18,55,26.78,0.26,401,137,-1.19
interleaved,18,56,26.78,0.26,690,116,-1.48
interleaved,18,57,26.78,0.26,478,149,-1.45
interleaved,18,58,0.0,0.26,517,149,-1.6
interleaved,18,59,26.78,0.26,420,113,-1.25
interleaved,18,60,26.78,0.26,511,116,-1.31
interleaved,18,61,26.78,0.26,484,130,-1.54
interleaved,18,62,26.78,0.26,814,136,-1.46
interleaved,18,63,26.78,0.26,516,106,-1.17
interleaved,18,64,26.78,0.26,508,105,-1.42
interleaved,18,65,0.0,0.26,584,98,-1.2
interleaved,18,66,0.0,0.26,485,142,-1.42
interleaved,18,67,0.0,0.26,391,135,-1.23
interleaved,18,68,26.78,0.26,459,129,-1.35
interleaved,18,69,26.78,0.26,562,123,-1.19
interleaved,18,70,0.0,0.26,338,105,-1.29
interleaved,18,71,26.78,0.26,636,125,-1.64
interleaved,18,72,0.0,0.26,474,118,-1.29
interleaved,18,73,26.78,0.26,426,123,-1.36
interleaved,18,74,26.78,0.26,385,116,-1.41
interleaved,18,75,0.0,0.26,383,116,-1.34
interleaved,18,76,0.0,0.26,456,106,-1.32
interleaved,18,77,0.0,0.26,456,88,-1.24
interleaved,18,78,26.78,0.26,537,121,-1.5
interleaved,18,79,26.78,0.26,493,95,-1.31
interleaved,18,80,26.78,0.26,507,114,-1.47
interleaved,18,81,26.78,0.26,400,149,-1.51
interleaved,18,82,0.0,0.26,354,144,-1.52
interleaved,18,83,0.0,0.26,353,125,-1.33
interleaved,18,84,0.0,0.26,345,123,-1.37
interleaved,18,85,26.78,0.26,400,80,-1.25
interleaved,18,86,26.78,0.26,437,142,-1.51
interleaved,18,87,0.0,0.26,488,115,-1.35
interleaved,18,88,0.0,0.26,491,103,-1.36
interleaved,18,89,0.0,0.26,584,114,-1.36
interleaved,18,90,26.78,0.26,646,137,-1.38
interleaved,18,91,26.78,0.26,925,106,-1.36
interleaved,18,92,26.78,0.26,445,122,-1.42
interleaved,18,93,26.78,0.26,564,113,-1.27
interleaved,18,94,0.0,0.26,478,107,-1.35
interleaved,18,95,26.78,0.26,430,94,-1.22
interleaved,18,96,26.78,0.26,391,87,-1.29
interleaved,18,97,0.0,0.26,420,109,-1.41
interleaved,18,98,0.0,0.26,434,97,-1.13
interleaved,18,99,0.0,0.26,402,158,-1.51
interleaved,18,100,26.78,0.26,462,143,-1.33
interleaved,18,101,26.78,0.26,380,142,-1.41
interleaved,18,102,26.78,0.26,346,135,-1.21
interleaved,18,103,26.78,0.26,382,121,-1.37
interleaved,18,104,26.78,0.26,444,136,-1.44
interleaved,18,105,0.0,0.26,400,163,-1.6
interleaved,18,106,0.0,0.26,380,153,-1.41
interleaved,18,107,0.0,0.26,386,142,-1.36
interleaved,18,108,0.0,0.26,489,141,-1.31
interleaved,18,109,26.78,0.26,592,124,-1.36
interleaved,18,110,0.0,0.26,468,124,-1.42
interleaved,18,111,26.78,0.26,442,114,-1.26
interleaved,18,112,26.78,0.26,371,87,-1.2
interleaved,18,113,0.0,0.26,412,165,-1.39
interleaved,18,114,0.0,0.26,481,146,-1.25
interleaved,18,115,26.78,0.26,439,125,-1.31
interleaved,18,116,26.78,0.26,426,124,-1.31
interleaved,18,117,0.0,0.26,373,114,-1.34
interleaved,18,118,0.0,0.26,486,135,-1.31
interleaved,18,119,0.0,0.26,385,104,-1.2
interleaved,18,120,26.78,0.26,376,151,-1.49
interleaved,18,121,0.0,0.26,454,132,-1.49
interleaved,18,122,0.0,0.26,412,124,-1.32
interleaved,18,123,0.0,0.26,538,105,-1.32
