condition,subject,trial,su,rotation,rt,mt,ep
blocked,25,1,0.0,0.0,561,146,-1.53
blocked,25,2,26.78,0.0,540,176,-1.48
blocked,25,3,0.0,0.0,494,127,-1.62
blocked,25,4,0.0,0.0,438,126,-1.53
blocked,25,5,0.0,0.0,417,175,-1.64
blocked,25,6,0.0,0.0,350,165,-1.71
blocked,25,7,26.78,0.0,400,141,-1.59
blocked,25,8,0.0,0.0,511,166,-1.59
blocked,25,9,26.78,0.0,358,165,-1.57
blocked,25,10,0.0,0.0,404,223,-1.63
blocked,25,11,26.78,0.0,523,251,-1.71
blocked,25,12,26.78,0.0,501,291,-1.66
blocked,25,13,26.78,0.0,564,153,-1.51
blocked,25,14,26.78,0.0,454,242,-1.65
blocked,25,15,0.0,0.0,514,212,-1.61
blocked,25,16,26.78,0.0,733,245,-1.47
blocked,25,17,26.78,0.0,662,214,-1.52
blocked,25,18,26.78,0.0,464,263,-1.56
blocked,25,19,26.78,0.0,413,357,-1.61
blocked,25,20,0.0,0.0,362,225,-1.53
blocked,25,21,26.78,0.0,585,233,-1.62
blocked,25,22,26.78,0.0,475,136,-1.72
blocked,25,23,26.78,0.0,433,205,-1.66
blocked,25,24,0.0,0.0,458,298,-1.65
blocked,25,25,0.0,0.0,555,255,-1.58
blocked,25,26,26.78,0.0,359,233,-1.59
blocked,25,27,0.0,0.0,620,233,-1.57
blocked,25,28,0.0,0.0,602,250,-1.52
blocked,25,29,0.0,0.0,475,191,-1.62
blocked,25,30,26.78,0.26,389,187,-1.88
blocked,25,31,26.78,0.26,620,241,-1.94
blocked,25,32,26.78,0.26,464,204,-1.85
blocked,25,33,26.78,0.26,651,188,-1.77
blocked,25,34,26.78,0.26,350,203,-1.63
blocked,25,35,26.78,0.26,361,210,-1.59
blocked,25,36,26.78,0.26,403,182,-1.42
blocked,25,37,26.78,0.26,485,163,-1.29
blocked,25,38,26.78,0.26,429,181,-1.25
blocked,25,39,26.78,0.26,442,164,-0.9
blocked,25,40,26.78,0.26,496,203,-1.35
blocked,25,41,26.78,0.26,467,193,-1.42
blocked,25,42,26.78,0.26,437,185,-1.1
blocked,25,43,26.78,0.26,395,233,-1.35
blocked,25,44,26.78,0.26,310,86,-1.4
blocked,25,45,26.78,0.26,290,87,-1.31
blocked,25,46,26.78,0.26,348,68,-1.27
blocked,25,47,26.78,0.26,329,78,-1.29
blocked,25,48,26.78,0.26,263,78,-1.35
blocked,25,49,26.78,0.26,329,78,-1.28
blocked,25,50,26.78,0.26,270,106,-1.35
blocked,25,51,26.78,0.26,340,125,-1.44
blocked,25,52,26.78,0.26,327,135,-1.44
blocked,25,53,26.78,0.26,328,87,-1.34
blocked,25,54,26.78,0.26,328,147,-1.65
blocked,25,55,26.78,0.26,371,97,-1.19
blocked,25,56,26.78,0.26,391,125,-1.47
blocked,25,57,26.78,0.26,397,157,-1.35
blocked,25,58,26.78,0.26,399,155,-1.57
blocked,25,59,26.78,0.26,281,106,-1.41
blocked,25,60,26.78,0.26,701,129,-1.27
blocked,25,61,26.78,0.26,2965,126,-1.29
blocked,25,62,26.78,0.26,370,116,-1.58
blocked,25,63,26.78,0.26,317,145,-1.35
blocked,25,64,26.78,0.26,270,88,-1.17
blocked,25,65,26.78,0.26,370,106,-1.31
blocked,25,66,26.78,0.26,317,96,-1.39
blocked,25,67,26.78,0.26,299,126,-1.42
blocked,25,68,26.78,0.26,328,105,-1.33
blocked,25,69,26.78,0.26,338,114,-1.38
blocked,25,70,26.78,0.26,298,114,-1.33
blocked,25,71,26.78,0.26,328,106,-1.33
