condition,subject,trial,su,rotation,rt,mt,ep
interleaved,36,1,26.78,0.0,795,144,-1.59
interleaved,36,2,26.78,0.0,609,144,-1.66
interleaved,36,3,0.0,0.0,317,107,-1.64
interleaved,36,4,26.78,0.0,513,146,-1.6
interleaved,36,5,0.0,0.0,319,134,-1.55
interleaved,36,6,26.78,0.0,435,183,-1.54
interleaved,36,7,0.0,0.0,531,136,-1.52
interleaved,36,8,0.0,0.0,309,113,-1.55
interleaved,36,9,0.0,0.0,377,115,-1.55
interleaved,36,10,0.0,0.0,384,125,-1.59
interleaved,36,11,26.78,0.0,171,78,-1.59
interleaved,36,12,0.0,0.0,282,107,-1.57
interleaved,36,13,26.78,0.0,384,58,-1.56
interleaved,36,14,0.0,0.0,348,93,-1.54
interleaved,36,15,0.0,0.0,328,49,-1.45
interleaved,36,16,26.78,0.0,405,69,-1.6
interleaved,36,17,26.78,0.0,604,76,-1.59
interleaved,36,18,0.0,0.0,561,126,-1.58
interleaved,36,19,0.0,0.0,530,116,-1.61
interleaved,36,20,0.0,0.0,393,165,-1.55
interleaved,36,21,26.78,0.0,526,95,-1.5
interleaved,36,22,26.78,0.0,358,280,-1.53
interleaved,36,23,0.0,0.0,290,87,-1.61
interleaved,36,24,0.0,0.0,338,79,-1.58
interleaved,36,25,26.78,0.0,152,144,-1.72
interleaved,36,26,26.78,0.0,329,157,-1.65
interleaved,36,27,26.78,0.0,516,97,-1.51
interleaved,36,28,26.78,0.0,10,136,-1.55
interleaved,36,29,0.0,0.0,437,123,-1.55
interleaved,36,30,26.78,0.26,620,137,-1.86
interleaved,36,31,26.78,0.26,485,165,-1.84
interleaved,36,32,26.78,0.26,664,146,-1.57
interleaved,36,33,26.78,0.26,588,87,-1.18
interleaved,36,34,0.0,0.26,628,59,-1.61
interleaved,36,35,26.78,0.26,571,115,-1.18
interleaved,36,36,26.78,0.26,446,88,-1.13
interleaved,36,37,26.78,0.26,477,98,-1.44
interleaved,36,38,0.0,0.26,493,155,-1.25
interleaved,36,39,0.0,0.26,478,174,-1.4
interleaved,36,40,0.0,0.26,421,88,-1.25
interleaved,36,41,26.78,0.26,559,183,-1.65
interleaved,36,42,26.78,0.26,479,136,-1.26
interleaved,36,43,0.0,0.26,466,96,-1.35
interleaved,36,44,0.0,0.26,523,124,-1.23
interleaved,36,45,0.0,0.26,799,318,-1.7
interleaved,36,46,0.0,0.26,376,154,-0.84
interleaved,36,47,26.78,0.26,565,105,-1.39
interleaved,36,48,26.78,0.26,610,68,-1.28
interleaved,36,49,0.0,0.26,343,104,-1.82
interleaved,36,50,0.0,0.26,621,95,-1.22
interleaved,36,51,0.0,0.26,628,60,-1.32
interleaved,36,52,26.78,0.26,905,97,-1.4
interleaved,36,53,0.0,0.26,637,88,-1.68
interleaved,36,54,26.78,0.26,523,134,-1.23
interleaved,36,55,26.78,0.26,454,125,-1.58
interleaved,36,56,0.0,0.26,531,135,-1.24
interleaved,36,57,0.0,0.26,404,173,-1.42
interleaved,36,58,26.78,0.26,463,76,-1.16
interleaved,36,59,0.0,0.26,417,96,-1.3
interleaved,36,60,0.0,0.26,530,117,-1.25
