condition,subject,trial,su,rotation,rt,mt,ep
interleaved,20,1,26.78,0.0,675,182,-1.64
interleaved,20,2,26.78,0.0,607,150,-1.61
interleaved,20,3,0.0,0.0,487,286,-1.48
interleaved,20,4,0.0,0.0,507,106,-1.57
interleaved,20,5,26.78,0.0,513,247,-1.58
interleaved,20,6,26.78,0.0,641,224,-1.56
interleaved,20,7,26.78,0.0,447,306,-1.64
interleaved,20,8,0.0,0.0,392,321,-1.44
interleaved,20,9,0.0,0.0,623,222,-1.79
interleaved,20,10,0.0,0.0,383,227,-1.61
interleaved,20,11,0.0,0.0,505,828,-1.58
interleaved,20,12,0.0,0.0,435,287,-1.54
interleaved,20,13,0.0,0.0,460,276,-1.61
interleaved,20,14,0.0,0.0,354,218,-1.57
interleaved,20,15,26.78,0.0,390,283,-1.6
interleaved,20,16,26.78,0.0,625,259,-1.57
interleaved,20,17,26.78,0.0,397,304,-1.58
interleaved,20,18,26.78,0.0,389,269,-1.4
interleaved,20,19,0.0,0.0,455,183,-1.69
interleaved,20,20,0.0,0.0,518,248,-1.67
interleaved,20,21,0.0,0.0,476,274,-1.66
interleaved,20,22,0.0,0.0,775,218,-1.57
interleaved,20,23,0.0,0.0,608,1003,-1.32
interleaved,20,24,0.0,0.0,565,209,-1.59
interleaved,20,25,26.78,0.0,754,163,-1.52
interleaved,20,26,0.0,0.0,414,265,-1.52
interleaved,20,27,0.0,0.0,693,221,-1.64
interleaved,20,28,0.0,0.0,420,247,-1.67
interleaved,20,29,26.78,0.0,560,235,-1.47
interleaved,20,30,0.0,0.26,924,196,-1.86
interleaved,20,31,26.78,0.26,439,259,-1.83
interleaved,20,32,0.0,0.26,534,227,-1.79
interleaved,20,33,26.78,0.26,509,221,-1.54
interleaved,20,34,0.0,0.26,1512,247,-1.9
interleaved,20,35,26.78,0.26,340,261,-1.57
interleaved,20,36,0.0,0.26,735,303,-1.84
interleaved,20,37,0.0,0.26,778,362,-1.72
interleaved,20,38,26.78,0.26,524,396,-1.71
interleaved,20,39,26.78,0.26,567,333,-1.53
interleaved,20,40,26.78,0.26,1090,261,-1.84
interleaved,20,41,26.78,0.26,1155,286,-1.66
interleaved,20,42,26.78,0.26,880,1059,-1.83
interleaved,20,43,0.0,0.26,719,306,-1.67
interleaved,20,44,0.0,0.26,352,284,-1.95
interleaved,20,45,26.78,0.26,362,218,-1.57
interleaved,20,46,26.78,0.26,611,508,-1.65
interleaved,20,47,0.0,0.26,846,346,-1.66
interleaved,20,48,26.78,0.26,862,302,-1.62
interleaved,20,49,0.0,0.26,1467,190,-1.63
interleaved,20,50,26.78,0.26,730,220,-1.75
interleaved,20,51,26.78,0.26,547,334,-1.64
interleaved,20,52,26.78,0.26,284,266,-1.74
interleaved,20,53,0.0,0.26,470,371,-1.88
