condition,subject,trial,su,rotation,rt,mt,ep
blocked,35,1,0.0,0.0,497,205,-1.53
blocked,35,2,0.0,0.0,489,145,-1.61
blocked,35,3,26.78,0.0,344,126,-1.56
blocked,35,4,0.0,0.0,353,126,-1.54
blocked,35,5,26.78,0.0,348,118,-1.54
blocked,35,6,26.78,0.0,332,136,-1.69
blocked,35,7,0.0,0.0,363,145,-1.68
blocked,35,8,26.78,0.0,411,106,-1.63
blocked,35,9,26.78,0.0,627,134,-1.49
blocked,35,10,0.0,0.0,343,126,-1.68
blocked,35,11,26.78,0.0,385,145,-1.58
blocked,35,12,26.78,0.0,288,144,-1.59
blocked,35,13,0.0,0.0,359,135,-1.54
blocked,35,14,26.78,0.0,301,143,-1.57
blocked,35,15,0.0,0.0,321,154,-1.69
blocked,35,16,0.0,0.0,339,154,-1.54
blocked,35,17,26.78,0.0,316,117,-1.5
blocked,35,18,0.0,0.0,342,144,-1.73
blocked,35,19,26.78,0.0,367,175,-1.49
blocked,35,20,26.78,0.0,272,146,-1.59
blocked,35,21,0.0,0.0,383,173,-1.63
blocked,35,22,26.78,0.0,381,203,-1.68
blocked,35,23,0.0,0.0,360,219,-1.56
blocked,35,24,26.78,0.0,315,250,-1.54
blocked,35,25,0.0,0.0,319,213,-1.59
blocked,35,26,0.0,0.0,300,990,-1.7
blocked,35,27,0.0,0.0,358,205,-1.53
blocked,35,28,0.0,0.0,331,253,-1.59
blocked,35,29,0.0,0.0,329,223,-1.58
blocked,35,30,26.78,0.26,359,397,-1.94
blocked,35,31,26.78,0.26,419,223,-1.88
blocked,35,32,26.78,0.26,386,939,-1.93
blocked,35,33,26.78,0.26,338,904,-1.92
blocked,35,34,26.78,0.26,321,328,-1.95
blocked,35,35,26.78,0.26,344,213,-1.93
blocked,35,36,26.78,0.26,383,144,-1.84
blocked,35,37,26.78,0.26,371,180,-1.86
blocked,35,38,26.78,0.26,396,177,-1.83
blocked,35,39,26.78,0.26,317,204,-1.77
blocked,35,40,26.78,0.26,396,152,-1.92
blocked,35,41,26.78,0.26,371,210,-1.9
blocked,35,42,26.78,0.26,349,192,-1.71
blocked,35,43,26.78,0.26,366,200,-1.8
blocked,35,44,26.78,0.26,369,203,-1.8
blocked,35,45,26.78,0.26,343,194,-1.82
blocked,35,46,26.78,0.26,445,253,-1.71
blocked,35,47,26.78,0.26,335,176,-1.62
blocked,35,48,26.78,0.26,370,205,-1.68
blocked,35,49,26.78,0.26,347,203,-1.68
blocked,35,50,26.78,0.26,355,203,-1.73
blocked,35,51,26.78,0.26,357,164,-1.55
blocked,35,52,26.78,0.26,389,164,-1.64
blocked,35,53,26.78,0.26,380,7459,-1.25
blocked,35,54,26.78,0.26,378,1720,-1.65
blocked,35,55,26.78,0.26,362,136,-1.58
blocked,35,56,26.78,0.26,417,117,-1.71
blocked,35,57,26.78,0.26,442,174,-1.56
blocked,35,58,26.78,0.26,334,152,-1.48
blocked,35,59,26.78,0.26,368,144,-1.71
blocked,35,60,26.78,0.26,457,118,-1.62
blocked,35,61,26.78,0.26,407,143,-1.73
blocked,35,62,26.78,0.26,614,165,-1.45
blocked,35,63,26.78,0.26,350,164,-1.51
blocked,35,64,26.78,0.26,975,2390,-1.47
blocked,35,65,26.78,0.26,464,95,-1.47
blocked,35,66,26.78,0.26,377,125,-1.63
blocked,35,67,26.78,0.26,408,135,-1.59
blocked,35,68,26.78,0.26,359,107,-1.64
