condition,subject,trial,su,rotation,rt,mt,ep
blocked,13,1,0.0,0.0,369,145,-1.45
blocked,13,2,0.0,0.0,330,125,-1.4
blocked,13,3,0.0,0.0,326,112,-1.48
blocked,13,4,26.78,0.0,376,134,-1.56
blocked,13,5,0.0,0.0,299,132,-1.47
blocked,13,6,0.0,0.0,277,751,-1.48
blocked,13,7,0.0,0.0,349,122,-1.57
blocked,13,8,26.78,0.0,319,72,-1.48
blocked,13,9,26.78,0.0,411,92,-1.37
blocked,13,10,0.0,0.0,244,84,-1.51
blocked,13,11,26.78,0.0,281,133,-1.63
blocked,13,12,0.0,0.0,256,557,-1.62
blocked,13,13,26.78,0.0,366,489,-1.51
blocked,13,14,26.78,0.0,360,92,-1.62
blocked,13,15,0.0,0.0,431,82,-1.46
blocked,13,16,0.0,0.0,342,286,-1.46
blocked,13,17,26.78,0.0,357,94,-1.43
blocked,13,18,0.0,0.0,318,95,-1.48
blocked,13,19,0.0,0.0,265,74,-1.44
blocked,13,20,0.0,0.0,362,83,-1.49
blocked,13,21,26.78,0.0,268,100,-1.51
blocked,13,22,26.78,0.0,309,92,-1.53
blocked,13,23,0.0,0.0,391,547,-1.54
blocked,13,24,0.0,0.0,364,92,-1.57
blocked,13,25,26.78,0.0,324,71,-1.53
blocked,13,26,0.0,0.0,265,113,-1.63
blocked,13,27,26.78,0.0,184,72,-1.53
blocked,13,28,0.0,0.0,402,80,-1.29
blocked,13,29,0.0,0.0,266,554,-1.3
blocked,13,30,26.78,0.26,370,92,-1.69
blocked,13,31,26.78,0.26,382,133,-1.77
blocked,13,32,26.78,0.26,338,208,-1.66
blocked,13,33,26.78,0.26,319,488,-1.62
blocked,13,34,26.78,0.26,308,90,-1.68
blocked,13,35,26.78,0.26,453,71,-1.68
blocked,13,36,26.78,0.26,320,101,-1.62
blocked,13,37,26.78,0.26,652,102,-1.44
blocked,13,38,26.78,0.26,334,82,-1.64
blocked,13,39,26.78,0.26,442,111,-1.51
blocked,13,40,26.78,0.26,351,94,-1.49
blocked,13,41,26.78,0.26,288,82,-1.48
blocked,13,42,26.78,0.26,637,131,-1.47
blocked,13,43,26.78,0.26,277,102,-1.52
blocked,13,44,26.78,0.26,418,100,-1.52
blocked,13,45,26.78,0.26,321,125,-1.49
blocked,13,46,26.78,0.26,272,103,-1.48
blocked,13,47,26.78,0.26,318,601,-1.5
blocked,13,48,26.78,0.26,298,471,-1.49
blocked,13,49,26.78,0.26,286,537,-1.23
blocked,13,50,26.78,0.26,300,70,-1.58
blocked,13,51,26.78,0.26,356,81,-1.57
blocked,13,52,26.78,0.26,290,81,-1.56
blocked,13,53,26.78,0.26,332,71,-1.48
blocked,13,54,26.78,0.26,262,93,-1.5
blocked,13,55,26.78,0.26,371,103,-1.43
blocked,13,56,26.78,0.26,348,64,-1.45
blocked,13,57,26.78,0.26,348,107,-1.47
blocked,13,58,26.78,0.26,310,75,-1.46
blocked,13,59,26.78,0.26,279,92,-1.49
blocked,13,60,26.78,0.26,286,133,-1.46
blocked,13,61,26.78,0.26,358,125,-1.42
blocked,13,62,26.78,0.26,319,442,-1.51
blocked,13,63,26.78,0.26,209,478,-1.48
blocked,13,64,26.78,0.26,350,80,-1.44
blocked,13,65,26.78,0.26,308,74,-1.45
blocked,13,66,26.78,0.26,302,82,-1.42
blocked,13,67,26.78,0.26,306,70,-1.45
blocked,13,68,26.78,0.26,237,82,-1.45
blocked,13,69,26.78,0.26,226,133,-1.46
blocked,13,70,26.78,0.26,308,142,-1.44
blocked,13,71,26.78,0.26,246,103,-1.45
blocked,13,72,26.78,0.26,379,153,-1.46
blocked,13,73,26.78,0.26,339,140,-1.45
blocked,13,74,26.78,0.26,295,153,-1.48
blocked,13,75,26.78,0.26,348,91,-1.43
blocked,13,76,26.78,0.26,470,429,-1.47
blocked,13,77,26.78,0.26,258,85,-1.46
blocked,13,78,26.78,0.26,287,114,-1.43
blocked,13,79,26.78,0.26,298,71,-1.47
blocked,13,80,26.78,0.26,407,113,-1.46
blocked,13,81,26.78,0.26,287,92,-1.44
blocked,13,82,26.78,0.26,278,102,-1.43
blocked,13,83,26.78,0.26,92,92,-1.4
blocked,13,84,26.78,0.26,368,125,-1.45
blocked,13,85,26.78,0.26,185,120,-1.43
blocked,13,86,26.78,0.26,278,81,-1.44
blocked,13,87,26.78,0.26,277,419,-1.49
blocked,13,88,26.78,0.26,362,123,-1.43
blocked,13,89,26.78,0.26,287,95,-1.38
blocked,13,90,26.78,0.26,367,117,-1.41
blocked,13,91,26.78,0.26,309,112,-1.41
blocked,13,92,26.78,0.26,431,132,-1.42
blocked,13,93,26.78,0.26,296,82,-1.42
blocked,13,94,26.78,0.26,267,90,-1.41
blocked,13,95,26.78,0.26,328,83,-1.42
blocked,13,96,26.78,0.26,216,101,-1.4
blocked,13,97,26.78,0.26,224,82,-1.38
blocked,13,98,26.78,0.26,340,80,-1.37
blocked,13,99,26.78,0.26,468,121,-1.39
blocked,13,100,26.78,0.26,320,110,-1.42
blocked,13,101,26.78,0.26,288,100,-1.39
blocked,13,102,26.78,0.26,321,152,-1.38
blocked,13,103,26.78,0.26,305,120,-1.37
blocked,13,104,26.78,0.26,289,100,-1.37
blocked,13,105,26.78,0.26,303,112,-1.39
blocked,13,106,26.78,0.26,270,143,-1.42
blocked,13,107,26.78,0.26,310,110,-1.37
blocked,13,108,26.78,0.26,229,271,-1.39
blocked,13,109,26.78,0.26,239,138,-1.4
blocked,13,110,26.78,0.26,198,518,-1.42
blocked,13,111,26.78,0.26,278,88,-1.37
blocked,13,112,26.78,0.26,509,191,-1.4
blocked,13,113,26.78,0.26,301,141,-1.45
blocked,13,114,26.78,0.26,350,100,-1.42
blocked,13,115,26.78,0.26,265,129,-1.41
blocked,13,116,26.78,0.26,368,119,-1.39
blocked,13,117,26.78,0.26,459,118,-1.38
blocked,13,118,26.78,0.26,228,104,-1.44
blocked,13,119,26.78,0.26,293,90,-1.4
blocked,13,120,26.78,0.26,281,171,-1.44
blocked,13,121,26.78,0.26,259,160,-1.31
blocked,13,122,26.78,0.26,271,140,-1.37
blocked,13,123,26.78,0.26,550,142,-1.35
blocked,13,124,26.78,0.26,446,97,-1.35
blocked,13,125,26.78,0.26,333,111,-1.31
blocked,13,126,26.78,0.26,310,130,-1.3
blocked,13,127,26.78,0.26,370,120,-1.34
blocked,13,128,26.78,0.26,330,80,-1.34
blocked,13,129,26.78,0.26,297,91,-1.35
blocked,13,130,26.78,0.0,382,130,-1.1
blocked,13,131,26.78,0.0,360,69,-1.08
blocked,13,132,26.78,0.0,390,70,-1.08
blocked,13,133,26.78,0.0,349,81,-1.16
blocked,13,134,26.78,0.0,340,80,-1.25
blocked,13,135,26.78,0.0,298,79,-1.26
blocked,13,136,26.78,0.0,320,80,-1.25
blocked,13,137,26.78,0.0,293,79,-1.25
blocked,13,138,26.78,0.0,279,71,-1.26
blocked,13,139,26.78,0.0,311,70,-1.27
blocked,13,140,26.78,0.0,331,89,-1.27
blocked,13,141,26.78,0.0,289,70,-1.25
blocked,13,142,26.78,0.0,329,85,-1.23
blocked,13,143,26.78,0.0,291,70,-1.2
blocked,13,144,26.78,0.0,289,128,-1.33
blocked,13,145,26.78,0.0,261,78,-1.32
blocked,13,146,26.78,0.0,390,90,-1.26
blocked,13,147,26.78,0.0,276,79,-1.26
blocked,13,148,26.78,0.0,269,81,-1.25
blocked,13,149,26.78,0.0,300,73,-1.21
blocked,13,150,26.78,0.0,369,101,-1.34
blocked,13,151,26.78,0.0,350,99,-1.25
blocked,13,152,26.78,0.0,320,100,-1.21
blocked,13,153,26.78,0.0,496,90,-1.34
blocked,13,154,26.78,0.0,360,79,-1.21
blocked,13,155,26.78,0.0,329,100,-1.23
blocked,13,156,26.78,0.0,400,80,-1.12
blocked,13,157,26.78,0.0,479,91,-1.48
blocked,13,158,26.78,0.0,269,92,-1.52
blocked,13,159,26.78,0.0,362,82,-1.42
blocked,13,160,26.78,0.0,320,71,-1.46
blocked,13,161,26.78,0.0,400,92,-1.6
blocked,13,162,26.78,0.0,461,80,-1.49
blocked,13,163,26.78,0.0,491,73,-1.42
blocked,13,164,26.78,0.0,310,89,-1.28
blocked,13,165,26.78,0.0,405,90,-1.33
blocked,13,166,26.78,0.0,375,71,-1.4
blocked,13,167,26.78,0.0,340,130,-1.26
blocked,13,168,26.78,0.0,320,108,-1.42
blocked,13,169,26.78,0.0,310,90,-1.45
blocked,13,170,26.78,0.0,983,100,-1.4
blocked,13,171,26.78,0.0,310,101,-1.32
blocked,13,172,26.78,0.0,290,129,-1.37
blocked,13,173,26.78,0.0,509,92,-1.37
blocked,13,174,26.78,0.0,315,123,-1.35
blocked,13,175,26.78,0.0,572,102,-1.37
blocked,13,176,26.78,0.0,369,113,-1.37
blocked,13,177,26.78,0.0,348,113,-1.36
blocked,13,178,26.78,0.0,509,113,-1.33
blocked,13,179,26.78,0.0,376,174,-1.33
blocked,13,180,26.78,0.0,338,143,-1.3
blocked,13,181,26.78,0.0,317,112,-1.34
blocked,13,182,26.78,0.0,376,144,-1.31
blocked,13,183,26.78,0.0,297,133,-1.34
blocked,13,184,26.78,0.0,427,113,-1.38
blocked,13,185,26.78,0.0,438,101,-1.32
blocked,13,186,26.78,0.0,405,92,-1.33
blocked,13,187,26.78,0.0,397,82,-1.35
blocked,13,188,26.78,0.0,419,194,-1.29
blocked,13,189,26.78,0.0,339,103,-1.27
blocked,13,190,26.78,0.0,337,878,-1.3
blocked,13,191,26.78,0.0,419,72,-1.33
blocked,13,192,26.78,0.0,287,123,-1.32
blocked,13,193,26.78,0.0,316,143,-1.33
blocked,13,194,26.78,0.0,268,149,-1.33
blocked,13,195,26.78,0.0,308,115,-1.33
blocked,13,196,26.78,0.0,326,152,-1.31
blocked,13,197,26.78,0.0,358,640,-1.35
blocked,13,198,26.78,0.0,570,136,-1.31
blocked,13,199,26.78,0.0,471,160,-1.35
blocked,13,200,26.78,0.0,625,266,-1.34
blocked,13,201,26.78,0.0,411,143,-1.34
blocked,13,202,26.78,0.0,706,143,-1.34
blocked,13,203,26.78,0.0,309,123,-1.33
blocked,13,204,26.78,0.0,380,88,-1.34
blocked,13,205,26.78,0.0,400,94,-1.32
blocked,13,206,26.78,0.0,357,76,-1.35
blocked,13,207,26.78,0.0,497,115,-1.36
blocked,13,208,26.78,0.0,328,130,-1.38
blocked,13,209,26.78,0.0,277,154,-1.35
blocked,13,210,26.78,0.0,307,133,-1.37
blocked,13,211,26.78,0.0,355,504,-1.33
blocked,13,212,26.78,0.0,337,749,-1.36
blocked,13,213,26.78,0.0,652,143,-1.35
blocked,13,214,26.78,0.0,295,400,-1.35
blocked,13,215,0.0,0.0,358,132,-1.36
blocked,13,216,0.0,0.0,361,255,-1.42
blocked,13,217,0.0,0.0,265,91,-1.37
blocked,13,218,0.0,0.0,338,123,-1.59
blocked,13,219,0.0,0.0,368,83,-1.5
blocked,13,220,0.0,0.0,286,93,-1.47
blocked,13,221,0.0,0.0,283,92,-1.49
blocked,13,222,0.0,0.0,236,122,-1.51
blocked,13,223,0.0,0.0,365,91,-1.54
blocked,13,224,0.0,0.0,289,110,-1.46
blocked,13,225,0.0,0.0,286,123,-1.58
blocked,13,226,0.0,0.0,500,101,-1.5
blocked,13,227,0.0,0.0,318,113,-1.47
blocked,13,228,0.0,0.0,319,128,-1.59
blocked,13,229,0.0,0.0,276,1076,-1.57
blocked,13,230,0.0,0.26,296,441,-1.88
blocked,13,231,0.0,0.26,354,458,-1.8
blocked,13,232,0.0,0.26,243,458,-1.84
blocked,13,233,0.0,0.26,306,93,-1.63
blocked,13,234,0.0,0.26,409,113,-0.95
blocked,13,235,0.0,0.26,305,102,-1.38
blocked,13,236,0.0,0.26,278,92,-1.41
blocked,13,237,0.0,0.26,204,175,-0.83
blocked,13,238,0.0,0.26,355,122,-1.69
blocked,13,239,0.0,0.26,323,101,-1.58
blocked,13,240,0.0,0.26,349,72,-1.6
blocked,13,241,0.0,0.26,267,110,-0.95
blocked,13,242,0.0,0.26,349,82,-1.52
blocked,13,243,0.0,0.26,337,115,-0.95
blocked,13,244,0.0,0.26,292,72,-1.49
blocked,13,245,0.0,0.26,367,113,-1.37
blocked,13,246,0.0,0.26,324,93,-1.56
blocked,13,247,0.0,0.26,329,83,-1.43
blocked,13,248,0.0,0.26,572,124,-1.31
blocked,13,249,0.0,0.26,319,101,-1.47
blocked,13,250,0.0,0.26,82,291,-1.54
blocked,13,251,0.0,0.26,269,91,-1.54
blocked,13,252,0.0,0.26,165,112,-1.27
blocked,13,253,0.0,0.26,255,102,-1.54
blocked,13,254,0.0,0.26,286,124,-1.41
blocked,13,255,0.0,0.26,367,113,-1.39
blocked,13,256,0.0,0.26,247,143,-1.36
blocked,13,257,0.0,0.26,423,112,-1.36
blocked,13,258,0.0,0.26,62,195,-1.3
blocked,13,259,0.0,0.26,365,122,-1.34
blocked,13,260,0.0,0.26,356,123,-1.36
blocked,13,261,0.0,0.26,448,143,-1.3
blocked,13,262,0.0,0.26,320,173,-1.24
blocked,13,263,0.0,0.26,318,165,-1.35
blocked,13,264,0.0,0.26,410,131,-1.48
blocked,13,265,0.0,0.26,412,164,-1.33
blocked,13,266,0.0,0.26,348,125,-1.4
blocked,13,267,0.0,0.26,317,155,-1.41
blocked,13,268,0.0,0.26,42,134,-1.29
blocked,13,269,0.0,0.26,294,123,-1.35
blocked,13,270,0.0,0.26,293,154,-1.4
blocked,13,271,0.0,0.26,330,133,-1.45
blocked,13,272,0.0,0.26,396,102,-1.34
blocked,13,273,0.0,0.26,306,131,-1.18
blocked,13,274,0.0,0.26,297,104,-1.41
blocked,13,275,0.0,0.26,295,153,-1.36
blocked,13,276,0.0,0.26,296,123,-1.26
blocked,13,277,0.0,0.26,391,141,-1.41
blocked,13,278,0.0,0.26,338,123,-1.22
blocked,13,279,0.0,0.26,307,120,-1.32
blocked,13,280,0.0,0.26,286,155,-1.41
blocked,13,281,0.0,0.26,318,133,-1.44
blocked,13,282,0.0,0.26,302,196,-1.47
blocked,13,283,0.0,0.26,329,143,-1.3
blocked,13,284,0.0,0.26,311,121,-1.41
blocked,13,285,0.0,0.26,289,140,-1.46
blocked,13,286,0.0,0.26,271,151,-1.32
blocked,13,287,0.0,0.26,822,160,-1.37
blocked,13,288,0.0,0.26,427,133,-1.43
blocked,13,289,0.0,0.26,311,222,-1.41
blocked,13,290,0.0,0.26,1799,1064,-1.43
blocked,13,291,0.0,0.26,316,153,-1.37
blocked,13,292,0.0,0.26,289,140,-1.31
blocked,13,293,0.0,0.26,266,173,-1.36
blocked,13,294,0.0,0.26,304,103,-1.4
blocked,13,295,0.0,0.26,581,112,-1.37
blocked,13,296,0.0,0.26,582,133,-1.32
blocked,13,297,0.0,0.26,399,124,-1.38
blocked,13,298,0.0,0.26,395,115,-1.43
blocked,13,299,0.0,0.26,301,142,-1.37
blocked,13,300,0.0,0.26,307,112,-1.2
blocked,13,301,0.0,0.26,357,153,-1.36
blocked,13,302,0.0,0.26,299,144,-1.32
blocked,13,303,0.0,0.26,289,154,-1.36
blocked,13,304,0.0,0.26,274,194,-1.44
blocked,13,305,0.0,0.26,348,153,-1.4
blocked,13,306,0.0,0.26,255,184,-1.37
blocked,13,307,0.0,0.26,472,122,-1.38
blocked,13,308,0.0,0.26,514,143,-1.41
blocked,13,309,0.0,0.26,339,124,-1.33
blocked,13,310,0.0,0.26,337,170,-1.38
blocked,13,311,0.0,0.26,346,297,-1.39
blocked,13,312,0.0,0.26,624,145,-1.38
blocked,13,313,0.0,0.26,307,144,-1.33
blocked,13,314,0.0,0.26,306,175,-1.35
blocked,13,315,0.0,0.26,379,112,-1.34
blocked,13,316,0.0,0.26,340,162,-1.35
blocked,13,317,0.0,0.26,326,154,-1.37
blocked,13,318,0.0,0.26,282,143,-1.37
blocked,13,319,0.0,0.26,381,102,-1.42
blocked,13,320,0.0,0.26,337,113,-1.32
blocked,13,321,0.0,0.26,837,131,-1.22
blocked,13,322,0.0,0.26,471,143,-1.31
blocked,13,323,0.0,0.26,369,161,-1.39
blocked,13,324,0.0,0.26,20,266,-1.37
blocked,13,325,0.0,0.26,287,184,-1.32
