condition,subject,trial,su,rotation,rt,mt,ep
blocked,15,1,26.78,0.0,688,203,-1.52
blocked,15,2,26.78,0.0,469,227,-1.63
blocked,15,3,0.0,0.0,609,277,-1.61
blocked,15,4,0.0,0.0,560,265,-1.46
blocked,15,5,0.0,0.0,520,192,-1.49
blocked,15,6,0.0,0.0,430,255,-1.6
blocked,15,7,0.0,0.0,502,174,-1.55
blocked,15,8,26.78,0.0,513,226,-1.53
blocked,15,9,0.0,0.0,455,424,-1.68
blocked,15,10,0.0,0.0,410,277,-1.47
blocked,15,11,0.0,0.0,449,262,-1.62
blocked,15,12,0.0,0.0,517,180,-1.48
blocked,15,13,0.0,0.0,368,286,-1.57
blocked,15,14,26.78,0.0,561,236,-1.65
blocked,15,15,0.0,0.0,501,256,-1.57
blocked,15,16,0.0,0.0,473,235,-1.58
blocked,15,17,0.0,0.0,458,225,-1.57
blocked,15,18,0.0,0.0,462,277,-1.62
blocked,15,19,26.78,0.0,511,197,-1.56
blocked,15,20,0.0,0.0,533,205,-1.56
blocked,15,21,0.0,0.0,490,264,-1.54
blocked,15,22,0.0,0.0,399,216,-1.53
blocked,15,23,0.0,0.0,1535,224,-1.63
blocked,15,24,0.0,0.0,523,205,-1.61
blocked,15,25,26.78,0.0,449,194,-1.57
blocked,15,26,0.0,0.0,398,285,-1.64
blocked,15,27,0.0,0.0,400,236,-1.5
blocked,15,28,0.0,0.0,410,213,-1.53
blocked,15,29,0.0,0.0,552,154,-1.52
blocked,15,30,26.78,0.26,397,254,-1.91
blocked,15,31,26.78,0.26,398,174,-1.77
blocked,15,32,26.78,0.26,432,195,-1.7
blocked,15,33,26.78,0.26,426,195,-1.74
blocked,15,34,26.78,0.26,639,173,-1.79
blocked,15,35,26.78,0.26,643,235,-1.7
blocked,15,36,26.78,0.26,440,208,-1.55
blocked,15,37,26.78,0.26,918,195,-1.53
blocked,15,38,26.78,0.26,517,171,-1.59
blocked,15,39,26.78,0.26,553,266,-1.76
blocked,15,40,26.78,0.26,449,143,-1.34
blocked,15,41,26.78,0.26,531,143,-1.38
blocked,15,42,26.78,0.26,615,152,-1.48
blocked,15,43,26.78,0.26,553,145,-1.47
