condition,subject,trial,su,rotation,rt,mt,ep
blocked,19,1,26.78,0.0,709,97,-1.47
blocked,19,2,26.78,0.0,557,117,-1.54
blocked,19,3,0.0,0.0,580,164,-1.59
blocked,19,4,0.0,0.0,495,139,-1.61
blocked,19,5,0.0,0.0,425,135,-1.63
blocked,19,6,26.78,0.0,534,77,-1.6
blocked,19,7,26.78,0.0,666,117,-1.53
blocked,19,8,0.0,0.0,440,117,-1.65
blocked,19,9,0.0,0.0,457,146,-1.69
blocked,19,10,26.78,0.0,466,117,-1.59
blocked,19,11,0.0,0.0,408,137,-1.6
blocked,19,12,26.78,0.0,400,166,-1.6
blocked,19,13,26.78,0.0,923,99,-1.56
blocked,19,14,0.0,0.0,1010,116,-1.58
blocked,19,15,0.0,0.0,580,146,-1.54
blocked,19,16,0.0,0.0,454,109,-1.6
blocked,19,17,0.0,0.0,334,147,-1.66
blocked,19,18,26.78,0.0,388,125,-1.55
blocked,19,19,0.0,0.0,416,173,-1.63
blocked,19,20,0.0,0.0,411,138,-1.65
blocked,19,21,26.78,0.0,483,176,-1.5
blocked,19,22,0.0,0.0,733,127,-1.56
blocked,19,23,0.0,0.0,311,194,-1.62
blocked,19,24,0.0,0.0,320,175,-1.56
blocked,19,25,0.0,0.0,611,154,-1.56
blocked,19,26,0.0,0.0,475,192,-1.54
blocked,19,27,0.0,0.0,476,193,-1.64
blocked,19,28,26.78,0.0,468,175,-1.63
blocked,19,29,0.0,0.0,369,192,-1.56
blocked,19,30,0.0,0.26,627,184,-1.91
blocked,19,31,0.0,0.26,369,194,-1.8
blocked,19,32,0.0,0.26,690,201,-1.53
blocked,19,33,0.0,0.26,960,165,-1.81
blocked,19,34,0.0,0.26,397,145,-1.15
blocked,19,35,0.0,0.26,1271,149,-1.15
blocked,19,36,0.0,0.26,615,215,-1.37
blocked,19,37,0.0,0.26,511,148,-1.18
blocked,19,38,0.0,0.26,323,245,-1.29
blocked,19,39,0.0,0.26,289,221,-1.34
blocked,19,40,0.0,0.26,599,174,-1.33
blocked,19,41,0.0,0.26,397,241,-1.34
blocked,19,42,0.0,0.26,361,223,-1.36
blocked,19,43,0.0,0.26,489,185,-1.27
blocked,19,44,0.0,0.26,428,280,-1.38
blocked,19,45,0.0,0.26,338,185,-1.23
blocked,19,46,0.0,0.26,398,270,-1.38
blocked,19,47,0.0,0.26,591,664,-1.32
blocked,19,48,0.0,0.26,535,135,-1.3
blocked,19,49,0.0,0.26,290,185,-1.33
blocked,19,50,0.0,0.26,476,203,-1.34
blocked,19,51,0.0,0.26,318,164,-1.28
blocked,19,52,0.0,0.26,630,155,-1.32
blocked,19,53,0.0,0.26,373,146,-1.29
blocked,19,54,0.0,0.26,480,164,-1.43
blocked,19,55,0.0,0.26,476,175,-1.3
blocked,19,56,0.0,0.26,332,148,-1.25
blocked,19,57,0.0,0.26,415,186,-1.23
blocked,19,58,0.0,0.26,321,185,-1.26
blocked,19,59,0.0,0.26,644,237,-1.37
blocked,19,60,0.0,0.26,308,175,-1.31
blocked,19,61,0.0,0.26,466,166,-1.23
blocked,19,62,0.0,0.26,368,137,-1.3
blocked,19,63,0.0,0.26,349,184,-1.37
blocked,19,64,0.0,0.26,399,154,-1.32
blocked,19,65,0.0,0.26,365,134,-1.38
blocked,19,66,0.0,0.26,455,115,-1.23
blocked,19,67,0.0,0.26,412,153,-1.32
blocked,19,68,0.0,0.26,386,156,-1.29
blocked,19,69,0.0,0.26,338,203,-1.29
blocked,19,70,0.0,0.26,472,154,-1.3
blocked,19,71,0.0,0.26,430,176,-1.31
blocked,19,72,0.0,0.26,1122,184,-1.3
blocked,19,73,0.0,0.26,367,174,-1.28
blocked,19,74,0.0,0.26,349,161,-1.37
blocked,19,75,0.0,0.26,357,164,-1.28
blocked,19,76,0.0,0.26,336,157,-1.38
blocked,19,77,0.0,0.26,699,156,-1.29
blocked,19,78,0.0,0.26,465,136,-1.25
