condition,subject,trial,state,t,x,y
interleaved,75634,1,state_init,7049.0,80.78793836616285,864.7385911442381
interleaved,75634,1,state_init,7058.0,80.99047457140205,865.1566932034267
interleaved,75634,1,state_init,7066.0,81.04106012266277,865.2937537429214
interleaved,75634,1,state_init,7075.0,81.04392162556258,865.3027387291024
interleaved,75634,1,state_init,7084.0,81.0427091243339,865.2966504266258
interleaved,75634,1,state_init,7093.0,81.04595862762665,865.2962080240236
interleaved,75634,1,state_init,7101.0,81.03907162064769,865.2855587613869
interleaved,75634,1,state_init,7110.0,81.04217562379313,865.2929637382747
interleaved,75634,1,state_init,7120.0,81.0408661224663,865.2903619896385
interleaved,75634,1,state_init,7128.0,81.04489162654545,865.3002107142331
interleaved,75634,1,state_init,7138.0,81.04421262585737,865.2948176158454
interleaved,75634,1,state_init,7147.0,81.04823812993669,865.2954390861676
interleaved,75634,1,state_init,7156.0,81.04557062723353,865.2926898699973
interleaved,75634,1,state_init,7164.0,81.04780162949424,865.2968610945316
interleaved,75634,1,state_init,7173.0,81.04673462841305,865.2960605564895
interleaved,75634,1,state_init,7181.0,81.0478501295434,865.2965240258823
interleaved,75634,1,state_init,7190.0,81.0445521262015,865.2958393551885
interleaved,75634,1,state_init,7198.0,81.04557062723353,865.2952705518428
interleaved,75634,1,state_init,7207.0,81.0446976263488,865.2959236223508
interleaved,75634,1,state_init,7215.0,81.04566762733185,865.296408158534
interleaved,75634,1,state_init,7224.0,81.0445521262015,865.2959762893272
interleaved,75634,1,state_init,7232.0,81.0445521262015,865.2970822958325
interleaved,75634,1,state_init,7241.0,81.04261212423557,865.2977142995499
interleaved,75634,1,state_init,7249.0,80.948958529332,865.3758510258002
interleaved,75634,1,state_init,7258.0,80.71644929371962,865.6121466823083
interleaved,75634,1,state_init,7266.0,80.28664185817587,866.1435880748019
interleaved,75634,1,state_init,7275.0,79.92138798804706,866.6349077646412
interleaved,75634,1,state_init,7285.0,79.49929206031783,867.2031949738539
interleaved,75634,1,state_init,7293.0,79.1003791560808,867.7296330035851
interleaved,75634,1,state_init,7303.0,78.75064530167936,868.2231541730399
interleaved,75634,1,state_init,7312.0,78.24988229423298,869.0091771962622
interleaved,75634,1,state_init,7322.0,77.87769291707622,869.6113292713278
interleaved,75634,1,state_init,7331.0,77.49929553362858,870.212417473469
interleaved,75634,1,state_init,7340.0,77.09102211990626,870.7852445760511
interleaved,75634,1,state_init,7349.0,76.59874662106063,871.3938114888473
interleaved,75634,1,state_init,7358.0,75.95282296651624,872.1056794092384
interleaved,75634,1,state_init,7366.0,74.68318867993696,873.3467767091123
interleaved,75634,1,state_init,7376.0,73.7138666976781,874.2404510321838
interleaved,75634,1,state_init,7386.0,72.81768278953342,875.051037933219
interleaved,75634,1,state_init,7395.0,72.08659304868621,875.6856855327497
interleaved,75634,1,state_init,7405.0,71.78327374131868,875.9780083187977
interleaved,75634,1,state_init,7414.0,71.78822074633172,875.9884047799475
interleaved,75634,1,state_init,7423.0,71.78511674318628,875.9731734903603
interleaved,75634,1,state_init,7431.0,71.78754174564364,875.9844020897378
interleaved,75634,1,state_init,7442.0,71.7778417358142,875.9752380358368
interleaved,75634,1,state_init,7453.0,71.78317674122036,875.9777028503343
interleaved,75634,1,state_init,7462.0,71.78579574387436,875.9768601787111
interleaved,75634,1,state_init,7472.0,71.78695974505388,875.9758279059729
interleaved,75634,1,state_init,7480.0,71.7870567451522,875.977576449591
interleaved,75634,1,state_init,7489.0,71.78531074338292,875.9759437733212
interleaved,75634,1,state_init,7498.0,71.7849227429898,875.9768601787111
interleaved,75634,1,state_init,7507.0,71.78531074338292,875.9757752389964
interleaved,75634,1,state_init,7515.0,71.78356474161365,875.9764388428996
interleaved,75634,1,state_init,7524.0,71.78317674122036,875.971814682368
interleaved,75634,1,state_init,7532.0,71.78366174171197,875.9723940191088
interleaved,75634,1,state_init,7541.0,71.78453474259652,875.9698554708443
interleaved,75634,1,state_init,7549.0,71.78395274200676,875.9724677528759
interleaved,75634,1,state_init,7558.0,71.78424374230173,875.969255067313
interleaved,75634,1,state_init,7568.0,71.78482574289148,875.971593481067
interleaved,75634,1,state_searching_ring,7577.0,71.78434074240005,875.9750168345358
interleaved,75634,1,state_searching_ring,7587.0,71.78569874377604,875.9765652436431
interleaved,75634,1,state_searching_ring,7596.0,71.78579574387436,875.977839784473
interleaved,75634,1,state_searching_ring,7605.0,71.78647474456244,875.9753539031849
interleaved,75634,1,state_searching_ring,7615.0,71.78666874475908,875.9751537686745
interleaved,75634,1,state_searching_ring,7624.0,71.78744474554549,875.9732472241274
interleaved,75634,1,state_searching_ring,7632.0,71.785989744071,875.9760912408551
interleaved,75634,1,state_searching_ring,7640.0,71.78695974505388,875.9765336434573
interleaved,75634,1,state_searching_ring,7649.0,71.78540774348124,875.9755961712767
interleaved,75634,1,state_searching_ring,7657.0,71.78531074338292,875.9740898957505
interleaved,75634,1,state_searching_ring,7666.0,71.78356474161365,875.9757436388106
interleaved,75634,1,state_searching_ring,7674.0,71.783370741417,875.9754803039284
interleaved,75634,1,state_searching_ring,7683.0,71.78191573994269,875.9770813800124
interleaved,75634,1,state_searching_ring,7693.0,71.76367972146318,875.9820531425885
interleaved,75634,1,state_searching_ring,7702.0,71.33018628218423,876.400228935544
interleaved,75634,1,state_searching_ring,7712.0,70.25358219121136,877.5282186368095
interleaved,75634,1,state_searching_ring,7722.0,69.40463733093617,878.4952264578798
interleaved,75634,1,state_searching_ring,7730.0,68.48507639910247,879.545932637913
interleaved,75634,1,state_searching_ring,7739.0,67.44659334675941,880.7214279519297
interleaved,75634,1,state_searching_ring,7748.0,66.35854324418784,881.9145351028689
interleaved,75634,1,state_searching_ring,7757.0,65.29163916304458,883.0196568029628
interleaved,75634,1,state_searching_ring,7766.0,63.78357863485684,884.6556405588093
interleaved,75634,1,state_searching_ring,7774.0,63.275589120087545,885.2167545258305
interleaved,75634,1,state_searching_ring,7783.0,61.611358433645364,886.8657891584396
interleaved,75634,1,state_searching_ring,7791.0,60.777739588900886,887.6593119591074
interleaved,75634,1,state_searching_ring,7800.0,60.52010732783003,887.9068467483885
interleaved,75634,1,state_searching_ring,7807.0,60.34560415099793,888.0658272834785
interleaved,75634,1,state_searching_ring,7816.0,60.3385231438225,888.0702829096856
interleaved,75634,1,state_searching_ring,7824.0,60.34618615158769,888.069861573874
interleaved,75634,1,state_searching_ring,7833.0,60.484799292050866,887.7338673309598
interleaved,75634,1,state_searching_ring,7840.0,61.184946001542016,886.196760556687
interleaved,75634,1,state_searching_ring,7849.0,62.39317922590061,883.8144541444606
interleaved,75634,1,state_searching_ring,7857.0,64.07360892875806,880.789041816287
interleaved,75634,1,state_searching_ring,7866.0,67.98387689121381,874.540600130931
interleaved,75634,1,state_searching_ring,7874.0,69.74927868017727,872.0615550163747
interleaved,75634,1,state_searching_ring,7883.0,76.77732380202121,863.0780224437881
interleaved,75634,1,state_searching_ring,7891.0,83.19776030814705,856.1314062519164
interleaved,75634,1,state_searching_ring,7900.0,91.19284790993999,848.4262591985251
interleaved,75634,1,state_searching_ring,7909.0,100.9651713126882,839.9079814291365
interleaved,75634,1,state_searching_ring,7917.0,112.23939573738244,830.7052278338047
interleaved,75634,1,state_searching_ring,7926.0,125.11741978728122,820.7663215752439
interleaved,75634,1,state_searching_ring,7936.0,139.5239713861078,810.2546303476823
interleaved,75634,1,state_searching_ring,7945.0,155.1808057519038,799.0771074038382
interleaved,75634,1,state_searching_ring,7955.0,180.1693890739936,781.2829769091638
interleaved,75634,1,state_searching_ring,7963.0,197.30207993534344,768.5582719984535
interleaved,75634,1,state_searching_ring,7972.0,215.242781615488,755.4573909043205
interleaved,75634,1,state_searching_ring,7982.0,233.66804728666386,742.1263057478421
interleaved,75634,1,state_searching_ring,7990.0,252.8487012233095,728.5944254394956
interleaved,75634,1,state_searching_ring,7999.0,272.8369779783569,715.0003572820397
interleaved,75634,1,state_searching_ring,8008.0,293.3296067444876,701.3057478665546
interleaved,75634,1,state_searching_ring,8016.0,324.4677537982154,680.7783777288716
interleaved,75634,1,state_searching_ring,8025.0,335.13592160876436,674.0439146515067
interleaved,75634,1,state_searching_ring,8033.0,368.0222529340082,654.3736152882675
interleaved,75634,1,state_searching_ring,8042.0,390.62662234006353,641.8473648114912
interleaved,75634,1,state_searching_ring,8050.0,413.1109541244792,629.7960967284615
interleaved,75634,1,state_searching_ring,8059.0,435.44692425855305,618.0658233334553
interleaved,75634,1,state_searching_ring,8067.0,457.55441066109387,606.647506973315
interleaved,75634,1,state_searching_ring,8076.0,479.6660680678613,595.6067812340833
interleaved,75634,1,state_searching_ring,8085.0,501.84111503886436,585.1587907145292
interleaved,75634,1,state_searching_ring,8094.0,523.4184474041754,574.9722495994323
interleaved,75634,1,state_searching_ring,8104.0,554.6500540526101,560.1740089592867
interleaved,75634,1,state_searching_ring,8113.0,575.3084074866772,550.9198523949466
interleaved,75634,1,state_searching_ring,8122.0,596.2623444702729,542.2020984522809
interleaved,75634,1,state_searching_ring,8131.0,616.9892042237607,533.8639891426052
interleaved,75634,1,state_searching_ring,8140.0,637.6681701787154,526.0094469438366
interleaved,75634,1,state_searching_ring,8148.0,657.9632339946443,518.7376753728024
interleaved,75634,1,state_searching_ring,8157.0,677.6937814885227,511.90910694192934
interleaved,75634,1,state_searching_ring,8165.0,696.5737472454671,505.4723597489999
interleaved,75634,1,state_searching_ring,8174.0,714.8097293498332,499.4344490352763
interleaved,75634,1,state_searching_ring,8182.0,732.2954763189512,493.8497271204475
interleaved,75634,1,state_searching_ring,8191.0,748.7924406610898,488.54030602488024
interleaved,75634,1,state_searching_ring,8199.0,764.3373854135028,483.5008347837681
interleaved,75634,1,state_searching_ring,8207.0,778.4852620002019,478.6529870697453
interleaved,75634,1,state_searching_ring,8216.0,796.842603352547,471.8186252714635
interleaved,75634,1,state_searching_ring,8225.0,802.2863701189682,469.73071672415693
interleaved,75634,1,state_searching_ring,8233.0,816.3046788243701,464.06303378803545
interleaved,75634,1,state_searching_ring,8242.0,823.7527040592993,460.85405598016814
interleaved,75634,1,state_searching_ring,8250.0,826.9384358500491,459.42020807990906
interleaved,75634,1,state_searching_ring,8258.0,832.3035415992595,456.85949755168053
interleaved,75634,1,state_searching_ring,8266.0,837.9876685467489,454.14462025000864
interleaved,75634,1,state_searching_ring,8275.0,839.2713314725438,453.49793297966323
interleaved,75634,1,state_searching_ring,8283.0,841.7998057535141,452.411708190717
