condition,subject,trial,state,t,x,y
blocked,86863,1,state_init,7708.0,73.41222285254122,864.0009325094695
blocked,86863,1,state_init,7717.0,73.41342062158412,864.0031642456157
blocked,86863,1,state_init,7725.0,73.41366017539264,864.003195678519
blocked,86863,1,state_init,7733.0,73.41461839062703,864.0043377406784
blocked,86863,1,state_init,7741.0,73.41366017539264,864.0022631690496
blocked,86863,1,state_init,7749.0,73.41490585519728,864.0037195602434
blocked,86863,1,state_init,7757.0,73.4164869103339,864.0029756481948
blocked,86863,1,state_init,7765.0,73.4157682489082,864.0012468385041
blocked,86863,1,state_init,7774.0,73.41605571347844,864.0022317361461
blocked,86863,1,state_init,7782.0,73.41490585519728,864.0012363608697
blocked,86863,1,state_init,7791.0,73.41394763996306,863.9993084761238
blocked,86863,1,state_init,7800.0,73.41366017539264,863.9984388324611
blocked,86863,1,state_init,7808.0,73.41342062158412,863.9984073995578
blocked,86863,1,state_init,7816.0,73.41404346148636,864.0006705686072
blocked,86863,1,state_init,7824.0,73.41500167672075,864.0010582410835
blocked,86863,1,state_init,7832.0,73.41485794443554,864.0020117058219
blocked,86863,1,state_init,7841.0,73.41404346148636,864.0006915238763
blocked,86863,1,state_init,7849.0,73.41366017539264,864.0028603942154
blocked,86863,1,state_init,7858.0,73.41557660586125,864.0116930400894
blocked,86863,1,state_init,7866.0,73.42142171879038,864.0227364668405
blocked,86863,1,state_init,7874.0,73.42381725687619,864.0214162848948
blocked,86863,1,state_init,7882.0,73.42190082640758,864.0244967094346
blocked,86863,1,state_init,7891.0,73.42209246945453,864.0235432446962
blocked,86863,1,state_init,7899.0,73.4232423277357,864.0232603485649
blocked,86863,1,state_init,7907.0,73.42444009677843,864.0218668231779
blocked,86863,1,state_init,7915.0,73.42247575554825,864.0233965578133
blocked,86863,1,state_init,7924.0,73.42338606002073,864.0240147382481
blocked,86863,1,state_init,7932.0,73.42161336183733,864.0229564971648
blocked,86863,1,state_init,7941.0,73.4209905219351,864.0224954812472
blocked,86863,1,state_init,7949.0,73.42175709412254,864.0238994842687
blocked,86863,1,state_init,7957.0,73.42271530935676,864.0228831537233
blocked,86863,1,state_init,7965.0,73.42142171879038,864.023710886848
blocked,86863,1,state_init,7974.0,73.42295486316527,864.0223592719989
blocked,86863,1,state_init,7982.0,73.42271530935676,864.0237213644824
blocked,86863,1,state_init,7991.0,73.42142171879038,864.0220239876953
blocked,86863,1,state_init,7999.0,73.42295486316527,864.0238156631927
blocked,86863,1,state_init,8007.0,73.42233202326304,864.0245281423381
blocked,86863,1,state_init,8015.0,73.42113425422014,864.0250310687936
blocked,86863,1,state_init,8024.0,73.42209246945453,864.0249367700833
blocked,86863,1,state_init,8032.0,73.42055932507964,864.0245700528761
blocked,86863,1,state_init,8041.0,73.41979275289219,864.0225478694198
blocked,86863,1,state_init,8049.0,73.42055932507964,864.0235537223306
blocked,86863,1,state_init,8057.0,73.42190082640758,864.0234384683512
blocked,86863,1,state_init,8065.0,73.42008021746244,864.0257540255732
blocked,86863,1,state_init,8074.0,73.42123007574361,864.0255444728834
blocked,86863,1,state_init,8083.0,73.42070305736468,864.0255025623455
blocked,86863,1,state_init,8091.0,73.42055932507964,864.0250625016971
blocked,86863,1,state_init,8099.0,73.42070305736468,864.0272942378432
blocked,86863,1,state_init,8107.0,73.42008021746244,864.0276714326848
blocked,86863,1,state_init,8115.0,73.41950528832194,864.0243185896484
blocked,86863,1,state_init,8124.0,73.42161336183733,864.0252825320213
blocked,86863,1,state_init,8132.0,73.41830751927904,864.0226945563026
blocked,86863,1,state_init,8141.0,73.41845125156408,864.0229669747993
blocked,86863,1,state_init,8149.0,73.41921782375152,864.0250101135246
blocked,86863,1,state_init,8157.0,73.41950528832194,864.0227678997439
blocked,86863,1,state_init,8165.0,73.41643899957216,864.0229250642614
blocked,86863,1,state_init,8174.0,73.41859498384929,864.0235956328686
blocked,86863,1,state_init,8182.0,73.41672646414241,864.0219506442538
blocked,86863,1,state_init,8191.0,73.41763676861507,864.0219820771573
blocked,86863,1,state_init,8199.0,73.41663064261894,864.0225059588818
blocked,86863,1,state_init,8208.0,73.41725348252135,864.0256911597663
blocked,86863,1,state_init,8216.0,73.41552869509951,864.0286039421542
blocked,86863,1,state_init,8224.0,73.41821169775557,864.0286668079611
blocked,86863,1,state_init,8232.0,73.41524123052926,864.0250939346004
blocked,86863,1,state_init,8241.0,73.41543287357621,864.0235432446962
blocked,86863,1,state_init,8249.0,73.41457047986529,864.022317361461
blocked,86863,1,state_init,8258.0,73.41605571347844,864.0235851552342
blocked,86863,1,state_init,8266.0,73.41433092605678,864.0243395449172
blocked,86863,1,state_init,8274.0,73.41643899957216,864.0262464743942
blocked,86863,1,state_init,8282.0,73.41457047986529,864.0233441696408
blocked,86863,1,state_init,8291.0,73.41591198119323,864.0235537223306
blocked,86863,1,state_init,8299.0,73.41471421215033,864.0221811522126
blocked,86863,1,state_init,8308.0,73.41696601795093,864.0226736010336
blocked,86863,1,state_init,8316.0,73.41682228566589,864.0220239876953
blocked,86863,1,state_init,8325.0,73.41696601795093,864.020902880805
blocked,86863,1,state_init,8334.0,73.41591198119323,864.0234489459858
blocked,86863,1,state_init,8342.0,73.4176846793768,864.0225478694198
blocked,86863,1,state_init,8350.0,73.41682228566589,864.0238366184618
blocked,86863,1,state_init,8358.0,73.41816378699383,864.0229145866269
blocked,86863,1,state_init,8366.0,73.41634317804869,864.0213219861845
blocked,86863,1,state_init,8374.0,73.41792423318532,864.02182491264
blocked,86863,1,state_init,8382.0,73.41543287357621,864.0210705229568
blocked,86863,1,state_init,8391.0,73.4175409470916,864.021290553281
blocked,86863,1,state_init,8400.0,73.4157682489082,864.0206723728462
blocked,86863,1,state_init,8408.0,73.4175409470916,864.0228936313579
blocked,86863,1,state_init,8416.0,73.41634317804869,864.0223068838264
blocked,86863,1,state_init,8424.0,73.41763676861507,864.0230298406061
blocked,86863,1,state_init,8433.0,73.41490585519728,864.0226107352266
blocked,86863,1,state_init,8441.0,73.41672646414241,864.0220973311367
blocked,86863,1,state_init,8449.0,73.41543287357621,864.0218668231779
blocked,86863,1,state_init,8458.0,73.4187387161345,864.0240880816896
blocked,86863,1,state_init,8466.0,73.41634317804869,864.0214791507019
blocked,86863,1,state_init,8474.0,73.41696601795093,864.0211333887637
blocked,86863,1,state_init,8482.0,73.41782841166184,864.0189540407902
blocked,86863,1,state_init,8491.0,73.41902618070475,864.0199075055286
blocked,86863,1,state_init,8499.0,73.4157682489082,864.0192683698247
blocked,86863,1,state_init,8508.0,73.41792423318532,864.0188806973487
blocked,86863,1,state_init,8516.0,73.41619944576365,864.0170366336786
blocked,86863,1,state_init,8524.0,73.41663064261894,864.0179062773411
blocked,86863,1,state_init,8532.0,73.41471421215033,864.0169423349682
blocked,86863,1,state_init,8541.0,73.41591198119323,864.0182834721829
blocked,86863,1,state_init,8550.0,73.41461839062703,864.0207142833841
