condition,subject,trial,state,t,x,y
blocked,999999999,1,state_init,0.0,809,310
blocked,999999999,1,state_init,60.0,809,310
blocked,999999999,1,state_init,63.0,809,310
blocked,999999999,1,state_init,66.0,809,310
blocked,999999999,1,state_init,69.0,809,310
blocked,999999999,1,state_init,73.0,809,310
blocked,999999999,1,state_init,75.0,809,310
blocked,999999999,1,state_init,80.0,809,310
blocked,999999999,1,state_init,100.0,809,310
blocked,999999999,1,state_init,134.0,809,310
blocked,999999999,1,state_init,136.0,809,310
blocked,999999999,1,state_init,167.0,809,310
blocked,999999999,1,state_init,170.0,809,310
blocked,999999999,1,state_init,211.0,809,310
blocked,999999999,1,state_init,215.0,809,310
blocked,999999999,1,state_init,234.0,809,310
blocked,999999999,1,state_init,237.0,809,310
blocked,999999999,1,state_init,267.0,809,310
blocked,999999999,1,state_init,271.0,809,310
blocked,999999999,1,state_init,301.0,809,310
blocked,999999999,1,state_init,304.0,809,310
blocked,999999999,1,state_init,334.0,809,310
blocked,999999999,1,state_init,338.0,809,310
blocked,999999999,1,state_init,367.0,809,310
blocked,999999999,1,state_init,371.0,809,310
blocked,999999999,1,state_init,401.0,809,310
blocked,999999999,1,state_init,405.0,809,310
blocked,999999999,1,state_init,434.0,809,310
blocked,999999999,1,state_init,439.0,809,310
blocked,999999999,1,state_init,467.0,809,310
blocked,999999999,1,state_init,473.0,809,310
blocked,999999999,1,state_init,501.0,809,310
blocked,999999999,1,state_init,507.0,809,310
blocked,999999999,1,state_init,534.0,809,310
blocked,999999999,1,state_init,540.0,809,310
blocked,999999999,1,state_init,567.0,809,310
blocked,999999999,1,state_init,573.0,809,310
blocked,999999999,1,state_init,601.0,809,310
blocked,999999999,1,state_init,606.0,809,310
blocked,999999999,1,state_init,634.0,809,310
blocked,999999999,1,state_init,640.0,809,310
blocked,999999999,1,state_init,667.0,809,310
blocked,999999999,1,state_init,672.0,809,310
blocked,999999999,1,state_init,701.0,809,310
blocked,999999999,1,state_init,706.0,809,310
blocked,999999999,1,state_init,737.0,809,310
blocked,999999999,1,state_init,742.0,809,310
blocked,999999999,1,state_init,768.0,809,310
blocked,999999999,1,state_init,773.0,809,310
blocked,999999999,1,state_init,803.0,809,310
blocked,999999999,1,state_init,809.0,809,310
blocked,999999999,1,state_init,835.0,809,310
blocked,999999999,1,state_init,840.0,809,310
blocked,999999999,1,state_init,869.0,809,310
blocked,999999999,1,state_init,875.0,809,310
blocked,999999999,1,state_init,902.0,809,310
blocked,999999999,1,state_init,907.0,809,310
blocked,999999999,1,state_init,936.0,809,310
blocked,999999999,1,state_init,942.0,809,310
blocked,999999999,1,state_init,968.0,809,310
blocked,999999999,1,state_init,973.0,809,310
blocked,999999999,1,state_init,1003.0,809,310
blocked,999999999,1,state_init,1009.0,809,310
blocked,999999999,1,state_init,1035.0,809,310
blocked,999999999,1,state_init,1040.0,809,310
blocked,999999999,1,state_init,1070.0,809,310
blocked,999999999,1,state_init,1076.0,809,310
blocked,999999999,1,state_init,1101.0,809,310
blocked,999999999,1,state_init,1106.0,809,310
blocked,999999999,1,state_init,1136.0,809,310
blocked,999999999,1,state_init,1142.0,809,310
blocked,999999999,1,state_init,1168.0,809,310
blocked,999999999,1,state_init,1173.0,809,310
blocked,999999999,1,state_init,1203.0,809,310
blocked,999999999,1,state_init,1208.0,809,310
blocked,999999999,1,state_init,1235.0,809,310
blocked,999999999,1,state_init,1239.0,809,310
blocked,999999999,1,state_init,1270.0,809,310
blocked,999999999,1,state_init,1276.0,809,310
blocked,999999999,1,state_init,1301.0,809,310
blocked,999999999,1,state_init,1306.0,809,310
blocked,999999999,1,state_init,1336.0,809,310
blocked,999999999,1,state_init,1342.0,809,310
blocked,999999999,1,state_init,1367.0,809,310
blocked,999999999,1,state_init,1372.0,809,310
blocked,999999999,1,state_init,1401.0,809,310
blocked,999999999,1,state_init,1407.0,809,310
blocked,999999999,1,state_init,1434.0,809,310
blocked,999999999,1,state_init,1439.0,809,310
blocked,999999999,1,state_init,1469.0,809,310
blocked,999999999,1,state_init,1474.0,809,310
blocked,999999999,1,state_init,1501.0,809,310
blocked,999999999,1,state_init,1506.0,809,310
blocked,999999999,1,state_init,1535.0,809,310
blocked,999999999,1,state_init,1542.0,809,310
blocked,999999999,1,state_init,1568.0,809,310
blocked,999999999,1,state_init,1573.0,809,310
blocked,999999999,1,state_init,1601.0,809,310
blocked,999999999,1,state_init,1607.0,809,310
