condition,subject,trial,su,rotation,rt,mt,ep
interleaved,14,1,26.78,0.0,301,62,-1.74
interleaved,14,2,26.78,0.0,263,79,-1.57
interleaved,14,3,0.0,0.0,292,91,-1.41
interleaved,14,4,0.0,0.0,275,129,-1.58
interleaved,14,5,26.78,0.0,300,113,-1.57
interleaved,14,6,26.78,0.0,333,100,-1.7
interleaved,14,7,0.0,0.0,254,100,-1.56
interleaved,14,8,26.78,0.0,363,108,-1.59
interleaved,14,9,0.0,0.0,304,79,-1.6
interleaved,14,10,0.0,0.0,296,100,-1.52
interleaved,14,11,0.0,0.0,404,79,-1.66
interleaved,14,12,26.78,0.0,283,71,-1.58
interleaved,14,13,0.0,0.0,275,88,-1.55
interleaved,14,14,26.78,0.0,366,80,-1.57
interleaved,14,15,0.0,0.0,254,121,-1.58
interleaved,14,16,0.0,0.0,250,121,-1.58
interleaved,14,17,26.78,0.0,254,121,-1.58
interleaved,14,18,0.0,0.0,304,100,-1.56
interleaved,14,19,26.78,0.0,254,113,-1.65
interleaved,14,20,26.78,0.0,271,142,-1.62
interleaved,14,21,0.0,0.0,279,113,-1.56
interleaved,14,22,0.0,0.0,321,129,-1.59
interleaved,14,23,0.0,0.0,292,121,-1.58
interleaved,14,24,0.0,0.0,254,92,-1.57
interleaved,14,25,26.78,0.0,296,79,-1.67
interleaved,14,26,26.78,0.0,375,130,-1.6
interleaved,14,27,0.0,0.0,296,100,-1.61
interleaved,14,28,0.0,0.0,300,129,-1.62
interleaved,14,29,0.0,0.0,254,150,-1.56
interleaved,14,30,0.0,0.26,516,100,-1.76
interleaved,14,31,26.78,0.26,312,121,-1.92
interleaved,14,32,0.0,0.26,354,92,-2.0
interleaved,14,33,0.0,0.26,292,121,-1.84
interleaved,14,34,0.0,0.26,904,83,-1.81
interleaved,14,35,26.78,0.26,313,171,-1.95
interleaved,14,36,26.78,0.26,346,100,-2.04
interleaved,14,37,0.0,0.26,325,171,-2.08
interleaved,14,38,0.0,0.26,304,108,-2.15
interleaved,14,39,26.78,0.26,291,109,-2.06
interleaved,14,40,0.0,0.26,262,88,-2.08
interleaved,14,41,26.78,0.26,313,79,-2.52
interleaved,14,42,0.0,0.26,312,121,-2.03
interleaved,14,43,26.78,0.26,333,212,-2.16
interleaved,14,44,0.0,0.26,321,133,-2.23
interleaved,14,45,0.0,0.26,325,121,-2.14
interleaved,14,46,26.78,0.26,300,91,-2.27
interleaved,14,47,26.78,0.26,525,71,-1.86
interleaved,14,48,0.0,0.26,1208,467,-2.27
interleaved,14,49,0.0,0.26,1095,121,-2.21
interleaved,14,50,0.0,0.26,342,100,-2.08
