condition,subject,trial,su,rotation,rt,mt,ep
blocked,15,1,26.78,0.0,341,109,-1.67
blocked,15,2,26.78,0.0,359,116,-1.61
blocked,15,3,26.78,0.0,274,125,-1.75
blocked,15,4,26.78,0.0,342,108,-1.72
blocked,15,5,0.0,0.0,409,99,-1.61
blocked,15,6,0.0,0.0,367,100,-1.76
blocked,15,7,26.78,0.0,308,108,-1.68
blocked,15,8,26.78,0.0,375,108,-1.59
blocked,15,9,26.78,0.0,366,108,-1.74
blocked,15,10,26.78,0.0,343,109,-1.68
blocked,15,11,0.0,0.0,366,100,-1.64
blocked,15,12,0.0,0.0,358,117,-1.69
blocked,15,13,26.78,0.0,350,109,-1.68
blocked,15,14,0.0,0.0,133,150,-1.7
blocked,15,15,0.0,0.0,325,109,-1.58
blocked,15,16,26.78,0.0,350,117,-1.6
blocked,15,17,0.0,0.0,342,117,-1.72
blocked,15,18,26.78,0.0,375,92,-1.63
blocked,15,19,26.78,0.0,291,100,-1.69
blocked,15,20,26.78,0.0,300,116,-1.69
blocked,15,21,26.78,0.0,258,117,-1.71
blocked,15,22,0.0,0.0,41,233,-1.69
blocked,15,23,0.0,0.0,325,100,-1.65
blocked,15,24,26.78,0.0,292,84,-1.66
blocked,15,25,26.78,0.0,300,100,-1.65
blocked,15,26,0.0,0.0,283,92,-1.75
blocked,15,27,0.0,0.0,342,91,-1.62
blocked,15,28,0.0,0.0,317,91,-1.68
blocked,15,29,26.78,0.0,366,109,-1.72
blocked,15,30,26.78,0.26,376,92,-1.9
blocked,15,31,26.78,0.26,366,108,-1.87
blocked,15,32,26.78,0.26,368,123,-1.97
blocked,15,33,26.78,0.26,300,125,-1.97
blocked,15,34,26.78,0.26,392,117,-2.02
blocked,15,35,26.78,0.26,341,100,-1.96
blocked,15,36,26.78,0.26,276,100,-1.97
blocked,15,37,26.78,0.26,391,100,-1.94
blocked,15,38,26.78,0.26,400,109,-1.94
blocked,15,39,26.78,0.26,341,125,-1.97
blocked,15,40,26.78,0.26,316,109,-2.01
blocked,15,41,26.78,0.26,342,117,-1.97
blocked,15,42,26.78,0.26,359,125,-2.0
blocked,15,43,26.78,0.26,341,109,-1.94
blocked,15,44,26.78,0.26,366,108,-1.95
blocked,15,45,26.78,0.26,376,124,-2.01
blocked,15,46,26.78,0.26,467,99,-2.04
blocked,15,47,26.78,0.26,333,109,-1.95
blocked,15,48,26.78,0.26,375,117,-1.99
blocked,15,49,26.78,0.26,350,108,-1.9
blocked,15,50,26.78,0.26,458,125,-1.92
blocked,15,51,26.78,0.26,292,108,-1.99
blocked,15,52,26.78,0.26,350,98,-1.94
blocked,15,53,26.78,0.26,334,116,-1.95
blocked,15,54,26.78,0.26,358,116,-2.04
blocked,15,55,26.78,0.26,359,116,-1.97
