condition,subject,trial,su,rotation,rt,mt,ep
blocked,25,1,0.0,0.0,541,208,-1.34
blocked,25,2,26.78,0.0,395,150,-1.39
blocked,25,3,26.78,0.0,333,108,-1.38
blocked,25,4,26.78,0.0,317,109,-1.35
blocked,25,5,26.78,0.0,300,133,-1.5
blocked,25,6,0.0,0.0,391,108,-1.45
blocked,25,7,0.0,0.0,342,100,-1.33
blocked,25,8,26.78,0.0,418,108,-1.47
blocked,25,9,0.0,0.0,833,100,-1.44
blocked,25,10,0.0,0.0,350,124,-1.44
blocked,25,11,0.0,0.0,325,117,-1.45
blocked,25,12,26.78,0.0,454,117,-1.52
blocked,25,13,26.78,0.0,324,134,-1.61
blocked,25,14,26.78,0.0,341,125,-1.55
blocked,25,15,26.78,0.0,316,142,-1.57
blocked,25,16,26.78,0.0,326,117,-1.45
blocked,25,17,26.78,0.0,327,116,-1.49
blocked,25,18,0.0,0.0,321,133,-1.51
blocked,25,19,0.0,0.0,507,143,-1.46
blocked,25,20,26.78,0.0,366,126,-1.49
blocked,25,21,26.78,0.0,424,134,-1.52
blocked,25,22,0.0,0.0,351,133,-1.45
blocked,25,23,26.78,0.0,352,143,-1.45
blocked,25,24,26.78,0.0,342,133,-1.53
blocked,25,25,26.78,0.0,317,133,-1.43
blocked,25,26,0.0,0.0,333,158,-1.51
blocked,25,27,0.0,0.0,315,150,-1.48
blocked,25,28,26.78,0.0,359,124,-1.54
blocked,25,29,26.78,0.0,341,151,-1.44
blocked,25,30,26.78,0.26,441,150,-1.77
blocked,25,31,26.78,0.26,394,134,-1.78
blocked,25,32,26.78,0.26,299,134,-1.77
blocked,25,33,26.78,0.26,325,179,-1.83
blocked,25,34,26.78,0.26,350,146,-1.78
blocked,25,35,26.78,0.26,804,208,-1.48
blocked,25,36,26.78,0.26,550,208,-1.35
blocked,25,37,26.78,0.26,476,141,-1.78
blocked,25,38,26.78,0.26,416,142,-1.68
blocked,25,39,26.78,0.26,325,143,-1.78
blocked,25,40,26.78,0.26,308,143,-1.8
blocked,25,41,26.78,0.26,299,134,-1.8
blocked,25,42,26.78,0.26,417,142,-1.7
blocked,25,43,26.78,0.26,307,151,-1.76
blocked,25,44,26.78,0.26,333,158,-1.86
blocked,25,45,26.78,0.26,350,167,-1.78
blocked,25,46,26.78,0.26,315,184,-1.76
blocked,25,47,26.78,0.26,419,198,-1.75
