condition,subject,trial,su,rotation,rt,mt,ep
blocked,13,1,0.0,0.0,625,141,-1.72
blocked,13,2,26.78,0.0,592,108,-1.66
blocked,13,3,26.78,0.0,409,116,-1.68
blocked,13,4,26.78,0.0,551,108,-1.67
blocked,13,5,26.78,0.0,592,117,-1.66
blocked,13,6,0.0,0.0,550,116,-1.66
blocked,13,7,26.78,0.0,475,133,-1.67
blocked,13,8,26.78,0.0,350,142,-1.69
blocked,13,9,26.78,0.0,399,150,-1.59
blocked,13,10,0.0,0.0,476,108,-1.5
blocked,13,11,26.78,0.0,324,134,-1.72
blocked,13,12,0.0,0.0,491,117,-1.66
blocked,13,13,0.0,0.0,500,117,-1.64
blocked,13,14,26.78,0.0,567,117,-1.63
blocked,13,15,26.78,0.0,567,124,-1.6
blocked,13,16,0.0,0.0,483,126,-1.62
blocked,13,17,26.78,0.0,600,100,-1.55
blocked,13,18,0.0,0.0,492,124,-1.6
blocked,13,19,26.78,0.0,475,117,-1.56
blocked,13,20,0.0,0.0,359,116,-1.59
blocked,13,21,0.0,0.0,449,117,-1.58
blocked,13,22,26.78,0.0,492,133,-1.59
blocked,13,23,0.0,0.0,325,117,-1.53
blocked,13,24,0.0,0.0,408,125,-1.58
blocked,13,25,0.0,0.0,391,124,-1.63
blocked,13,26,0.0,0.0,391,126,-1.49
blocked,13,27,0.0,0.0,434,141,-1.69
blocked,13,28,0.0,0.0,500,150,-1.61
blocked,13,29,26.78,0.0,567,133,-1.49
blocked,13,30,0.0,0.26,525,133,-1.85
blocked,13,31,0.0,0.26,450,126,-1.89
blocked,13,32,0.0,0.26,475,125,-1.81
blocked,13,33,0.0,0.26,434,125,-2.0
blocked,13,34,0.0,0.26,575,125,-2.2
blocked,13,35,0.0,0.26,458,142,-2.25
blocked,13,36,0.0,0.26,583,134,-2.18
blocked,13,37,0.0,0.26,750,175,-2.65
blocked,13,38,0.0,0.26,542,124,-3.09
blocked,13,39,0.0,0.26,642,165,2.94
blocked,13,40,0.0,0.26,1024,141,2.96
blocked,13,41,0.0,0.26,534,183,-2.12
blocked,13,42,0.0,0.26,549,143,-2.27
blocked,13,43,0.0,0.26,424,141,-1.04
blocked,13,44,0.0,0.26,583,200,-2.65
blocked,13,45,0.0,0.26,533,142,-2.21
blocked,13,46,0.0,0.26,775,175,-2.84
blocked,13,47,0.0,0.26,541,126,-2.16
blocked,13,48,0.0,0.26,525,158,-2.83
blocked,13,49,0.0,0.26,626,133,-2.87
blocked,13,50,0.0,0.26,850,242,-2.3
blocked,13,51,0.0,0.26,517,308,-2.47
blocked,13,52,0.0,0.26,501,166,-2.56
blocked,13,53,0.0,0.26,608,192,-2.18
blocked,13,54,0.0,0.26,329,144,-2.14
blocked,13,55,0.0,0.26,368,179,-2.1
blocked,13,56,0.0,0.26,375,166,-2.14
blocked,13,57,0.0,0.26,250,150,-2.03
blocked,13,58,0.0,0.26,508,157,-2.26
blocked,13,59,0.0,0.26,417,226,-2.16
blocked,13,60,0.0,0.26,467,175,-2.25
blocked,13,61,0.0,0.26,508,208,-2.16
blocked,13,62,0.0,0.26,423,243,-2.1
blocked,13,63,0.0,0.26,417,233,-2.07
blocked,13,64,0.0,0.26,374,151,-2.17
blocked,13,65,0.0,0.26,383,192,-2.2
blocked,13,66,0.0,0.26,476,182,-2.03
blocked,13,67,0.0,0.26,333,175,-2.19
blocked,13,68,0.0,0.26,383,158,-2.06
blocked,13,69,0.0,0.26,467,174,-2.05
blocked,13,70,0.0,0.26,475,192,-1.93
blocked,13,71,0.0,0.26,450,226,-2.02
blocked,13,72,0.0,0.26,375,225,-2.05
blocked,13,73,0.0,0.26,517,175,-2.02
blocked,13,74,0.0,0.26,417,216,-2.19
blocked,13,75,0.0,0.26,475,242,-2.14
blocked,13,76,0.0,0.26,649,176,2.95
blocked,13,77,0.0,0.26,559,166,-2.21
blocked,13,78,0.0,0.26,475,184,-2.05
blocked,13,79,0.0,0.26,383,217,-2.31
blocked,13,80,0.0,0.26,426,200,-2.17
blocked,13,81,0.0,0.26,518,200,-2.16
blocked,13,82,0.0,0.26,416,167,-2.15
blocked,13,83,0.0,0.26,425,158,-2.21
blocked,13,84,0.0,0.26,383,175,-2.24
blocked,13,85,0.0,0.26,600,142,-2.15
blocked,13,86,0.0,0.26,467,191,-1.97
blocked,13,87,0.0,0.26,475,200,-2.04
blocked,13,88,0.0,0.26,375,174,-2.1
