condition,subject,trial,su,rotation,rt,mt,ep
blocked,7,1,26.78,0.0,366,242,-1.7
blocked,7,2,26.78,0.0,308,150,-1.63
blocked,7,3,26.78,0.0,368,100,-1.61
blocked,7,4,26.78,0.0,316,108,-1.61
blocked,7,5,26.78,0.0,400,142,-1.56
blocked,7,6,26.78,0.0,384,158,-1.54
blocked,7,7,26.78,0.0,358,117,-1.66
blocked,7,8,0.0,0.0,384,116,-1.6
blocked,7,9,26.78,0.0,424,100,-1.67
blocked,7,10,26.78,0.0,324,107,-1.73
blocked,7,11,26.78,0.0,300,125,-1.67
blocked,7,12,0.0,0.0,410,149,-1.6
blocked,7,13,26.78,0.0,441,126,-1.61
blocked,7,14,26.78,0.0,300,143,-1.63
blocked,7,15,26.78,0.0,349,125,-1.6
blocked,7,16,0.0,0.0,349,159,-1.56
blocked,7,17,0.0,0.0,292,124,-1.58
blocked,7,18,26.78,0.0,274,158,-1.6
blocked,7,19,0.0,0.0,308,134,-1.58
blocked,7,20,0.0,0.0,441,174,-1.67
blocked,7,21,26.78,0.0,242,175,-1.55
blocked,7,22,26.78,0.0,248,125,-1.6
blocked,7,23,26.78,0.0,450,158,-1.54
blocked,7,24,26.78,0.0,408,150,-1.62
blocked,7,25,26.78,0.0,300,167,-1.62
blocked,7,26,26.78,0.0,268,165,-1.65
blocked,7,27,26.78,0.0,392,149,-1.63
blocked,7,28,26.78,0.0,367,141,-1.64
blocked,7,29,0.0,0.0,292,150,-1.59
blocked,7,30,0.0,0.26,364,142,-1.82
blocked,7,31,0.0,0.26,334,125,-1.87
blocked,7,32,0.0,0.26,348,125,-1.96
blocked,7,33,0.0,0.26,267,141,-1.96
blocked,7,34,0.0,0.26,534,116,-1.82
blocked,7,35,0.0,0.26,341,150,-2.58
blocked,7,36,0.0,0.26,449,140,-1.94
blocked,7,37,0.0,0.26,441,134,-2.02
blocked,7,38,0.0,0.26,308,150,-1.96
blocked,7,39,0.0,0.26,298,126,-1.94
blocked,7,40,0.0,0.26,448,134,-2.0
blocked,7,41,0.0,0.26,292,140,-2.21
blocked,7,42,0.0,0.26,350,158,-2.07
blocked,7,43,0.0,0.26,302,165,-2.1
blocked,7,44,0.0,0.26,316,192,-2.12
blocked,7,45,0.0,0.26,317,159,-2.24
blocked,7,46,0.0,0.26,342,166,-2.24
blocked,7,47,0.0,0.26,292,158,-2.11
blocked,7,48,0.0,0.26,342,133,-2.02
blocked,7,49,0.0,0.26,358,133,-2.09
blocked,7,50,0.0,0.26,392,133,-2.15
blocked,7,51,0.0,0.26,267,133,-2.0
blocked,7,52,0.0,0.26,350,191,-2.08
blocked,7,53,0.0,0.26,416,175,-2.08
blocked,7,54,0.0,0.26,258,167,-2.25
blocked,7,55,0.0,0.26,358,142,-1.98
blocked,7,56,0.0,0.26,325,174,-2.11
blocked,7,57,0.0,0.26,361,181,-2.07
blocked,7,58,0.0,0.26,363,242,-2.46
blocked,7,59,0.0,0.26,334,174,-2.25
blocked,7,60,0.0,0.26,417,251,-2.13
blocked,7,61,0.0,0.26,349,167,-2.2
blocked,7,62,0.0,0.26,327,156,-2.19
blocked,7,63,0.0,0.26,383,142,-2.07
blocked,7,64,0.0,0.26,412,154,-2.27
blocked,7,65,0.0,0.26,317,150,-2.05
blocked,7,66,0.0,0.26,242,153,-2.06
blocked,7,67,0.0,0.26,322,258,-2.23
blocked,7,68,0.0,0.26,292,192,-2.08
blocked,7,69,0.0,0.26,450,242,-2.21
blocked,7,70,0.0,0.26,266,220,-2.14
blocked,7,71,0.0,0.26,306,184,-2.12
blocked,7,72,0.0,0.26,360,241,-2.1
blocked,7,73,0.0,0.26,325,233,-2.11
blocked,7,74,0.0,0.26,366,184,-2.19
blocked,7,75,0.0,0.26,341,192,-2.14
blocked,7,76,0.0,0.26,300,199,-2.19
blocked,7,77,0.0,0.26,283,174,-2.21
blocked,7,78,0.0,0.26,258,150,-2.08
blocked,7,79,0.0,0.26,1502,180,-2.12
blocked,7,80,0.0,0.26,283,175,-2.12
blocked,7,81,0.0,0.26,273,175,-2.05
blocked,7,82,0.0,0.26,285,174,-2.09
blocked,7,83,0.0,0.26,267,167,-2.08
blocked,7,84,0.0,0.26,277,205,-2.15
blocked,7,85,0.0,0.26,342,167,-2.01
blocked,7,86,0.0,0.26,284,141,-2.0
blocked,7,87,0.0,0.26,200,158,-2.22
blocked,7,88,0.0,0.26,232,167,-2.14
blocked,7,89,0.0,0.26,293,149,-2.08
blocked,7,90,0.0,0.26,358,152,-2.2
blocked,7,91,0.0,0.26,308,159,-2.1
blocked,7,92,0.0,0.26,259,174,-2.15
blocked,7,93,0.0,0.26,392,216,-2.2
blocked,7,94,0.0,0.26,309,300,-2.11
blocked,7,95,0.0,0.26,339,225,-2.3
blocked,7,96,0.0,0.26,341,200,-2.14
blocked,7,97,0.0,0.26,265,178,-2.15
blocked,7,98,0.0,0.26,258,199,-2.12
blocked,7,99,0.0,0.26,408,175,-2.15
blocked,7,100,0.0,0.26,326,184,-2.2
blocked,7,101,0.0,0.26,290,209,-2.29
blocked,7,102,0.0,0.26,291,158,-2.19
blocked,7,103,0.0,0.26,317,183,-2.23
blocked,7,104,0.0,0.26,478,172,-2.25
blocked,7,105,0.0,0.26,325,167,-2.35
blocked,7,106,0.0,0.26,374,182,-2.3
blocked,7,107,0.0,0.26,282,176,-2.21
blocked,7,108,0.0,0.26,307,175,-2.13
blocked,7,109,0.0,0.26,324,184,-2.37
blocked,7,110,0.0,0.26,234,199,-2.1
blocked,7,111,0.0,0.26,240,148,-2.14
blocked,7,112,0.0,0.26,308,175,-2.18
blocked,7,113,0.0,0.26,268,191,-2.16
blocked,7,114,0.0,0.26,608,133,-2.23
blocked,7,115,0.0,0.26,341,140,-2.09
blocked,7,116,0.0,0.26,300,125,-2.18
blocked,7,117,0.0,0.26,317,141,-2.42
blocked,7,118,0.0,0.26,309,168,-2.24
blocked,7,119,0.0,0.26,284,116,-2.01
blocked,7,120,0.0,0.26,291,191,-2.15
blocked,7,121,0.0,0.26,339,186,-2.16
blocked,7,122,0.0,0.26,275,176,-2.11
blocked,7,123,0.0,0.26,192,225,-2.12
blocked,7,124,0.0,0.26,258,168,-2.13
blocked,7,125,0.0,0.26,274,233,-2.14
blocked,7,126,0.0,0.26,290,226,-2.07
blocked,7,127,0.0,0.26,333,208,-2.1
blocked,7,128,0.0,0.26,325,192,-2.26
blocked,7,129,0.0,0.26,292,200,-2.26
blocked,7,130,0.0,0.0,308,141,-1.72
blocked,7,131,0.0,0.0,325,158,-1.73
blocked,7,132,0.0,0.0,249,176,-1.87
blocked,7,133,0.0,0.0,334,176,-1.88
blocked,7,134,0.0,0.0,300,183,-1.81
blocked,7,135,0.0,0.0,342,309,-1.94
blocked,7,136,0.0,0.0,342,292,-1.82
blocked,7,137,0.0,0.0,417,218,-1.81
blocked,7,138,0.0,0.0,333,158,-1.76
blocked,7,139,0.0,0.0,317,141,-1.73
blocked,7,140,0.0,0.0,484,150,-1.78
blocked,7,141,0.0,0.0,328,163,-1.76
blocked,7,142,0.0,0.0,392,161,-1.78
blocked,7,143,0.0,0.0,317,183,-1.66
blocked,7,144,0.0,0.0,344,280,-1.76
blocked,7,145,0.0,0.0,327,204,-1.78
blocked,7,146,0.0,0.0,741,192,-1.81
blocked,7,147,0.0,0.0,317,161,-1.73
blocked,7,148,0.0,0.0,332,233,-1.73
blocked,7,149,0.0,0.0,366,184,-1.74
blocked,7,150,0.0,0.0,308,193,-1.76
blocked,7,151,0.0,0.0,407,200,-1.7
blocked,7,152,0.0,0.0,292,199,-1.98
blocked,7,153,0.0,0.0,300,185,-1.8
blocked,7,154,0.0,0.0,310,215,-1.91
blocked,7,155,0.0,0.0,309,182,-1.83
blocked,7,156,0.0,0.0,308,176,-1.81
blocked,7,157,0.0,0.0,317,182,-1.76
blocked,7,158,0.0,0.0,299,200,-1.75
blocked,7,159,0.0,0.0,350,183,-1.78
blocked,7,160,0.0,0.0,317,192,-1.79
blocked,7,161,0.0,0.0,316,209,-1.88
blocked,7,162,0.0,0.0,284,167,-1.83
blocked,7,163,0.0,0.0,316,184,-1.85
blocked,7,164,0.0,0.0,264,192,-1.77
blocked,7,165,0.0,0.0,258,217,-1.85
blocked,7,166,0.0,0.0,325,208,-1.83
blocked,7,167,0.0,0.0,341,275,-1.84
blocked,7,168,0.0,0.0,258,192,-1.85
blocked,7,169,0.0,0.0,548,183,-1.83
blocked,7,170,0.0,0.0,299,183,-1.82
blocked,7,171,0.0,0.0,267,233,-1.81
blocked,7,172,0.0,0.0,386,272,-1.87
blocked,7,173,0.0,0.0,300,183,-1.73
blocked,7,174,0.0,0.0,347,188,-1.73
blocked,7,175,0.0,0.0,300,199,-1.85
blocked,7,176,0.0,0.0,355,259,-1.74
blocked,7,177,0.0,0.0,325,209,-1.72
blocked,7,178,0.0,0.0,292,217,-1.81
blocked,7,179,0.0,0.0,317,233,-1.79
blocked,7,180,0.0,0.0,392,183,-1.72
blocked,7,181,0.0,0.0,283,217,-1.7
blocked,7,182,0.0,0.0,300,249,-1.85
blocked,7,183,0.0,0.0,250,159,-1.55
blocked,7,184,0.0,0.0,333,192,-1.66
blocked,7,185,0.0,0.0,324,225,-1.38
blocked,7,186,0.0,0.0,279,158,-1.76
blocked,7,187,0.0,0.0,292,150,-1.56
blocked,7,188,0.0,0.0,267,166,-1.52
blocked,7,189,0.0,0.0,259,258,-1.77
blocked,7,190,0.0,0.0,210,193,-1.8
blocked,7,191,0.0,0.0,259,240,-1.63
blocked,7,192,0.0,0.0,259,217,-1.46
blocked,7,193,0.0,0.0,292,150,-1.57
