condition,subject,trial,su,rotation,rt,mt,ep
blocked,9,1,0.0,0.0,491,133,-1.6
blocked,9,2,26.78,0.0,459,91,-1.66
blocked,9,3,26.78,0.0,374,91,-1.54
blocked,9,4,0.0,0.0,283,91,-1.64
blocked,9,5,0.0,0.0,342,108,-1.72
blocked,9,6,0.0,0.0,359,108,-1.54
blocked,9,7,0.0,0.0,308,100,-1.6
blocked,9,8,26.78,0.0,279,83,-1.67
blocked,9,9,0.0,0.0,266,100,-1.51
blocked,9,10,26.78,0.0,250,91,-1.69
blocked,9,11,0.0,0.0,285,75,-1.48
blocked,9,12,0.0,0.0,260,83,-1.68
blocked,9,13,0.0,0.0,261,89,-1.46
blocked,9,14,0.0,0.0,267,100,-1.64
blocked,9,15,0.0,0.0,317,93,-1.57
blocked,9,16,0.0,0.0,265,100,-1.62
blocked,9,17,0.0,0.0,284,100,-1.52
blocked,9,18,26.78,0.0,301,99,-1.64
blocked,9,19,26.78,0.0,258,99,-1.61
blocked,9,20,26.78,0.0,324,109,-1.48
blocked,9,21,26.78,0.0,267,99,-1.64
blocked,9,22,0.0,0.0,358,100,-1.52
blocked,9,23,0.0,0.0,291,109,-1.57
blocked,9,24,26.78,0.0,317,111,-1.52
blocked,9,25,26.78,0.0,289,100,-1.59
blocked,9,26,26.78,0.0,266,109,-1.47
blocked,9,27,26.78,0.0,317,124,-1.62
blocked,9,28,0.0,0.0,325,109,-1.44
blocked,9,29,26.78,0.0,283,142,-1.67
blocked,9,30,0.0,0.26,343,119,-1.79
blocked,9,31,0.0,0.26,350,100,-1.91
blocked,9,32,0.0,0.26,383,209,-2.91
blocked,9,33,0.0,0.26,400,100,-1.41
blocked,9,34,0.0,0.26,284,108,-1.92
blocked,9,35,0.0,0.26,334,116,-1.89
blocked,9,36,0.0,0.26,324,159,-2.0
blocked,9,37,0.0,0.26,407,134,-1.85
blocked,9,38,0.0,0.26,402,621,-1.96
blocked,9,39,0.0,0.26,400,108,-1.87
blocked,9,40,0.0,0.26,341,100,-1.98
blocked,9,41,0.0,0.26,342,108,-2.03
blocked,9,42,0.0,0.26,283,109,-2.07
blocked,9,43,0.0,0.26,383,117,-2.14
blocked,9,44,0.0,0.26,309,116,-1.98
blocked,9,45,0.0,0.26,325,100,-2.05
blocked,9,46,0.0,0.26,308,134,-2.1
blocked,9,47,0.0,0.26,259,116,-2.08
blocked,9,48,0.0,0.26,357,109,-1.99
blocked,9,49,0.0,0.26,286,104,-1.95
blocked,9,50,0.0,0.26,291,109,-1.9
blocked,9,51,0.0,0.26,308,117,-1.96
blocked,9,52,0.0,0.26,325,108,-1.97
blocked,9,53,0.0,0.26,346,105,-1.95
blocked,9,54,0.0,0.26,482,109,-1.9
blocked,9,55,0.0,0.26,266,117,-1.88
blocked,9,56,0.0,0.26,284,116,-1.91
blocked,9,57,0.0,0.26,449,92,-1.94
blocked,9,58,0.0,0.26,317,142,-1.95
blocked,9,59,0.0,0.26,333,126,-1.97
blocked,9,60,0.0,0.26,382,125,-1.99
blocked,9,61,0.0,0.26,434,175,-2.04
blocked,9,62,0.0,0.26,575,184,-2.09
blocked,9,63,0.0,0.26,450,149,-2.05
blocked,9,64,0.0,0.26,325,142,-2.0
blocked,9,65,0.0,0.26,400,167,-2.05
blocked,9,66,0.0,0.26,341,133,-2.05
blocked,9,67,0.0,0.26,336,122,-2.11
blocked,9,68,0.0,0.26,374,117,-2.01
blocked,9,69,0.0,0.26,309,133,-2.08
blocked,9,70,0.0,0.26,334,117,-2.07
blocked,9,71,0.0,0.26,308,109,-1.98
blocked,9,72,0.0,0.26,308,125,-2.06
blocked,9,73,0.0,0.26,346,133,-2.0
blocked,9,74,0.0,0.26,350,125,-1.98
blocked,9,75,0.0,0.26,325,158,-2.1
blocked,9,76,0.0,0.26,301,142,-2.02
blocked,9,77,0.0,0.26,325,126,-1.9
blocked,9,78,0.0,0.26,390,167,-1.94
blocked,9,79,0.0,0.26,317,133,-1.98
blocked,9,80,0.0,0.26,400,142,-1.98
blocked,9,81,0.0,0.26,334,132,-1.93
blocked,9,82,0.0,0.26,343,140,-1.97
blocked,9,83,0.0,0.26,416,116,-2.02
blocked,9,84,0.0,0.26,516,109,-1.97
blocked,9,85,0.0,0.26,600,116,-1.97
blocked,9,86,0.0,0.26,384,124,-1.94
blocked,9,87,0.0,0.26,341,126,-1.92
blocked,9,88,0.0,0.26,359,117,-1.93
blocked,9,89,0.0,0.26,308,116,-1.85
blocked,9,90,0.0,0.26,358,125,-1.91
blocked,9,91,0.0,0.26,367,108,-1.89
blocked,9,92,0.0,0.26,301,108,-1.93
blocked,9,93,0.0,0.26,325,125,-1.9
blocked,9,94,0.0,0.26,600,133,-2.03
blocked,9,95,0.0,0.26,367,141,-1.87
blocked,9,96,0.0,0.26,342,158,-1.75
blocked,9,97,0.0,0.26,593,116,-1.82
blocked,9,98,0.0,0.26,452,139,-1.85
blocked,9,99,0.0,0.26,325,125,-1.92
blocked,9,100,0.0,0.26,459,100,-1.94
blocked,9,101,0.0,0.26,375,109,-1.99
blocked,9,102,0.0,0.26,575,168,-1.95
blocked,9,103,0.0,0.26,309,116,-1.96
blocked,9,104,0.0,0.26,292,108,-2.02
blocked,9,105,0.0,0.26,366,109,-2.0
blocked,9,106,0.0,0.26,317,142,-2.06
blocked,9,107,0.0,0.26,383,141,-1.88
blocked,9,108,0.0,0.26,625,116,-1.93
blocked,9,109,0.0,0.26,375,167,-1.88
blocked,9,110,0.0,0.26,359,158,-1.88
blocked,9,111,0.0,0.26,366,125,-1.91
blocked,9,112,0.0,0.26,342,108,-1.88
blocked,9,113,0.0,0.26,375,117,-1.96
blocked,9,114,0.0,0.26,417,150,-1.93
blocked,9,115,0.0,0.26,322,125,-1.89
blocked,9,116,0.0,0.26,367,117,-1.93
blocked,9,117,0.0,0.26,409,116,-2.07
blocked,9,118,0.0,0.26,392,149,-1.86
blocked,9,119,0.0,0.26,566,159,-1.92
blocked,9,120,0.0,0.26,417,177,-1.81
blocked,9,121,0.0,0.26,700,150,-1.84
blocked,9,122,0.0,0.26,442,125,-1.79
blocked,9,123,0.0,0.26,610,124,-1.93
blocked,9,124,0.0,0.26,359,116,-2.0
blocked,9,125,0.0,0.26,376,124,-1.88
blocked,9,126,0.0,0.26,500,158,-1.92
blocked,9,127,0.0,0.26,633,109,-1.87
blocked,9,128,0.0,0.26,410,132,-1.88
blocked,9,129,0.0,0.26,385,175,-1.98
blocked,9,130,0.0,0.0,567,100,-1.71
blocked,9,131,0.0,0.0,809,91,-1.81
blocked,9,132,0.0,0.0,417,92,-1.76
blocked,9,133,0.0,0.0,492,116,-1.74
blocked,9,134,0.0,0.0,533,142,-1.75
blocked,9,135,0.0,0.0,416,117,-1.71
blocked,9,136,0.0,0.0,466,125,-1.74
blocked,9,137,0.0,0.0,508,108,-1.69
blocked,9,138,0.0,0.0,517,109,-1.65
blocked,9,139,0.0,0.0,390,128,-1.69
blocked,9,140,0.0,0.0,442,108,-1.68
blocked,9,141,0.0,0.0,374,126,-1.69
blocked,9,142,0.0,0.0,467,108,-1.66
blocked,9,143,0.0,0.0,426,116,-1.58
blocked,9,144,0.0,0.0,383,121,-1.66
blocked,9,145,0.0,0.0,392,100,-1.72
blocked,9,146,0.0,0.0,1400,208,-1.67
blocked,9,147,0.0,0.0,608,109,-1.7
blocked,9,148,0.0,0.0,484,124,-1.69
blocked,9,149,0.0,0.0,584,108,-1.63
blocked,9,150,0.0,0.0,383,108,-1.71
blocked,9,151,0.0,0.0,363,117,-1.66
blocked,9,152,0.0,0.0,240,117,-1.73
blocked,9,153,0.0,0.0,341,117,-1.65
blocked,9,154,0.0,0.0,366,134,-1.68
blocked,9,155,0.0,0.0,359,136,-1.6
blocked,9,156,0.0,0.0,391,109,-1.74
blocked,9,157,0.0,0.0,408,108,-1.6
blocked,9,158,0.0,0.0,417,116,-1.72
blocked,9,159,0.0,0.0,533,137,-1.66
blocked,9,160,0.0,0.0,358,150,-1.68
blocked,9,161,0.0,0.0,472,143,-1.68
blocked,9,162,0.0,0.0,375,125,-1.75
blocked,9,163,0.0,0.0,333,126,-1.8
blocked,9,164,0.0,0.0,375,117,-1.66
blocked,9,165,0.0,0.0,441,109,-1.66
blocked,9,166,0.0,0.0,459,100,-1.78
blocked,9,167,0.0,0.0,417,133,-1.65
blocked,9,168,0.0,0.0,526,99,-1.61
blocked,9,169,0.0,0.0,575,117,-1.7
blocked,9,170,0.0,0.0,550,125,-1.64
blocked,9,171,0.0,0.0,383,100,-1.64
blocked,9,172,0.0,0.0,325,100,-1.64
blocked,9,173,0.0,0.0,358,127,-1.59
blocked,9,174,0.0,0.0,412,105,-1.57
blocked,9,175,0.0,0.0,388,120,-1.63
blocked,9,176,0.0,0.0,466,150,-1.62
blocked,9,177,0.0,0.0,392,166,-1.63
blocked,9,178,0.0,0.0,325,135,-1.57
blocked,9,179,0.0,0.0,334,150,-1.66
blocked,9,180,0.0,0.0,351,157,-1.6
blocked,9,181,0.0,0.0,459,117,-1.56
blocked,9,182,0.0,0.0,422,108,-1.61
blocked,9,183,0.0,0.0,383,134,-1.61
blocked,9,184,0.0,0.0,426,124,-1.59
blocked,9,185,0.0,0.0,367,109,-1.66
blocked,9,186,0.0,0.0,731,165,-1.56
blocked,9,187,0.0,0.0,333,100,-1.56
blocked,9,188,0.0,0.0,426,117,-1.62
blocked,9,189,0.0,0.0,363,107,-1.56
blocked,9,190,0.0,0.0,374,109,-1.72
blocked,9,191,0.0,0.0,550,108,-1.71
blocked,9,192,0.0,0.0,359,116,-1.56
blocked,9,193,0.0,0.0,634,122,-1.57
blocked,9,194,0.0,0.0,591,125,-1.63
blocked,9,195,0.0,0.0,617,110,-1.65
blocked,9,196,0.0,0.0,500,125,-1.56
blocked,9,197,0.0,0.0,634,103,-1.48
blocked,9,198,0.0,0.0,475,108,-1.54
blocked,9,199,0.0,0.0,400,108,-1.56
blocked,9,200,0.0,0.0,533,125,-1.6
blocked,9,201,0.0,0.0,366,132,-1.53
blocked,9,202,0.0,0.0,475,150,-1.61
blocked,9,203,0.0,0.0,342,117,-1.53
