condition,subject,trial,su,rotation,rt,mt,ep
interleaved,6,1,26.78,0.0,675,159,-1.75
interleaved,6,2,26.78,0.0,974,193,-1.77
interleaved,6,3,26.78,0.0,950,242,-1.74
interleaved,6,4,0.0,0.0,667,167,-1.66
interleaved,6,5,0.0,0.0,1467,234,-1.71
interleaved,6,6,26.78,0.0,1533,217,-1.74
interleaved,6,7,26.78,0.0,796,199,-1.7
interleaved,6,8,26.78,0.0,567,318,-1.75
interleaved,6,9,0.0,0.0,809,183,-1.64
interleaved,6,10,0.0,0.0,667,233,-1.81
interleaved,6,11,26.78,0.0,1017,175,-1.75
interleaved,6,12,0.0,0.0,1209,315,-1.7
interleaved,6,13,26.78,0.0,900,191,-1.58
interleaved,6,14,26.78,0.0,700,216,-1.79
interleaved,6,15,0.0,0.0,727,191,-1.7
interleaved,6,16,0.0,0.0,674,176,-1.71
interleaved,6,17,0.0,0.0,791,167,-1.65
interleaved,6,18,26.78,0.0,734,167,-1.7
interleaved,6,19,0.0,0.0,876,271,-1.7
interleaved,6,20,26.78,0.0,858,267,-1.67
interleaved,6,21,0.0,0.0,659,208,-1.74
interleaved,6,22,26.78,0.0,699,186,-1.61
interleaved,6,23,0.0,0.0,700,241,-1.7
interleaved,6,24,0.0,0.0,1378,270,-1.68
interleaved,6,25,0.0,0.0,717,175,-1.61
interleaved,6,26,26.78,0.0,381,158,-1.63
interleaved,6,27,26.78,0.0,521,267,-1.58
interleaved,6,28,26.78,0.0,409,275,-1.6
interleaved,6,29,0.0,0.0,641,250,-1.61
interleaved,6,30,0.0,0.26,744,175,-1.9
interleaved,6,31,0.0,0.26,634,258,-1.93
interleaved,6,32,26.78,0.26,384,233,-1.98
interleaved,6,33,26.78,0.26,449,208,-1.97
interleaved,6,34,26.78,0.26,527,231,-2.07
interleaved,6,35,0.0,0.26,491,234,-1.94
interleaved,6,36,0.0,0.26,384,200,-1.99
interleaved,6,37,0.0,0.26,544,249,-2.08
interleaved,6,38,26.78,0.26,733,208,-2.09
interleaved,6,39,26.78,0.26,725,191,-1.92
interleaved,6,40,26.78,0.26,1308,200,-1.88
interleaved,6,41,0.0,0.26,666,142,-1.9
interleaved,6,42,26.78,0.26,750,183,-1.93
interleaved,6,43,26.78,0.26,733,174,-1.89
interleaved,6,44,0.0,0.26,559,158,-1.93
interleaved,6,45,0.0,0.26,475,158,-1.9
interleaved,6,46,26.78,0.26,559,116,-1.87
interleaved,6,47,0.0,0.26,675,159,-1.89
interleaved,6,48,26.78,0.26,1350,142,-1.86
interleaved,6,49,0.0,0.26,492,141,-1.96
interleaved,6,50,26.78,0.26,767,124,-1.86
interleaved,6,51,26.78,0.26,658,133,-1.88
interleaved,6,52,26.78,0.26,463,135,-1.83
interleaved,6,53,26.78,0.26,1459,174,-1.9
interleaved,6,54,26.78,0.26,442,150,-1.94
interleaved,6,55,26.78,0.26,391,142,-1.94
interleaved,6,56,26.78,0.26,474,150,-1.9
interleaved,6,57,26.78,0.26,493,158,-1.92
interleaved,6,58,0.0,0.26,466,169,-2.03
interleaved,6,59,26.78,0.26,455,167,-1.96
interleaved,6,60,26.78,0.26,766,142,-1.94
interleaved,6,61,0.0,0.26,715,152,-2.0
interleaved,6,62,26.78,0.26,811,156,-1.94
interleaved,6,63,0.0,0.26,684,166,-1.93
interleaved,6,64,0.0,0.26,549,158,-1.95
interleaved,6,65,0.0,0.26,484,124,-1.95
interleaved,6,66,26.78,0.26,641,126,-2.03
interleaved,6,67,26.78,0.26,608,150,-1.93
interleaved,6,68,26.78,0.26,683,126,-1.94
interleaved,6,69,26.78,0.26,1650,150,-2.02
interleaved,6,70,26.78,0.26,692,167,-2.05
interleaved,6,71,0.0,0.26,576,157,-2.06
interleaved,6,72,0.0,0.26,558,142,-2.04
interleaved,6,73,26.78,0.26,716,134,-2.07
interleaved,6,74,26.78,0.26,675,141,-1.96
interleaved,6,75,26.78,0.26,574,135,-1.97
interleaved,6,76,26.78,0.26,694,150,-2.07
interleaved,6,77,0.0,0.26,700,150,-1.99
interleaved,6,78,0.0,0.26,725,133,-2.01
interleaved,6,79,26.78,0.26,1891,109,-1.97
interleaved,6,80,0.0,0.26,1025,125,-1.97
interleaved,6,81,26.78,0.26,1508,150,-1.97
interleaved,6,82,0.0,0.26,466,164,-2.07
interleaved,6,83,26.78,0.26,799,150,-2.01
interleaved,6,84,26.78,0.26,399,184,-2.06
interleaved,6,85,0.0,0.26,633,149,-2.03
interleaved,6,86,26.78,0.26,492,143,-2.02
interleaved,6,87,0.0,0.26,657,158,-1.99
interleaved,6,88,26.78,0.26,3657,175,-2.02
interleaved,6,89,0.0,0.26,942,109,-1.95
interleaved,6,90,26.78,0.26,758,159,-1.94
interleaved,6,91,0.0,0.26,400,158,-2.08
interleaved,6,92,26.78,0.26,1041,126,-1.98
interleaved,6,93,26.78,0.26,936,141,-2.04
interleaved,6,94,0.0,0.26,441,150,-2.03
interleaved,6,95,0.0,0.26,516,167,-2.14
interleaved,6,96,0.0,0.26,1790,126,-2.08
interleaved,6,97,0.0,0.26,432,209,-2.14
interleaved,6,98,26.78,0.26,784,183,-2.03
interleaved,6,99,26.78,0.26,774,150,-2.0
interleaved,6,100,26.78,0.26,592,141,-1.94
interleaved,6,101,26.78,0.26,390,167,-2.03
interleaved,6,102,0.0,0.26,690,134,-2.02
interleaved,6,103,26.78,0.26,708,142,-2.05
interleaved,6,104,26.78,0.26,742,116,-2.1
interleaved,6,105,0.0,0.26,1558,125,-2.04
interleaved,6,106,0.0,0.26,1184,117,-2.07
interleaved,6,107,26.78,0.26,775,142,-2.18
interleaved,6,108,0.0,0.26,375,159,-2.06
interleaved,6,109,26.78,0.26,647,185,-2.13
interleaved,6,110,0.0,0.26,834,133,-2.12
interleaved,6,111,0.0,0.26,725,125,-2.05
interleaved,6,112,0.0,0.26,697,133,-2.06
interleaved,6,113,0.0,0.26,676,118,-2.07
interleaved,6,114,0.0,0.26,763,137,-2.02
interleaved,6,115,26.78,0.26,821,142,-2.1
interleaved,6,116,0.0,0.26,708,141,-2.01
interleaved,6,117,0.0,0.26,700,124,-2.0
interleaved,6,118,26.78,0.26,400,175,-2.09
interleaved,6,119,26.78,0.26,600,126,-2.09
interleaved,6,120,26.78,0.26,659,144,-2.11
interleaved,6,121,26.78,0.26,592,158,-2.11
interleaved,6,122,26.78,0.26,743,124,-2.12
interleaved,6,123,0.0,0.26,618,141,-2.04
interleaved,6,124,0.0,0.26,651,99,-2.05
interleaved,6,125,0.0,0.26,482,150,-2.04
interleaved,6,126,26.78,0.26,701,108,-2.08
interleaved,6,127,26.78,0.26,688,134,-2.06
interleaved,6,128,26.78,0.26,692,116,-2.0
interleaved,6,129,26.78,0.26,683,133,-2.15
interleaved,6,130,26.78,0.0,795,122,-1.83
interleaved,6,131,0.0,0.0,550,117,-1.79
interleaved,6,132,26.78,0.0,708,125,-1.79
interleaved,6,133,0.0,0.0,816,151,-1.82
interleaved,6,134,0.0,0.0,1184,107,-1.82
interleaved,6,135,0.0,0.0,700,125,-1.77
interleaved,6,136,0.0,0.0,684,124,-1.8
interleaved,6,137,0.0,0.0,541,142,-1.79
interleaved,6,138,26.78,0.0,742,141,-1.72
interleaved,6,139,0.0,0.0,641,150,-1.69
interleaved,6,140,26.78,0.0,809,141,-1.8
interleaved,6,141,26.78,0.0,624,126,-1.7
interleaved,6,142,26.78,0.0,2351,199,-1.77
interleaved,6,143,26.78,0.0,557,159,-1.81
interleaved,6,144,0.0,0.0,725,133,-1.67
interleaved,6,145,0.0,0.0,612,164,-1.67
interleaved,6,146,26.78,0.0,928,142,-1.76
interleaved,6,147,26.78,0.0,2600,1716,-1.66
interleaved,6,148,0.0,0.0,751,142,-1.7
interleaved,6,149,26.78,0.0,768,147,-1.72
interleaved,6,150,0.0,0.0,1021,158,-1.75
interleaved,6,151,26.78,0.0,659,156,-1.7
interleaved,6,152,0.0,0.0,683,158,-1.76
interleaved,6,153,26.78,0.0,476,141,-1.77
interleaved,6,154,26.78,0.0,658,158,-1.72
interleaved,6,155,26.78,0.0,451,158,-1.76
interleaved,6,156,0.0,0.0,516,134,-1.74
interleaved,6,157,26.78,0.0,700,133,-1.77
interleaved,6,158,26.78,0.0,517,150,-1.69
interleaved,6,159,0.0,0.0,626,150,-1.65
interleaved,6,160,26.78,0.0,658,159,-1.61
interleaved,6,161,0.0,0.0,705,158,-1.73
interleaved,6,162,26.78,0.0,774,144,-1.66
interleaved,6,163,26.78,0.0,912,167,-1.73
interleaved,6,164,0.0,0.0,700,117,-1.7
interleaved,6,165,26.78,0.0,500,125,-1.8
interleaved,6,166,26.78,0.0,483,141,-1.79
interleaved,6,167,26.78,0.0,674,134,-1.75
interleaved,6,168,0.0,0.0,467,158,-1.77
interleaved,6,169,0.0,0.0,435,182,-1.74
interleaved,6,170,26.78,0.0,450,159,-1.73
interleaved,6,171,26.78,0.0,400,125,-1.74
interleaved,6,172,0.0,0.0,383,135,-1.74
interleaved,6,173,26.78,0.0,409,183,-1.73
interleaved,6,174,26.78,0.0,4958,151,-1.69
interleaved,6,175,0.0,0.0,657,131,-1.65
interleaved,6,176,26.78,0.0,625,145,-1.66
interleaved,6,177,26.78,0.0,538,166,-1.78
interleaved,6,178,0.0,0.0,526,150,-1.68
interleaved,6,179,0.0,0.0,433,183,-1.77
interleaved,6,180,26.78,0.0,427,158,-1.74
interleaved,6,181,0.0,0.0,425,151,-1.68
interleaved,6,182,0.0,0.0,676,133,-1.71
interleaved,6,183,26.78,0.0,708,125,-1.75
interleaved,6,184,0.0,0.0,482,175,-1.74
interleaved,6,185,26.78,0.0,466,167,-1.61
interleaved,6,186,0.0,0.0,544,198,-1.75
interleaved,6,187,26.78,0.0,684,141,-1.74
interleaved,6,188,0.0,0.0,691,134,-1.69
interleaved,6,189,26.78,0.0,733,160,-1.76
interleaved,6,190,26.78,0.0,449,191,-1.66
interleaved,6,191,0.0,0.0,550,242,-1.82
interleaved,6,192,26.78,0.0,1017,203,-1.66
interleaved,6,193,0.0,0.0,396,209,-1.68
interleaved,6,194,0.0,0.0,724,141,-1.76
interleaved,6,195,26.78,0.0,2258,163,-1.67
interleaved,6,196,26.78,0.0,700,167,-1.68
interleaved,6,197,26.78,0.0,592,174,-1.78
interleaved,6,198,0.0,0.0,519,242,-1.76
interleaved,6,199,0.0,0.0,713,109,-1.68
interleaved,6,200,26.78,0.0,700,136,-1.73
interleaved,6,201,0.0,0.0,783,167,-1.71
interleaved,6,202,26.78,0.0,670,125,-1.77
interleaved,6,203,0.0,0.0,644,191,-1.7
interleaved,6,204,26.78,0.0,592,167,-1.7
