condition,subject,trial,su,rotation,rt,mt,ep
interleaved,20,1,0.0,0.0,858,141,-1.68
interleaved,20,2,0.0,0.0,1050,116,-1.65
interleaved,20,3,26.78,0.0,817,100,-1.64
interleaved,20,4,26.78,0.0,792,100,-1.6
interleaved,20,5,26.78,0.0,325,100,-1.69
interleaved,20,6,26.78,0.0,558,92,-1.61
interleaved,20,7,0.0,0.0,625,124,-1.69
interleaved,20,8,0.0,0.0,1842,116,-1.66
interleaved,20,9,0.0,0.0,533,100,-1.49
interleaved,20,10,26.78,0.0,508,125,-1.81
interleaved,20,11,26.78,0.0,483,133,-1.66
interleaved,20,12,0.0,0.0,3758,100,-1.74
interleaved,20,13,26.78,0.0,1017,141,-1.68
interleaved,20,14,26.78,0.0,583,125,-1.62
interleaved,20,15,26.78,0.0,675,133,-1.64
interleaved,20,16,26.78,0.0,1191,125,-1.64
interleaved,20,17,26.78,0.0,767,141,-1.78
interleaved,20,18,0.0,0.0,458,150,-1.61
interleaved,20,19,0.0,0.0,641,125,-1.58
interleaved,20,20,26.78,0.0,809,133,-1.6
interleaved,20,21,26.78,0.0,658,133,-1.62
interleaved,20,22,26.78,0.0,492,117,-1.63
interleaved,20,23,26.78,0.0,533,125,-1.62
interleaved,20,24,26.78,0.0,3741,117,-1.72
interleaved,20,25,0.0,0.0,600,150,-1.64
interleaved,20,26,26.78,0.0,659,116,-1.71
interleaved,20,27,0.0,0.0,600,117,-1.67
interleaved,20,28,0.0,0.0,633,117,-1.64
interleaved,20,29,0.0,0.0,693,134,-1.64
interleaved,20,30,0.0,0.26,842,141,-1.89
interleaved,20,31,0.0,0.26,584,150,-1.9
interleaved,20,32,0.0,0.26,725,116,-1.89
interleaved,20,33,26.78,0.26,649,143,-1.92
interleaved,20,34,26.78,0.26,426,133,-1.91
interleaved,20,35,0.0,0.26,660,166,-2.01
interleaved,20,36,26.78,0.26,349,142,-2.0
interleaved,20,37,26.78,0.26,491,125,-2.02
interleaved,20,38,0.0,0.26,642,150,-1.92
interleaved,20,39,26.78,0.26,667,125,-1.95
interleaved,20,40,26.78,0.26,659,150,-2.04
interleaved,20,41,0.0,0.26,2392,99,-1.89
interleaved,20,42,26.78,0.26,517,159,-2.0
interleaved,20,43,0.0,0.26,533,150,-1.99
interleaved,20,44,0.0,0.26,1810,123,-1.97
interleaved,20,45,26.78,0.26,1167,142,-1.87
interleaved,20,46,0.0,0.26,1125,167,-1.93
interleaved,20,47,0.0,0.26,775,151,-1.9
interleaved,20,48,26.78,0.26,1558,133,-1.87
interleaved,20,49,26.78,0.26,726,157,-1.96
interleaved,20,50,26.78,0.26,1466,117,-1.89
interleaved,20,51,0.0,0.26,707,126,-1.89
interleaved,20,52,26.78,0.26,1241,159,-1.93
interleaved,20,53,0.0,0.26,2307,150,-1.87
interleaved,20,54,0.0,0.26,1092,167,-2.0
interleaved,20,55,0.0,0.26,692,150,-2.01
interleaved,20,56,0.0,0.26,7399,134,-2.01
interleaved,20,57,0.0,0.26,1075,125,-1.98
interleaved,20,58,0.0,0.26,1808,125,-2.05
interleaved,20,59,0.0,0.26,5749,1925,-1.98
interleaved,20,60,0.0,0.26,1100,150,-1.99
interleaved,20,61,0.0,0.26,1017,133,-2.01
interleaved,20,62,26.78,0.26,1058,141,-2.06
interleaved,20,63,26.78,0.26,800,192,-2.07
interleaved,20,64,0.0,0.26,1249,234,-2.1
interleaved,20,65,26.78,0.26,691,200,-2.07
interleaved,20,66,0.0,0.26,4857,184,-2.0
interleaved,20,67,26.78,0.26,674,209,-2.01
interleaved,20,68,26.78,0.26,833,167,-1.98
interleaved,20,69,0.0,0.26,1267,142,-1.99
interleaved,20,70,26.78,0.26,767,216,-1.94
interleaved,20,71,26.78,0.26,3158,184,-1.99
interleaved,20,72,26.78,0.26,950,191,-1.91
interleaved,20,73,0.0,0.26,2683,292,-1.94
interleaved,20,74,26.78,0.26,1091,200,-1.95
interleaved,20,75,26.78,0.26,742,217,-1.97
interleaved,20,76,26.78,0.26,625,208,-1.96
interleaved,20,77,0.0,0.26,692,225,-2.06
interleaved,20,78,0.0,0.26,1050,191,-1.97
interleaved,20,79,26.78,0.26,666,267,-2.06
interleaved,20,80,26.78,0.26,659,250,-2.05
interleaved,20,81,26.78,0.26,767,257,-2.06
interleaved,20,82,26.78,0.26,500,217,-2.11
interleaved,20,83,26.78,0.26,316,250,-2.09
interleaved,20,84,0.0,0.26,558,234,-2.09
interleaved,20,85,0.0,0.26,600,241,-2.07
interleaved,20,86,0.0,0.26,442,234,-2.01
interleaved,20,87,0.0,0.26,832,209,-2.08
interleaved,20,88,26.78,0.26,574,234,-2.04
interleaved,20,89,26.78,0.26,700,266,-2.02
interleaved,20,90,26.78,0.26,9366,250,-2.1
interleaved,20,91,26.78,0.26,584,258,-2.07
interleaved,20,92,0.0,0.26,1458,258,-2.02
interleaved,20,93,26.78,0.26,683,234,-2.03
interleaved,20,94,26.78,0.26,441,284,-2.01
interleaved,20,95,0.0,0.26,790,285,-2.04
interleaved,20,96,26.78,0.26,1283,267,-2.03
interleaved,20,97,26.78,0.26,675,250,-2.09
interleaved,20,98,26.78,0.26,758,291,-2.08
interleaved,20,99,0.0,0.26,617,235,-2.11
interleaved,20,100,26.78,0.26,833,259,-1.97
interleaved,20,101,0.0,0.26,809,241,-2.05
interleaved,20,102,0.0,0.26,1450,216,-2.05
interleaved,20,103,26.78,0.26,675,217,-2.03
interleaved,20,104,26.78,0.26,766,267,-2.04
interleaved,20,105,0.0,0.26,4374,242,-2.02
interleaved,20,106,26.78,0.26,1075,208,-1.95
interleaved,20,107,0.0,0.26,633,267,-2.1
interleaved,20,108,0.0,0.26,692,250,-1.97
interleaved,20,109,26.78,0.26,684,292,-2.03
interleaved,20,110,26.78,0.26,1084,292,-1.94
interleaved,20,111,26.78,0.26,708,276,-1.91
interleaved,20,112,0.0,0.26,959,249,-2.0
interleaved,20,113,26.78,0.26,1709,250,-1.98
interleaved,20,114,26.78,0.26,966,259,-2.04
interleaved,20,115,26.78,0.26,1408,267,-2.02
interleaved,20,116,26.78,0.26,857,259,-2.07
interleaved,20,117,26.78,0.26,1609,233,-1.99
interleaved,20,118,26.78,0.26,2375,258,-1.92
interleaved,20,119,26.78,0.26,2000,308,-2.0
interleaved,20,120,26.78,0.26,1742,291,-2.03
interleaved,20,121,26.78,0.26,2966,266,-1.91
interleaved,20,122,26.78,0.26,1641,276,-1.99
interleaved,20,123,0.0,0.26,2842,283,-1.99
interleaved,20,124,26.78,0.26,933,300,-2.01
interleaved,20,125,26.78,0.26,809,350,-1.92
interleaved,20,126,0.0,0.26,983,250,-1.99
interleaved,20,127,0.0,0.26,1650,308,-1.97
interleaved,20,128,26.78,0.26,1342,283,-2.12
interleaved,20,129,26.78,0.26,576,284,-1.92
interleaved,20,130,0.0,0.0,1416,225,-1.63
interleaved,20,131,26.78,0.0,450,291,-1.77
interleaved,20,132,0.0,0.0,875,259,-1.66
interleaved,20,133,0.0,0.0,633,1692,-1.68
interleaved,20,134,0.0,0.0,6150,275,-1.63
interleaved,20,135,26.78,0.0,993,325,-1.74
interleaved,20,136,0.0,0.0,975,266,-1.67
interleaved,20,137,0.0,0.0,2867,233,-1.66
interleaved,20,138,26.78,0.0,824,292,-1.63
interleaved,20,139,0.0,0.0,700,292,-1.72
interleaved,20,140,26.78,0.0,1359,291,-1.61
interleaved,20,141,0.0,0.0,2608,266,-1.67
interleaved,20,142,26.78,0.0,808,300,-1.73
interleaved,20,143,26.78,0.0,1417,284,-1.75
interleaved,20,144,0.0,0.0,5707,284,-1.77
interleaved,20,145,26.78,0.0,1050,242,-1.73
interleaved,20,146,26.78,0.0,2324,283,-1.74
interleaved,20,147,0.0,0.0,3416,259,-1.77
interleaved,20,148,26.78,0.0,766,284,-1.65
interleaved,20,149,0.0,0.0,842,250,-1.76
interleaved,20,150,0.0,0.0,1350,275,-1.74
interleaved,20,151,0.0,0.0,5317,233,-1.66
interleaved,20,152,0.0,0.0,708,275,-1.81
interleaved,20,153,0.0,0.0,599,301,-1.77
interleaved,20,154,26.78,0.0,1008,258,-1.77
interleaved,20,155,0.0,0.0,3283,242,-1.63
interleaved,20,156,0.0,0.0,2900,300,-1.73
interleaved,20,157,0.0,0.0,1900,300,-1.77
interleaved,20,158,0.0,0.0,2192,308,-1.75
interleaved,20,159,0.0,0.0,3492,291,-1.72
interleaved,20,160,0.0,0.0,975,317,-1.79
interleaved,20,161,0.0,0.0,1666,293,-1.78
interleaved,20,162,26.78,0.0,1933,291,-1.77
interleaved,20,163,0.0,0.0,592,350,-1.77
interleaved,20,164,26.78,0.0,625,292,-1.72
interleaved,20,165,0.0,0.0,808,375,-1.72
interleaved,20,166,26.78,0.0,5174,308,-1.6
interleaved,20,167,26.78,0.0,959,258,-1.68
interleaved,20,168,26.78,0.0,650,333,-1.71
interleaved,20,169,0.0,0.0,600,333,-1.67
interleaved,20,170,0.0,0.0,942,300,-1.62
interleaved,20,171,26.78,0.0,1192,300,-1.67
interleaved,20,172,0.0,0.0,2966,359,-1.7
interleaved,20,173,26.78,0.0,1417,250,-1.79
interleaved,20,174,26.78,0.0,567,1191,-1.66
interleaved,20,175,0.0,0.0,725,326,-1.62
interleaved,20,176,26.78,0.0,1516,334,-1.63
interleaved,20,177,0.0,0.0,1217,266,-1.65
interleaved,20,178,26.78,0.0,1083,283,-1.76
interleaved,20,179,0.0,0.0,4366,384,-1.69
interleaved,20,180,26.78,0.0,1284,283,-1.73
interleaved,20,181,0.0,0.0,650,283,-1.71
interleaved,20,182,26.78,0.0,1584,259,-1.59
interleaved,20,183,26.78,0.0,842,250,-1.65
interleaved,20,184,0.0,0.0,567,217,-1.71
interleaved,20,185,0.0,0.0,542,241,-1.59
interleaved,20,186,0.0,0.0,542,250,-1.65
interleaved,20,187,0.0,0.0,567,250,-1.59
interleaved,20,188,0.0,0.0,491,234,-1.63
interleaved,20,189,26.78,0.0,508,217,-1.6
interleaved,20,190,26.78,0.0,3398,258,-1.59
interleaved,20,191,0.0,0.0,584,150,-1.61
interleaved,20,192,26.78,0.0,4241,183,-1.68
interleaved,20,193,0.0,0.0,1242,191,-1.59
interleaved,20,194,26.78,0.0,1718,200,-1.67
interleaved,20,195,26.78,0.0,1583,183,-1.58
interleaved,20,196,26.78,0.0,850,167,-1.68
interleaved,20,197,0.0,0.0,709,200,-1.66
interleaved,20,198,0.0,0.0,991,192,-1.56
interleaved,20,199,0.0,0.0,491,217,-1.64
interleaved,20,200,26.78,0.0,575,184,-1.59
interleaved,20,201,26.78,0.0,1191,226,-1.59
interleaved,20,202,26.78,0.0,1907,209,-1.62
interleaved,20,203,0.0,0.0,791,225,-1.59
interleaved,20,204,26.78,0.0,750,184,-1.57
interleaved,20,205,0.0,0.0,491,209,-1.62
interleaved,20,206,26.78,0.0,1592,224,-1.62
interleaved,20,207,0.0,0.0,575,208,-1.55
interleaved,20,208,0.0,0.0,691,199,-1.62
interleaved,20,209,0.0,0.0,858,217,-1.64
interleaved,20,210,26.78,0.0,817,208,-1.5
interleaved,20,211,26.78,0.0,517,191,-1.54
interleaved,20,212,0.0,0.0,533,226,-1.57
interleaved,20,213,0.0,0.0,650,192,-1.49
interleaved,20,214,0.0,0.0,466,200,-1.58
interleaved,20,215,0.0,0.0,1125,166,-1.68
interleaved,20,216,0.0,0.0,509,191,-1.58
interleaved,20,217,26.78,0.0,633,224,-1.64
interleaved,20,218,0.0,0.0,841,183,-1.6
interleaved,20,219,26.78,0.0,608,283,-1.55
interleaved,20,220,26.78,0.0,733,233,-1.62
interleaved,20,221,26.78,0.0,759,224,-1.56
interleaved,20,222,0.0,0.0,1875,184,-1.66
interleaved,20,223,26.78,0.0,1366,184,-1.56
interleaved,20,224,26.78,0.0,1733,208,-1.61
interleaved,20,225,26.78,0.0,1400,234,-1.58
interleaved,20,226,0.0,0.0,2324,292,-1.62
interleaved,20,227,26.78,0.0,2200,275,-1.6
interleaved,20,228,0.0,0.0,450,191,-1.55
interleaved,20,229,26.78,0.0,450,233,-1.61
interleaved,20,230,0.0,0.26,290,177,-1.88
interleaved,20,231,26.78,0.26,283,150,-1.94
interleaved,20,232,0.0,0.26,325,166,-1.91
interleaved,20,233,0.0,0.26,325,175,-1.94
interleaved,20,234,0.0,0.26,250,191,-1.93
interleaved,20,235,0.0,0.26,292,125,-1.94
interleaved,20,236,0.0,0.26,308,217,-1.99
interleaved,20,237,26.78,0.26,347,186,-2.03
interleaved,20,238,26.78,0.26,350,184,-1.95
interleaved,20,239,0.0,0.26,383,174,-1.95
interleaved,20,240,26.78,0.26,342,191,-2.0
interleaved,20,241,0.0,0.26,467,225,-1.88
interleaved,20,242,0.0,0.26,416,159,-1.91
interleaved,20,243,26.78,0.26,508,225,-2.0
interleaved,20,244,26.78,0.26,466,184,-1.94
interleaved,20,245,26.78,0.26,526,166,-1.9
interleaved,20,246,26.78,0.26,1516,167,-2.05
interleaved,20,247,0.0,0.26,483,150,-1.9
interleaved,20,248,26.78,0.26,392,174,-1.96
interleaved,20,249,26.78,0.26,117,183,-2.04
interleaved,20,250,0.0,0.26,216,125,-1.96
interleaved,20,251,26.78,0.26,476,183,-1.98
interleaved,20,252,26.78,0.26,450,158,-1.99
interleaved,20,253,26.78,0.26,325,150,-1.92
interleaved,20,254,26.78,0.26,424,217,-1.93
interleaved,20,255,0.0,0.26,450,192,-1.91
interleaved,20,256,26.78,0.26,466,158,-1.93
interleaved,20,257,26.78,0.26,525,167,-1.99
interleaved,20,258,26.78,0.26,383,167,-1.88
interleaved,20,259,26.78,0.26,325,167,-1.92
interleaved,20,260,26.78,0.26,3025,175,-1.9
interleaved,20,261,26.78,0.26,1141,200,-1.92
interleaved,20,262,26.78,0.26,408,217,-1.96
interleaved,20,263,0.0,0.26,342,216,-1.97
interleaved,20,264,26.78,0.26,383,192,-1.95
interleaved,20,265,26.78,0.26,416,200,-1.92
interleaved,20,266,26.78,0.26,675,142,-1.9
interleaved,20,267,26.78,0.26,650,224,-1.95
interleaved,20,268,26.78,0.26,551,258,-1.92
interleaved,20,269,26.78,0.26,500,192,-1.97
interleaved,20,270,26.78,0.26,425,283,-1.99
interleaved,20,271,26.78,0.26,275,150,-1.93
interleaved,20,272,26.78,0.26,1249,184,-2.0
interleaved,20,273,26.78,0.26,467,150,-1.9
interleaved,20,274,26.78,0.26,434,174,-1.84
interleaved,20,275,26.78,0.26,517,216,-1.99
interleaved,20,276,26.78,0.26,766,175,-1.92
interleaved,20,277,26.78,0.26,417,142,-1.95
interleaved,20,278,26.78,0.26,450,183,-1.86
interleaved,20,279,26.78,0.26,675,184,-1.92
interleaved,20,280,0.0,0.26,492,208,-1.9
interleaved,20,281,26.78,0.26,533,185,-1.87
interleaved,20,282,26.78,0.26,550,200,-1.96
interleaved,20,283,0.0,0.26,517,175,-1.92
interleaved,20,284,0.0,0.26,550,267,-2.0
interleaved,20,285,26.78,0.26,533,300,-1.93
interleaved,20,286,26.78,0.26,591,175,-1.89
interleaved,20,287,0.0,0.26,567,183,-1.93
interleaved,20,288,0.0,0.26,858,275,-1.95
interleaved,20,289,0.0,0.26,617,250,-1.93
interleaved,20,290,26.78,0.26,816,267,-1.95
interleaved,20,291,26.78,0.26,550,233,-1.89
interleaved,20,292,0.0,0.26,3766,192,-1.92
interleaved,20,293,26.78,0.26,342,225,-1.93
interleaved,20,294,0.0,0.26,550,191,-1.9
interleaved,20,295,0.0,0.26,383,258,-1.94
interleaved,20,296,26.78,0.26,1833,258,-1.91
interleaved,20,297,0.0,0.26,450,217,-1.95
interleaved,20,298,26.78,0.26,1258,183,-2.02
interleaved,20,299,0.0,0.26,375,183,-1.97
interleaved,20,300,26.78,0.26,326,216,-1.97
