condition,subject,trial,su,rotation,rt,mt,ep
blocked,35,1,26.78,0.0,558,191,-1.68
blocked,35,2,26.78,0.0,567,133,-1.5
blocked,35,3,26.78,0.0,400,233,-1.7
blocked,35,4,26.78,0.0,384,1067,-1.65
blocked,35,5,0.0,0.0,325,133,-1.64
blocked,35,6,0.0,0.0,341,183,-1.65
blocked,35,7,26.78,0.0,400,117,-1.53
blocked,35,8,26.78,0.0,350,133,-1.61
blocked,35,9,0.0,0.0,500,150,-1.59
blocked,35,10,26.78,0.0,320,174,-1.64
blocked,35,11,26.78,0.0,367,834,-1.58
blocked,35,12,26.78,0.0,375,658,-1.54
blocked,35,13,0.0,0.0,317,1600,-1.6
blocked,35,14,0.0,0.0,391,225,-1.67
blocked,35,15,0.0,0.0,458,383,-1.65
blocked,35,16,26.78,0.0,467,200,-1.59
blocked,35,17,0.0,0.0,500,283,-1.64
blocked,35,18,0.0,0.0,404,285,-1.47
blocked,35,19,0.0,0.0,777,100,-1.59
blocked,35,20,0.0,0.0,600,142,-1.68
blocked,35,21,26.78,0.0,383,142,-1.54
blocked,35,22,26.78,0.0,383,134,-1.54
blocked,35,23,26.78,0.0,384,158,-1.42
blocked,35,24,0.0,0.0,432,166,-1.39
blocked,35,25,0.0,0.0,1083,126,-1.48
blocked,35,26,0.0,0.0,1059,133,-1.53
blocked,35,27,0.0,0.0,708,125,-1.54
blocked,35,28,0.0,0.0,620,117,-1.66
blocked,35,29,26.78,0.0,1016,126,-1.52
blocked,35,30,26.78,0.26,708,150,-1.86
blocked,35,31,26.78,0.26,626,349,-1.85
blocked,35,32,26.78,0.26,1308,150,-2.0
blocked,35,33,26.78,0.26,1291,1783,-1.83
blocked,35,34,26.78,0.26,1042,116,-2.33
blocked,35,35,26.78,0.26,959,133,-1.96
blocked,35,36,26.78,0.26,592,149,-1.93
blocked,35,37,26.78,0.26,775,158,-2.25
blocked,35,38,26.78,0.26,550,117,-1.91
blocked,35,39,26.78,0.26,808,141,-1.88
blocked,35,40,26.78,0.26,638,133,-2.01
blocked,35,41,26.78,0.26,532,142,-1.98
blocked,35,42,26.78,0.26,467,192,-1.88
blocked,35,43,26.78,0.26,441,141,-1.94
blocked,35,44,26.78,0.26,757,109,-3.02
blocked,35,45,26.78,0.26,786,106,-1.95
blocked,35,46,26.78,0.26,674,117,-2.02
blocked,35,47,26.78,0.26,483,150,-2.02
blocked,35,48,26.78,0.26,408,125,-1.91
blocked,35,49,26.78,0.26,564,117,-1.85
blocked,35,50,26.78,0.26,600,124,-1.87
blocked,35,51,26.78,0.26,692,130,-1.92
blocked,35,52,26.78,0.26,475,142,-1.92
blocked,35,53,26.78,0.26,517,133,-1.86
blocked,35,54,26.78,0.26,475,175,-1.93
