condition,subject,trial,su,rotation,rt,mt,ep
interleaved,4,1,26.78,0.0,432,213,-1.7
interleaved,4,2,0.0,0.0,407,201,-1.77
interleaved,4,3,0.0,0.0,375,159,-1.68
interleaved,4,4,0.0,0.0,443,199,-1.71
interleaved,4,5,0.0,0.0,425,142,-1.63
interleaved,4,6,0.0,0.0,426,191,-1.65
interleaved,4,7,0.0,0.0,376,133,-1.51
interleaved,4,8,26.78,0.0,484,158,-1.68
interleaved,4,9,26.78,0.0,359,242,-1.68
interleaved,4,10,0.0,0.0,400,159,-1.61
interleaved,4,11,26.78,0.0,547,216,-1.59
interleaved,4,12,26.78,0.0,567,149,-1.61
interleaved,4,13,0.0,0.0,619,130,-1.59
interleaved,4,14,0.0,0.0,449,133,-1.54
interleaved,4,15,26.78,0.0,458,150,-1.62
interleaved,4,16,0.0,0.0,400,100,-1.51
interleaved,4,17,0.0,0.0,450,150,-1.58
interleaved,4,18,26.78,0.0,416,117,-1.59
interleaved,4,19,0.0,0.0,650,150,-1.51
interleaved,4,20,0.0,0.0,451,216,-1.76
interleaved,4,21,26.78,0.0,600,125,-1.57
interleaved,4,22,0.0,0.0,399,166,-1.56
interleaved,4,23,0.0,0.0,508,192,-1.59
interleaved,4,24,0.0,0.0,417,158,-1.61
interleaved,4,25,26.78,0.0,383,134,-1.63
interleaved,4,26,0.0,0.0,575,183,-1.65
interleaved,4,27,0.0,0.0,459,141,-1.5
interleaved,4,28,0.0,0.0,549,192,-1.72
interleaved,4,29,26.78,0.0,400,141,-1.61
interleaved,4,30,0.0,0.26,417,158,-1.87
interleaved,4,31,26.78,0.26,516,126,-1.86
interleaved,4,32,0.0,0.26,392,166,-1.94
interleaved,4,33,26.78,0.26,633,134,-1.86
interleaved,4,34,26.78,0.26,330,183,-1.9
interleaved,4,35,0.0,0.26,434,150,-1.93
interleaved,4,36,26.78,0.26,650,150,-1.85
interleaved,4,37,0.0,0.26,450,175,-1.98
interleaved,4,38,0.0,0.26,633,159,-1.97
interleaved,4,39,26.78,0.26,641,167,-1.94
interleaved,4,40,0.0,0.26,542,167,-1.92
