condition,subject,trial,su,rotation,rt,mt,ep
blocked,17,1,0.0,0.0,975,517,-1.73
blocked,17,2,26.78,0.0,392,250,-2.53
blocked,17,3,0.0,0.0,591,600,-1.61
blocked,17,4,26.78,0.0,275,83,-1.52
blocked,17,5,26.78,0.0,275,100,-1.65
blocked,17,6,0.0,0.0,365,51,-1.49
blocked,17,7,26.78,0.0,367,50,-1.52
blocked,17,8,26.78,0.0,376,66,-1.66
blocked,17,9,26.78,0.0,408,76,-1.61
blocked,17,10,26.78,0.0,333,75,-1.54
blocked,17,11,0.0,0.0,708,67,-1.53
blocked,17,12,0.0,0.0,399,117,-1.74
blocked,17,13,0.0,0.0,318,86,-1.6
blocked,17,14,0.0,0.0,400,92,-1.59
blocked,17,15,0.0,0.0,425,117,-1.61
blocked,17,16,0.0,0.0,300,58,-1.51
blocked,17,17,26.78,0.0,391,59,-1.53
blocked,17,18,26.78,0.0,400,141,-1.67
blocked,17,19,0.0,0.0,491,100,-1.7
blocked,17,20,26.78,0.0,366,67,-1.58
blocked,17,21,0.0,0.0,275,58,-1.55
blocked,17,22,0.0,0.0,500,74,-1.64
blocked,17,23,26.78,0.0,350,84,-1.63
blocked,17,24,0.0,0.0,633,166,-1.62
blocked,17,25,0.0,0.0,592,100,-1.56
blocked,17,26,0.0,0.0,517,58,-1.65
blocked,17,27,26.78,0.0,416,67,-1.57
blocked,17,28,26.78,0.0,358,58,-1.67
blocked,17,29,0.0,0.0,434,83,-1.7
blocked,17,30,26.78,0.26,442,66,-1.8
blocked,17,31,26.78,0.26,475,75,-1.77
blocked,17,32,26.78,0.26,749,65,-1.82
blocked,17,33,26.78,0.26,326,91,-1.79
blocked,17,34,26.78,0.26,383,67,-1.81
blocked,17,35,26.78,0.26,484,175,-1.93
blocked,17,36,26.78,0.26,367,100,-1.76
blocked,17,37,26.78,0.26,350,59,-1.79
blocked,17,38,26.78,0.26,451,58,-1.85
blocked,17,39,26.78,0.26,433,150,-1.87
blocked,17,40,26.78,0.26,533,58,-1.73
blocked,17,41,26.78,0.26,358,50,-1.81
blocked,17,42,26.78,0.26,442,66,-1.81
blocked,17,43,26.78,0.26,376,66,-1.8
blocked,17,44,26.78,0.26,316,100,-1.76
blocked,17,45,26.78,0.26,233,233,-1.79
blocked,17,46,26.78,0.26,433,150,-1.72
blocked,17,47,26.78,0.26,567,83,-1.79
blocked,17,48,26.78,0.26,443,82,-1.9
blocked,17,49,26.78,0.26,508,67,-1.81
blocked,17,50,26.78,0.26,390,126,-1.83
blocked,17,51,26.78,0.26,374,59,-1.72
blocked,17,52,26.78,0.26,517,66,-1.79
blocked,17,53,26.78,0.26,492,67,-1.82
blocked,17,54,26.78,0.26,600,67,-1.82
blocked,17,55,26.78,0.26,324,50,-1.79
blocked,17,56,26.78,0.26,458,83,-1.78
blocked,17,57,26.78,0.26,366,67,-1.8
blocked,17,58,26.78,0.26,392,100,-1.84
blocked,17,59,26.78,0.26,467,83,-1.89
blocked,17,60,26.78,0.26,350,176,-1.96
blocked,17,61,26.78,0.26,367,58,-1.78
blocked,17,62,26.78,0.26,400,92,-1.74
blocked,17,63,26.78,0.26,496,96,-1.92
blocked,17,64,26.78,0.26,409,83,-1.8
blocked,17,65,26.78,0.26,733,83,-1.75
blocked,17,66,26.78,0.26,408,84,-1.74
blocked,17,67,26.78,0.26,317,67,-1.71
blocked,17,68,26.78,0.26,424,92,-1.84
blocked,17,69,26.78,0.26,833,107,-1.97
blocked,17,70,26.78,0.26,291,50,-1.85
blocked,17,71,26.78,0.26,483,76,-1.87
blocked,17,72,26.78,0.26,525,125,-1.83
blocked,17,73,26.78,0.26,350,267,-1.88
blocked,17,74,26.78,0.26,425,83,-1.78
blocked,17,75,26.78,0.26,959,83,-1.86
blocked,17,76,26.78,0.26,534,108,-1.67
blocked,17,77,26.78,0.26,609,83,-1.65
blocked,17,78,26.78,0.26,425,83,-1.66
blocked,17,79,26.78,0.26,409,75,-1.67
blocked,17,80,26.78,0.26,308,58,-1.73
blocked,17,81,26.78,0.26,550,100,-1.76
blocked,17,82,26.78,0.26,625,75,-1.85
blocked,17,83,26.78,0.26,409,59,-1.85
blocked,17,84,26.78,0.26,349,76,-1.82
blocked,17,85,26.78,0.26,383,67,-1.73
blocked,17,86,26.78,0.26,550,175,-1.87
blocked,17,87,26.78,0.26,267,209,-1.76
blocked,17,88,26.78,0.26,433,76,-1.81
blocked,17,89,26.78,0.26,316,50,-1.72
blocked,17,90,26.78,0.26,375,59,-1.74
blocked,17,91,26.78,0.26,658,116,-2.02
blocked,17,92,26.78,0.26,425,83,-1.77
blocked,17,93,26.78,0.26,458,67,-1.65
blocked,17,94,26.78,0.26,542,91,-1.95
blocked,17,95,26.78,0.26,699,67,-1.79
blocked,17,96,26.78,0.26,457,159,-1.95
blocked,17,97,26.78,0.26,408,83,-1.75
blocked,17,98,26.78,0.26,599,50,-1.76
blocked,17,99,26.78,0.26,500,68,-1.72
blocked,17,100,26.78,0.26,334,66,-1.72
blocked,17,101,26.78,0.26,415,192,-1.89
blocked,17,102,26.78,0.26,509,224,-1.75
blocked,17,103,26.78,0.26,717,108,-1.91
blocked,17,104,26.78,0.26,734,83,-1.79
blocked,17,105,26.78,0.26,617,109,-1.85
blocked,17,106,26.78,0.26,467,191,-1.74
blocked,17,107,26.78,0.26,867,333,-1.76
blocked,17,108,26.78,0.26,574,100,-1.9
blocked,17,109,26.78,0.26,533,92,-1.79
blocked,17,110,26.78,0.26,426,91,-1.83
blocked,17,111,26.78,0.26,416,125,-1.85
blocked,17,112,26.78,0.26,283,75,-1.77
blocked,17,113,26.78,0.26,499,84,-1.84
blocked,17,114,26.78,0.26,308,76,-1.72
blocked,17,115,26.78,0.26,292,83,-1.75
blocked,17,116,26.78,0.26,275,91,-1.79
