condition,subject,trial,su,rotation,rt,mt,ep
blocked,35,1,26.78,0.0,751,158,-1.76
blocked,35,2,26.78,0.0,524,134,-1.68
blocked,35,3,26.78,0.0,584,92,-1.74
blocked,35,4,0.0,0.0,425,109,-1.72
blocked,35,5,26.78,0.0,433,100,-1.69
blocked,35,6,26.78,0.0,341,99,-1.7
blocked,35,7,0.0,0.0,542,75,-1.8
blocked,35,8,0.0,0.0,408,91,-1.75
blocked,35,9,26.78,0.0,425,75,-1.84
blocked,35,10,26.78,0.0,317,83,-1.65
blocked,35,11,0.0,0.0,342,75,-1.68
blocked,35,12,26.78,0.0,535,81,-1.79
blocked,35,13,0.0,0.0,358,67,-1.73
blocked,35,14,26.78,0.0,500,100,-1.69
blocked,35,15,0.0,0.0,459,100,-1.68
blocked,35,16,0.0,0.0,383,92,-1.6
blocked,35,17,0.0,0.0,499,76,-1.77
blocked,35,18,26.78,0.0,375,92,-1.81
blocked,35,19,0.0,0.0,475,108,-1.74
blocked,35,20,0.0,0.0,583,84,-1.82
blocked,35,21,26.78,0.0,400,91,-1.74
blocked,35,22,26.78,0.0,375,83,-1.73
blocked,35,23,0.0,0.0,417,83,-1.82
blocked,35,24,26.78,0.0,474,117,-1.78
blocked,35,25,0.0,0.0,441,83,-1.82
blocked,35,26,0.0,0.0,500,108,-1.81
blocked,35,27,0.0,0.0,416,76,-1.79
blocked,35,28,26.78,0.0,441,92,-1.75
blocked,35,29,0.0,0.0,333,108,-1.75
blocked,35,30,0.0,0.26,425,83,-2.01
blocked,35,31,0.0,0.26,359,91,-2.07
blocked,35,32,0.0,0.26,425,92,-1.91
blocked,35,33,0.0,0.26,382,84,-1.99
blocked,35,34,0.0,0.26,433,92,-1.95
blocked,35,35,0.0,0.26,392,100,-1.84
blocked,35,36,0.0,0.26,366,117,-1.92
blocked,35,37,0.0,0.26,375,100,-1.93
blocked,35,38,0.0,0.26,316,92,-1.93
blocked,35,39,0.0,0.26,416,100,-1.97
blocked,35,40,0.0,0.26,576,99,-2.04
blocked,35,41,0.0,0.26,736,91,-2.1
blocked,35,42,0.0,0.26,524,93,-1.95
blocked,35,43,0.0,0.26,491,91,-1.94
blocked,35,44,0.0,0.26,442,92,-1.91
blocked,35,45,0.0,0.26,434,100,-2.01
blocked,35,46,0.0,0.26,533,108,-1.95
blocked,35,47,0.0,0.26,608,117,-1.92
blocked,35,48,0.0,0.26,520,98,-2.1
blocked,35,49,0.0,0.26,418,116,-1.95
blocked,35,50,0.0,0.26,475,108,-2.01
blocked,35,51,0.0,0.26,401,116,-1.88
blocked,35,52,0.0,0.26,510,132,-1.98
blocked,35,53,0.0,0.26,475,117,-2.02
blocked,35,54,0.0,0.26,633,108,-1.94
blocked,35,55,0.0,0.26,450,125,-1.97
blocked,35,56,0.0,0.26,400,133,-2.03
blocked,35,57,0.0,0.26,325,141,-1.99
blocked,35,58,0.0,0.26,416,108,-1.85
blocked,35,59,0.0,0.26,517,117,-2.03
blocked,35,60,0.0,0.26,573,117,-2.11
blocked,35,61,0.0,0.26,642,124,-2.0
blocked,35,62,0.0,0.26,724,117,-1.96
blocked,35,63,0.0,0.26,417,107,-1.85
blocked,35,64,0.0,0.26,399,100,-1.92
blocked,35,65,0.0,0.26,384,100,-1.84
blocked,35,66,0.0,0.26,500,92,-1.92
blocked,35,67,0.0,0.26,400,142,-1.97
blocked,35,68,0.0,0.26,357,142,-1.97
blocked,35,69,0.0,0.26,450,142,-1.88
blocked,35,70,0.0,0.26,458,175,-1.95
blocked,35,71,0.0,0.26,426,117,-1.99
blocked,35,72,0.0,0.26,382,92,-1.96
blocked,35,73,0.0,0.26,516,92,-1.97
blocked,35,74,0.0,0.26,425,92,-1.98
blocked,35,75,0.0,0.26,442,91,-1.99
blocked,35,76,0.0,0.26,400,92,-1.84
blocked,35,77,0.0,0.26,417,83,-1.96
blocked,35,78,0.0,0.26,534,83,-1.89
blocked,35,79,0.0,0.26,342,83,-1.84
blocked,35,80,0.0,0.26,500,92,-1.88
blocked,35,81,0.0,0.26,367,108,-2.02
blocked,35,82,0.0,0.26,333,100,-1.94
blocked,35,83,0.0,0.26,483,117,-2.0
blocked,35,84,0.0,0.26,391,133,-1.96
blocked,35,85,0.0,0.26,367,91,-1.89
blocked,35,86,0.0,0.26,558,75,-1.88
blocked,35,87,0.0,0.26,492,92,-2.03
blocked,35,88,0.0,0.26,550,100,-2.13
blocked,35,89,0.0,0.26,399,83,-2.03
blocked,35,90,0.0,0.26,450,84,-1.99
blocked,35,91,0.0,0.26,374,92,-2.07
blocked,35,92,0.0,0.26,509,83,-2.06
blocked,35,93,0.0,0.26,500,100,-2.06
blocked,35,94,0.0,0.26,467,101,-2.03
blocked,35,95,0.0,0.26,458,92,-1.93
blocked,35,96,0.0,0.26,483,75,-2.0
blocked,35,97,0.0,0.26,374,83,-1.91
blocked,35,98,0.0,0.26,350,75,-1.91
blocked,35,99,0.0,0.26,666,83,-2.02
blocked,35,100,0.0,0.26,375,75,-1.96
blocked,35,101,0.0,0.26,342,84,-2.02
blocked,35,102,0.0,0.26,359,91,-2.04
blocked,35,103,0.0,0.26,425,83,-2.06
blocked,35,104,0.0,0.26,533,100,-2.01
blocked,35,105,0.0,0.26,708,91,-1.9
blocked,35,106,0.0,0.26,566,84,-1.95
blocked,35,107,0.0,0.26,466,67,-1.96
blocked,35,108,0.0,0.26,455,74,-1.86
blocked,35,109,0.0,0.26,358,84,-1.88
blocked,35,110,0.0,0.26,442,75,-1.96
blocked,35,111,0.0,0.26,409,91,-1.88
blocked,35,112,0.0,0.26,358,92,-1.94
blocked,35,113,0.0,0.26,450,84,-1.99
blocked,35,114,0.0,0.26,416,100,-1.94
blocked,35,115,0.0,0.26,382,84,-1.95
blocked,35,116,0.0,0.26,384,83,-2.01
blocked,35,117,0.0,0.26,374,92,-1.9
blocked,35,118,0.0,0.26,409,100,-2.0
blocked,35,119,0.0,0.26,392,83,-1.89
blocked,35,120,0.0,0.26,383,91,-1.99
blocked,35,121,0.0,0.26,376,91,-1.96
blocked,35,122,0.0,0.26,467,83,-1.87
blocked,35,123,0.0,0.26,475,91,-1.95
blocked,35,124,0.0,0.26,391,76,-1.87
blocked,35,125,0.0,0.26,459,91,-1.94
blocked,35,126,0.0,0.26,484,83,-1.99
blocked,35,127,0.0,0.26,366,84,-1.9
blocked,35,128,0.0,0.26,533,75,-1.98
blocked,35,129,0.0,0.26,366,67,-1.87
blocked,35,130,0.0,0.0,433,83,-1.7
blocked,35,131,0.0,0.0,367,83,-1.74
blocked,35,132,0.0,0.0,424,75,-1.77
blocked,35,133,0.0,0.0,425,91,-1.7
blocked,35,134,0.0,0.0,525,92,-1.63
blocked,35,135,0.0,0.0,382,76,-1.62
blocked,35,136,0.0,0.0,466,84,-1.7
blocked,35,137,0.0,0.0,467,83,-1.73
blocked,35,138,0.0,0.0,383,83,-1.67
blocked,35,139,0.0,0.0,367,110,-1.65
blocked,35,140,0.0,0.0,457,91,-1.83
blocked,35,141,0.0,0.0,366,92,-1.84
blocked,35,142,0.0,0.0,382,91,-1.71
blocked,35,143,0.0,0.0,342,92,-1.77
blocked,35,144,0.0,0.0,358,83,-1.69
blocked,35,145,0.0,0.0,275,98,-1.72
blocked,35,146,0.0,0.0,384,82,-1.71
blocked,35,147,0.0,0.0,518,84,-1.86
blocked,35,148,0.0,0.0,516,92,-1.75
blocked,35,149,0.0,0.0,351,82,-1.72
blocked,35,150,0.0,0.0,401,92,-1.88
blocked,35,151,0.0,0.0,356,99,-1.83
blocked,35,152,0.0,0.0,315,92,-1.72
blocked,35,153,0.0,0.0,356,93,-1.87
blocked,35,154,0.0,0.0,358,74,-1.78
blocked,35,155,0.0,0.0,319,83,-1.79
blocked,35,156,0.0,0.0,407,103,-1.78
blocked,35,157,0.0,0.0,425,109,-1.93
blocked,35,158,0.0,0.0,349,84,-1.87
blocked,35,159,0.0,0.0,309,86,-1.86
blocked,35,160,0.0,0.0,391,93,-1.79
blocked,35,161,0.0,0.0,333,92,-1.83
blocked,35,162,0.0,0.0,350,100,-1.8
blocked,35,163,0.0,0.0,399,84,-1.77
blocked,35,164,0.0,0.0,474,99,-1.78
blocked,35,165,0.0,0.0,365,92,-1.75
blocked,35,166,0.0,0.0,370,79,-1.65
blocked,35,167,0.0,0.0,360,97,-1.74
blocked,35,168,0.0,0.0,408,84,-1.77
