condition,subject,trial,su,rotation,rt,mt,ep
interleaved,34,1,0.0,0.0,433,92,-1.73
interleaved,34,2,0.0,0.0,283,67,-1.71
interleaved,34,3,26.78,0.0,350,67,-1.53
interleaved,34,4,26.78,0.0,308,50,-1.56
interleaved,34,5,26.78,0.0,266,49,-1.51
interleaved,34,6,0.0,0.0,301,49,-1.5
interleaved,34,7,26.78,0.0,291,50,-1.56
interleaved,34,8,0.0,0.0,266,51,-1.55
interleaved,34,9,26.78,0.0,274,59,-1.62
interleaved,34,10,0.0,0.0,269,59,-1.66
interleaved,34,11,26.78,0.0,241,42,-1.57
interleaved,34,12,0.0,0.0,251,58,-1.62
interleaved,34,13,0.0,0.0,259,57,-1.61
interleaved,34,14,0.0,0.0,292,49,-1.64
interleaved,34,15,26.78,0.0,241,50,-1.53
interleaved,34,16,26.78,0.0,249,50,-1.62
interleaved,34,17,26.78,0.0,276,66,-1.59
interleaved,34,18,26.78,0.0,284,58,-1.65
interleaved,34,19,26.78,0.0,233,59,-1.56
interleaved,34,20,0.0,0.0,250,41,-1.62
interleaved,34,21,26.78,0.0,250,50,-1.61
interleaved,34,22,26.78,0.0,242,50,-1.59
interleaved,34,23,0.0,0.0,250,49,-1.64
interleaved,34,24,26.78,0.0,258,50,-1.63
interleaved,34,25,26.78,0.0,258,52,-1.58
interleaved,34,26,0.0,0.0,267,50,-1.55
interleaved,34,27,0.0,0.0,233,50,-1.6
interleaved,34,28,26.78,0.0,266,50,-1.55
interleaved,34,29,0.0,0.0,250,50,-1.55
interleaved,34,30,26.78,0.26,242,49,-1.78
interleaved,34,31,26.78,0.26,224,66,-1.78
interleaved,34,32,26.78,0.26,242,58,-1.61
interleaved,34,33,0.0,0.26,242,54,-1.74
interleaved,34,34,26.78,0.26,258,59,-1.66
interleaved,34,35,26.78,0.26,267,50,-1.64
interleaved,34,36,0.0,0.26,251,58,-1.78
interleaved,34,37,26.78,0.26,267,58,-1.73
interleaved,34,38,26.78,0.26,267,50,-1.72
interleaved,34,39,26.78,0.26,283,67,-1.63
interleaved,34,40,26.78,0.26,316,67,-1.72
interleaved,34,41,26.78,0.26,241,59,-1.68
interleaved,34,42,26.78,0.26,242,66,-1.7
interleaved,34,43,0.0,0.26,251,59,-1.69
interleaved,34,44,0.0,0.26,242,58,-1.54
interleaved,34,45,26.78,0.26,250,58,-1.71
interleaved,34,46,0.0,0.26,258,67,-1.81
interleaved,34,47,0.0,0.26,250,67,-1.61
interleaved,34,48,26.78,0.26,266,83,-1.61
interleaved,34,49,26.78,0.26,242,58,-1.74
interleaved,34,50,26.78,0.26,243,65,-1.71
interleaved,34,51,0.0,0.26,250,58,-1.61
interleaved,34,52,0.0,0.26,250,74,-1.67
interleaved,34,53,26.78,0.26,242,67,-1.57
interleaved,34,54,0.0,0.26,233,67,-1.64
interleaved,34,55,0.0,0.26,250,74,-1.55
interleaved,34,56,0.0,0.26,250,67,-1.56
interleaved,34,57,26.78,0.26,234,58,-1.62
interleaved,34,58,0.0,0.26,318,66,-1.62
interleaved,34,59,26.78,0.26,342,58,-1.75
