condition,subject,trial,state,t,x,y
blocked,51,1,state_init,106480.0,73.78557440469643,860.966912520892
blocked,51,1,state_init,106491.0,71.46180729082505,859.3332164002592
blocked,51,1,state_init,106499.0,68.10072466246896,857.5417073454735
blocked,51,1,state_init,106512.0,66.07142130754801,856.8356811006049
blocked,51,1,state_init,106520.0,63.40183489198199,856.3984974338414
blocked,51,1,state_init,106533.0,61.917697677503725,856.4681856129084
blocked,51,1,state_init,106541.0,60.62963231799375,856.7587079855375
blocked,51,1,state_init,106551.0,59.22233856349942,857.4790087671637
blocked,51,1,state_init,106563.0,57.801327847957964,859.3808692886764
blocked,51,1,state_init,106584.0,57.26617651298591,861.0947708045388
blocked,51,1,state_init,106601.0,57.02382771330798,862.6137291831651
blocked,51,1,state_init,106614.0,56.66794614260988,866.6371960546893
blocked,51,1,state_init,106634.0,55.97754159107967,872.0050727069021
blocked,51,1,state_init,106655.0,55.263690054229926,875.9387139111058
blocked,51,1,state_init,106672.0,54.683021191077046,878.505549078674
blocked,51,1,state_init,106684.0,54.355427886067844,879.8940075639777
blocked,51,1,state_init,106691.0,54.075487968226184,881.3177093883103
blocked,51,1,state_init,106703.0,54.02156939469819,881.7619701625696
blocked,51,1,state_init,106712.0,54.01919621804643,881.8609730991157
blocked,51,1,state_init,106720.0,54.02043026990532,881.8716379829
blocked,51,1,state_init,106733.0,54.02223388416064,881.8754117110083
blocked,51,1,state_init,106741.0,54.02365779015173,881.871605167873
blocked,51,1,state_init,106753.0,54.02669545626594,881.8770524623598
blocked,51,1,state_init,106762.0,54.02954326824812,881.8724583585757
blocked,51,1,state_init,106774.0,54.03789685006228,881.8705332103234
blocked,51,1,state_init,106783.0,54.12428048018626,881.8365368423215
blocked,51,1,state_init,106791.0,54.457379555027444,881.6363651774453
blocked,51,1,state_init,106803.0,54.81629879183993,881.3373218361312
blocked,51,1,state_init,106812.0,55.67244600072917,880.5130849255621
blocked,51,1,state_init,106825.0,56.52759647542473,879.6896683906689
blocked,51,1,state_init,106833.0,57.74513102484423,878.4841864960783
blocked,51,1,state_init,106842.0,60.23891251404791,876.1313709347925
blocked,51,1,state_init,106855.0,66.73904336322147,870.5099380378987
blocked,51,1,state_init,106878.0,76.61126838041542,862.6371372357789
blocked,51,1,state_init,106899.0,86.43171068306793,855.2876212621752
blocked,51,1,state_init,106915.0,94.67100030971812,849.4843548313432
blocked,51,1,state_init,106927.0,108.52859580528053,840.4418787982927
blocked,51,1,state_init,106948.0,118.62793382804801,835.0064250670852
blocked,51,1,state_init,106964.0,125.34240999240865,831.997604300465
blocked,51,1,state_init,106975.0,129.63800212269535,830.336885005074
blocked,51,1,state_init,106983.0,135.68357471599063,828.4074926758841
blocked,51,1,state_init,106997.0,144.0740356953579,826.3263855383974
blocked,51,1,state_init,107017.0,148.81569010910954,825.4289847904819
blocked,51,1,state_init,107034.0,151.08155171267805,825.2522567278322
blocked,51,1,state_init,107047.0,152.7399750204617,825.6684004930989
blocked,51,1,state_init,107070.0,152.96438260465226,825.8964020354812
blocked,51,1,state_init,107086.0,152.96556919297814,825.9054042912294
blocked,51,1,state_init,107097.0,152.94497001964078,825.9100804325811
blocked,51,1,state_init,107118.0,152.55088030484933,825.9787759570804
blocked,51,1,state_init,107140.0,152.3522454190969,826.0252393007677
blocked,51,1,state_init,107155.0,152.3432273478203,826.0302271848761
blocked,51,1,state_init,107167.0,152.34617008686848,826.030828793705
blocked,51,1,state_init,107174.0,152.34692950339695,826.0299537263176
blocked,51,1,state_init,107187.0,152.3644910106201,826.031118659777
blocked,51,1,state_init,107195.0,152.57935842467043,826.0979847465195
blocked,51,1,state_init,107204.0,153.33118078794848,826.1471334532521
blocked,51,1,state_init,107216.0,154.12144861298492,826.0269784972003
blocked,51,1,state_init,107224.0,155.89335722825575,825.3309745085033
blocked,51,1,state_init,107237.0,157.68619726159517,824.2839399719218
blocked,51,1,state_init,107245.0,161.4428409742668,821.263748798436
blocked,51,1,state_init,107258.0,164.92201287281472,817.8254777730889
blocked,51,1,state_init,107266.0,169.63765727046302,812.7503740574424
blocked,51,1,state_init,107275.0,179.38809086188866,801.8762466205001
blocked,51,1,state_init,107287.0,187.60165525363374,792.5977724331681
blocked,51,1,state_init,107295.0,202.17205808831903,776.0538687280547
blocked,51,1,state_init,107308.0,213.37829316500103,763.566351519393
blocked,51,1,state_init,107316.0,225.75118188368856,750.1803923693542
blocked,51,1,state_init,107324.0,246.3458936488695,728.9284975943084
blocked,51,1,state_init,107337.0,261.37669275399645,714.1865873451165
blocked,51,1,state_init,107345.0,286.2276019170447,691.0908845659578
