condition,subject,trial,su,rotation,rt,mt,ep
interleaved,68,1,0.0,0.0,633,396,-2.33
interleaved,68,2,0.0,0.0,641,500,-2.68
interleaved,68,3,26.78,0.0,575,577,-2.93
interleaved,68,4,0.0,0.0,772,519,-1.82
interleaved,68,5,26.78,0.0,950,117,-1.63
interleaved,68,6,26.78,0.0,524,226,-1.56
interleaved,68,7,26.78,0.0,723,242,-1.61
interleaved,68,8,0.0,0.0,657,1568,-1.65
interleaved,68,9,0.0,0.0,143,2033,-1.59
interleaved,68,10,0.0,0.0,574,143,-1.7
interleaved,68,11,26.78,0.0,625,167,-1.61
interleaved,68,12,26.78,0.0,633,188,-1.55
interleaved,68,13,26.78,0.0,1250,200,-1.55
interleaved,68,14,0.0,0.0,808,119,-1.69
interleaved,68,15,26.78,0.0,624,142,-1.53
interleaved,68,16,0.0,0.0,644,159,-1.56
interleaved,68,17,0.0,0.0,389,135,-1.6
interleaved,68,18,0.0,0.0,466,125,-1.51
interleaved,68,19,26.78,0.0,592,91,-1.7
interleaved,68,20,0.0,0.0,538,92,-1.59
interleaved,68,21,0.0,0.0,554,100,-1.67
interleaved,68,22,26.78,0.0,1866,110,-1.51
interleaved,68,23,0.0,0.0,750,100,-1.54
interleaved,68,24,26.78,0.0,724,117,-1.55
interleaved,68,25,0.0,0.0,817,167,-1.56
interleaved,68,26,26.78,0.0,791,150,-1.62
interleaved,68,27,0.0,0.0,976,100,-1.5
interleaved,68,28,0.0,0.0,776,124,-1.58
interleaved,68,29,0.0,0.0,373,242,-1.55
interleaved,68,30,26.78,0.26,1292,91,-1.84
interleaved,68,31,0.0,0.26,415,225,-1.78
interleaved,68,32,0.0,0.26,592,91,-1.78
interleaved,68,33,0.0,0.26,432,625,-1.68
interleaved,68,34,0.0,0.26,701,151,-1.71
interleaved,68,35,26.78,0.26,974,135,-1.71
interleaved,68,36,26.78,0.26,642,133,-1.86
interleaved,68,37,0.0,0.26,545,1068,-1.92
interleaved,68,38,26.78,0.26,742,109,-1.77
interleaved,68,39,0.0,0.26,1558,892,-1.78
interleaved,68,40,0.0,0.26,617,83,-1.74
interleaved,68,41,0.0,0.26,600,91,-1.79
interleaved,68,42,0.0,0.26,1293,107,-1.73
interleaved,68,43,26.78,0.26,700,91,-1.72
interleaved,68,44,26.78,0.26,993,116,-1.63
interleaved,68,45,26.78,0.26,724,92,-1.58
interleaved,68,46,0.0,0.26,1200,116,-1.73
interleaved,68,47,26.78,0.26,674,101,-1.66
interleaved,68,48,0.0,0.26,890,135,-1.64
interleaved,68,49,0.0,0.26,691,100,-1.62
interleaved,68,50,26.78,0.26,641,116,-1.7
interleaved,68,51,0.0,0.26,620,262,-1.81
interleaved,68,52,26.78,0.26,877,104,-1.61
interleaved,68,53,0.0,0.26,600,126,-1.74
interleaved,68,54,26.78,0.26,639,125,-1.63
interleaved,68,55,0.0,0.26,542,100,-1.65
interleaved,68,56,0.0,0.26,608,92,-1.68
interleaved,68,57,0.0,0.26,575,276,-1.53
interleaved,68,58,26.78,0.26,816,92,-1.59
interleaved,68,59,26.78,0.26,654,97,-1.58
interleaved,68,60,0.0,0.26,609,91,-1.69
interleaved,68,61,26.78,0.26,868,154,-1.63
interleaved,68,62,26.78,0.26,1088,112,-1.7
interleaved,68,63,26.78,0.26,719,142,-1.69
interleaved,68,64,26.78,0.26,310,383,-1.63
interleaved,68,65,0.0,0.26,504,192,-1.67
interleaved,68,66,0.0,0.26,583,76,-1.68
interleaved,68,67,26.78,0.26,525,85,-1.64
interleaved,68,68,26.78,0.26,449,84,-1.67
interleaved,68,69,0.0,0.26,434,208,-1.61
interleaved,68,70,0.0,0.26,374,298,-1.72
interleaved,68,71,0.0,0.26,651,150,-1.76
interleaved,68,72,0.0,0.26,324,326,-1.69
interleaved,68,73,26.78,0.26,483,108,-1.51
interleaved,68,74,0.0,0.26,1349,100,-1.66
interleaved,68,75,0.0,0.26,691,68,-1.68
interleaved,68,76,26.78,0.26,1341,358,-1.56
interleaved,68,77,26.78,0.26,764,84,-1.62
interleaved,68,78,0.0,0.26,775,76,-1.68
interleaved,68,79,0.0,0.26,941,76,-1.72
interleaved,68,80,26.78,0.26,1237,85,-1.67
interleaved,68,81,0.0,0.26,732,84,-1.71
interleaved,68,82,0.0,0.26,692,83,-1.66
interleaved,68,83,0.0,0.26,608,83,-1.6
interleaved,68,84,26.78,0.26,776,83,-1.66
interleaved,68,85,26.78,0.26,582,76,-1.68
interleaved,68,86,0.0,0.26,1516,120,-1.79
interleaved,68,87,0.0,0.26,509,83,-1.66
interleaved,68,88,0.0,0.26,462,76,-1.74
interleaved,68,89,0.0,0.26,581,67,-1.65
interleaved,68,90,26.78,0.26,559,74,-1.69
interleaved,68,91,0.0,0.26,633,58,-1.69
interleaved,68,92,0.0,0.26,559,150,-1.65
interleaved,68,93,26.78,0.26,633,125,-1.66
interleaved,68,94,26.78,0.26,498,93,-1.6
interleaved,68,95,0.0,0.26,536,72,-1.6
interleaved,68,96,26.78,0.26,607,67,-1.68
interleaved,68,97,26.78,0.26,583,75,-1.68
interleaved,68,98,0.0,0.26,558,67,-1.58
interleaved,68,99,26.78,0.26,483,76,-1.65
interleaved,68,100,26.78,0.26,652,73,-1.6
interleaved,68,101,0.0,0.26,600,68,-1.65
interleaved,68,102,0.0,0.26,609,74,-1.61
interleaved,68,103,0.0,0.26,560,56,-1.63
interleaved,68,104,26.78,0.26,605,52,-1.62
interleaved,68,105,0.0,0.26,484,75,-1.56
interleaved,68,106,0.0,0.26,425,56,-1.62
interleaved,68,107,26.78,0.26,823,59,-1.67
interleaved,68,108,0.0,0.26,519,57,-1.62
interleaved,68,109,26.78,0.26,391,185,-1.44
interleaved,68,110,0.0,0.26,532,94,-1.61
interleaved,68,111,0.0,0.26,410,167,-1.61
interleaved,68,112,26.78,0.26,534,57,-1.68
interleaved,68,113,26.78,0.26,364,67,-1.78
interleaved,68,114,0.0,0.26,350,58,-1.75
interleaved,68,115,0.0,0.26,680,71,-1.69
interleaved,68,116,0.0,0.26,550,50,-1.74
interleaved,68,117,0.0,0.26,400,59,-1.65
interleaved,68,118,26.78,0.26,483,102,-1.67
interleaved,68,119,26.78,0.26,417,67,-1.76
interleaved,68,120,26.78,0.26,409,122,-1.72
interleaved,68,121,26.78,0.26,717,84,-1.73
interleaved,68,122,26.78,0.26,843,73,-1.85
interleaved,68,123,26.78,0.26,567,274,-1.7
interleaved,68,124,26.78,0.26,408,59,-1.79
interleaved,68,125,0.0,0.26,434,66,-1.69
interleaved,68,126,26.78,0.26,492,66,-1.54
interleaved,68,127,26.78,0.26,567,67,-1.71
interleaved,68,128,0.0,0.26,450,72,-1.63
interleaved,68,129,0.0,0.26,433,50,-1.78
interleaved,68,130,26.78,0.0,483,2459,-1.45
interleaved,68,131,0.0,0.0,488,150,-1.47
interleaved,68,132,0.0,0.0,508,66,-1.38
interleaved,68,133,26.78,0.0,594,74,-1.48
interleaved,68,134,0.0,0.0,508,75,-1.42
interleaved,68,135,0.0,0.0,517,58,-1.49
interleaved,68,136,26.78,0.0,517,63,-1.52
interleaved,68,137,26.78,0.0,750,67,-1.46
interleaved,68,138,0.0,0.0,607,67,-1.47
interleaved,68,139,0.0,0.0,460,58,-1.5
interleaved,68,140,26.78,0.0,1237,82,-1.51
interleaved,68,141,26.78,0.0,409,100,-1.53
interleaved,68,142,26.78,0.0,461,91,-1.58
interleaved,68,143,26.78,0.0,615,83,-1.52
interleaved,68,144,0.0,0.0,526,91,-1.61
interleaved,68,145,26.78,0.0,441,109,-1.63
interleaved,68,146,0.0,0.0,632,126,-1.66
interleaved,68,147,0.0,0.0,584,100,-1.51
interleaved,68,148,0.0,0.0,567,96,-1.49
interleaved,68,149,26.78,0.0,382,77,-1.56
interleaved,68,150,26.78,0.0,1511,99,-1.57
interleaved,68,151,0.0,0.0,558,83,-1.5
interleaved,68,152,0.0,0.0,608,67,-1.69
interleaved,68,153,26.78,0.0,459,74,-1.61
interleaved,68,154,26.78,0.0,567,100,-1.64
interleaved,68,155,0.0,0.0,483,93,-1.47
interleaved,68,156,26.78,0.0,392,84,-1.52
interleaved,68,157,26.78,0.0,467,83,-1.47
interleaved,68,158,0.0,0.0,450,77,-1.47
interleaved,68,159,0.0,0.0,559,151,-1.72
interleaved,68,160,26.78,0.0,584,91,-1.58
interleaved,68,161,26.78,0.0,509,83,-1.49
interleaved,68,162,0.0,0.0,466,70,-1.41
interleaved,68,163,0.0,0.0,432,117,-1.43
interleaved,68,164,0.0,0.0,489,72,-1.59
interleaved,68,165,26.78,0.0,658,91,-1.57
interleaved,68,166,26.78,0.0,615,86,-1.61
interleaved,68,167,0.0,0.0,800,102,-1.58
interleaved,68,168,26.78,0.0,542,118,-1.58
interleaved,68,169,26.78,0.0,550,100,-1.51
interleaved,68,170,0.0,0.0,646,105,-1.61
interleaved,68,171,26.78,0.0,417,82,-1.55
interleaved,68,172,26.78,0.0,425,91,-1.6
interleaved,68,173,26.78,0.0,424,67,-1.44
interleaved,68,174,26.78,0.0,470,92,-1.59
interleaved,68,175,26.78,0.0,1678,94,-1.53
interleaved,68,176,26.78,0.0,901,99,-1.61
interleaved,68,177,0.0,0.0,542,117,-1.66
interleaved,68,178,0.0,0.0,716,100,-1.64
