condition,subject,trial,su,rotation,rt,mt,ep
blocked,27,1,26.78,0.0,625,161,-1.61
blocked,27,2,26.78,0.0,432,86,-1.48
blocked,27,3,0.0,0.0,325,133,-1.64
blocked,27,4,26.78,0.0,507,102,-1.61
blocked,27,5,0.0,0.0,508,84,-1.57
blocked,27,6,26.78,0.0,430,97,-1.54
blocked,27,7,26.78,0.0,326,97,-1.34
blocked,27,8,26.78,0.0,374,119,-1.39
blocked,27,9,26.78,0.0,368,101,-1.29
blocked,27,10,26.78,0.0,467,80,-1.51
blocked,27,11,0.0,0.0,327,103,-1.37
blocked,27,12,0.0,0.0,450,81,-1.64
blocked,27,13,0.0,0.0,370,81,-1.62
blocked,27,14,26.78,0.0,392,64,-1.52
blocked,27,15,26.78,0.0,418,73,-1.51
blocked,27,16,26.78,0.0,299,55,-1.39
blocked,27,17,0.0,0.0,300,136,-1.47
blocked,27,18,0.0,0.0,300,72,-1.53
blocked,27,19,0.0,0.0,371,90,-1.46
blocked,27,20,26.78,0.0,317,67,-1.63
blocked,27,21,26.78,0.0,341,58,-1.54
blocked,27,22,0.0,0.0,309,100,-1.35
blocked,27,23,0.0,0.0,225,75,-1.56
blocked,27,24,26.78,0.0,295,98,-1.52
blocked,27,25,0.0,0.0,116,58,-1.43
blocked,27,26,26.78,0.0,300,92,-1.62
blocked,27,27,26.78,0.0,308,66,-1.61
blocked,27,28,26.78,0.0,349,120,-1.68
blocked,27,29,0.0,0.0,299,99,-1.65
blocked,27,30,26.78,0.26,314,62,-1.81
blocked,27,31,26.78,0.26,416,76,-1.83
blocked,27,32,26.78,0.26,324,117,-1.72
blocked,27,33,26.78,0.26,318,49,-1.78
blocked,27,34,26.78,0.26,310,74,-1.85
blocked,27,35,26.78,0.26,396,59,-1.81
blocked,27,36,26.78,0.26,390,54,-1.78
blocked,27,37,26.78,0.26,310,54,-1.69
blocked,27,38,26.78,0.26,362,57,-1.77
blocked,27,39,26.78,0.26,341,64,-1.64
blocked,27,40,26.78,0.26,443,73,-1.75
blocked,27,41,26.78,0.26,364,82,-1.8
blocked,27,42,26.78,0.26,336,55,-1.74
blocked,27,43,26.78,0.26,393,58,-1.7
blocked,27,44,26.78,0.26,309,54,-1.62
blocked,27,45,26.78,0.26,300,55,-1.73
blocked,27,46,26.78,0.26,466,91,-1.72
blocked,27,47,26.78,0.26,477,66,-1.7
