condition,subject,trial,su,rotation,rt,mt,ep
blocked,49,1,26.78,0.0,1150,142,-1.43
blocked,49,2,26.78,0.0,741,75,-1.38
blocked,49,3,26.78,0.0,399,76,-1.39
blocked,49,4,26.78,0.0,358,92,-1.38
blocked,49,5,26.78,0.0,392,66,-1.34
blocked,49,6,0.0,0.0,441,75,-1.41
blocked,49,7,0.0,0.0,558,84,-1.35
blocked,49,8,0.0,0.0,407,76,-1.45
blocked,49,9,26.78,0.0,399,94,-1.42
blocked,49,10,0.0,0.0,340,87,-1.45
blocked,49,11,0.0,0.0,333,85,-1.51
blocked,49,12,0.0,0.0,399,81,-1.55
blocked,49,13,26.78,0.0,380,75,-1.52
blocked,49,14,26.78,0.0,392,83,-1.48
blocked,49,15,0.0,0.0,384,83,-1.49
blocked,49,16,0.0,0.0,416,93,-1.58
blocked,49,17,26.78,0.0,467,67,-1.48
blocked,49,18,0.0,0.0,375,82,-1.55
blocked,49,19,0.0,0.0,400,75,-1.53
blocked,49,20,26.78,0.0,449,75,-1.67
blocked,49,21,0.0,0.0,483,84,-1.61
blocked,49,22,0.0,0.0,392,92,-1.58
blocked,49,23,26.78,0.0,372,92,-1.58
blocked,49,24,26.78,0.0,408,98,-1.61
blocked,49,25,26.78,0.0,369,85,-1.56
blocked,49,26,26.78,0.0,408,101,-1.58
blocked,49,27,26.78,0.0,392,175,-1.52
blocked,49,28,26.78,0.0,351,93,-1.52
blocked,49,29,0.0,0.0,382,92,-1.58
blocked,49,30,0.0,0.26,358,83,-1.69
blocked,49,31,0.0,0.26,343,91,-1.79
blocked,49,32,0.0,0.26,391,83,-1.78
blocked,49,33,0.0,0.26,359,74,-1.7
blocked,49,34,0.0,0.26,332,84,-1.66
blocked,49,35,0.0,0.26,375,92,-1.73
blocked,49,36,0.0,0.26,367,83,-1.6
blocked,49,37,0.0,0.26,367,76,-1.59
blocked,49,38,0.0,0.26,316,76,-1.63
blocked,49,39,0.0,0.26,391,68,-1.57
blocked,49,40,0.0,0.26,351,74,-1.57
blocked,49,41,0.0,0.26,350,67,-1.58
blocked,49,42,0.0,0.26,375,67,-1.62
blocked,49,43,0.0,0.26,2449,100,-1.61
blocked,49,44,0.0,0.26,409,75,-1.67
blocked,49,45,0.0,0.26,408,67,-1.54
blocked,49,46,0.0,0.26,376,84,-1.65
blocked,49,47,0.0,0.26,342,66,-1.55
blocked,49,48,0.0,0.26,349,75,-1.56
blocked,49,49,0.0,0.26,324,67,-1.59
blocked,49,50,0.0,0.26,309,83,-1.55
