condition,subject,trial,su,rotation,rt,mt,ep
blocked,67,1,0.0,0.0,2192,116,-1.64
blocked,67,2,0.0,0.0,3666,134,-1.57
blocked,67,3,0.0,0.0,1158,283,-1.67
blocked,67,4,0.0,0.0,1583,158,-1.56
blocked,67,5,0.0,0.0,5374,700,-1.66
blocked,67,6,26.78,0.0,676,100,-1.63
blocked,67,7,0.0,0.0,825,342,-1.55
blocked,67,8,0.0,0.0,915,142,-1.56
blocked,67,9,26.78,0.0,901,174,-1.65
blocked,67,10,0.0,0.0,783,283,-1.61
blocked,67,11,0.0,0.0,650,200,-1.61
blocked,67,12,0.0,0.0,742,191,-1.57
blocked,67,13,26.78,0.0,2383,225,-1.67
blocked,67,14,0.0,0.0,542,216,-1.67
blocked,67,15,26.78,0.0,700,216,-1.6
blocked,67,16,0.0,0.0,3766,2274,-1.62
blocked,67,17,0.0,0.0,833,2408,-1.63
blocked,67,18,0.0,0.0,801,1532,-1.64
blocked,67,19,0.0,0.0,817,1675,-1.64
blocked,67,20,26.78,0.0,942,2241,-1.7
blocked,67,21,0.0,0.0,833,257,-1.61
blocked,67,22,26.78,0.0,683,209,-1.57
blocked,67,23,26.78,0.0,733,1184,-1.65
blocked,67,24,0.0,0.0,999,142,-1.57
blocked,67,25,26.78,0.0,934,99,-1.55
blocked,67,26,0.0,0.0,6056,159,-1.63
blocked,67,27,26.78,0.0,5192,158,-1.58
blocked,67,28,0.0,0.0,4299,158,-1.61
blocked,67,29,26.78,0.0,1074,217,-1.63
blocked,67,30,26.78,0.26,1174,200,-1.86
blocked,67,31,26.78,0.26,809,216,-1.91
blocked,67,32,26.78,0.26,741,217,-1.93
blocked,67,33,26.78,0.26,842,166,-1.8
blocked,67,34,26.78,0.26,708,134,-1.79
blocked,67,35,26.78,0.26,1141,126,-1.79
blocked,67,36,26.78,0.26,3433,150,-1.76
blocked,67,37,26.78,0.26,783,150,-1.82
blocked,67,38,26.78,0.26,650,184,-1.76
blocked,67,39,26.78,0.26,650,174,-1.71
blocked,67,40,26.78,0.26,825,158,-1.78
blocked,67,41,26.78,0.26,1150,100,-1.8
blocked,67,42,26.78,0.26,1508,133,-1.76
blocked,67,43,26.78,0.26,1567,99,-1.82
blocked,67,44,26.78,0.26,3216,2258,-1.85
blocked,67,45,26.78,0.26,816,126,-1.71
blocked,67,46,26.78,0.26,658,183,-1.76
blocked,67,47,26.78,0.26,517,125,-1.71
blocked,67,48,26.78,0.26,734,151,-1.79
blocked,67,49,26.78,0.26,850,166,-1.83
blocked,67,50,26.78,0.26,733,149,-1.64
blocked,67,51,26.78,0.26,716,158,-1.78
blocked,67,52,26.78,0.26,775,191,-1.74
blocked,67,53,26.78,0.26,534,200,-1.85
blocked,67,54,26.78,0.26,483,250,-1.78
blocked,67,55,26.78,0.26,1733,216,-1.77
blocked,67,56,26.78,0.26,858,167,-1.7
blocked,67,57,26.78,0.26,1959,201,-1.7
blocked,67,58,26.78,0.26,775,183,-1.78
blocked,67,59,26.78,0.26,650,183,-1.78
blocked,67,60,26.78,0.26,715,176,-1.82
blocked,67,61,26.78,0.26,849,192,-1.77
blocked,67,62,26.78,0.26,550,275,-1.7
blocked,67,63,26.78,0.26,566,242,-1.79
blocked,67,64,26.78,0.26,775,183,-1.77
blocked,67,65,26.78,0.26,867,183,-1.73
blocked,67,66,26.78,0.26,508,209,-1.78
blocked,67,67,26.78,0.26,3057,167,-1.81
blocked,67,68,26.78,0.26,791,116,-1.75
blocked,67,69,26.78,0.26,633,141,-1.76
blocked,67,70,26.78,0.26,508,142,-1.84
blocked,67,71,26.78,0.26,1650,126,-1.69
blocked,67,72,26.78,0.26,4998,142,-1.75
blocked,67,73,26.78,0.26,567,108,-1.75
blocked,67,74,26.78,0.26,757,117,-1.79
blocked,67,75,26.78,0.26,542,133,-1.78
blocked,67,76,26.78,0.26,683,134,-1.67
blocked,67,77,26.78,0.26,658,141,-1.56
blocked,67,78,26.78,0.26,600,133,-1.44
blocked,67,79,26.78,0.26,666,151,-1.83
blocked,67,80,26.78,0.26,1300,117,-1.7
blocked,67,81,26.78,0.26,641,142,-1.73
blocked,67,82,26.78,0.26,442,117,-1.72
