condition,subject,trial,state,t,x,y
blocked,999,1,state_init,74593.0,0.011426113897641699,720.4378821741772
blocked,999,1,state_init,74602.0,0.010893540792324075,720.2982029419834
blocked,999,1,state_init,74610.0,0.0008230675265394893,720.3893902733087
blocked,999,1,state_init,74619.0,-0.005228899580288271,720.4317787478201
blocked,999,1,state_init,74627.0,0.0034859330534686706,720.4575630472367
blocked,999,1,state_init,74636.0,-0.00547097826438403,720.403396030633
blocked,999,1,state_init,74644.0,-0.004115337632697447,720.4128474183483
blocked,999,1,state_init,74653.0,0.0034859330534686706,720.3940017510006
blocked,999,1,state_init,74661.0,0.006778203159626628,720.4125690164442
blocked,999,1,state_init,74669.0,0.012394428634706856,720.3794249128476
blocked,999,1,state_init,74677.0,0.008472753949490652,720.3837437116147
blocked,999,1,state_init,74686.0,0.005277315317073317,720.4203856852872
blocked,999,1,state_init,74694.0,0.010409383423620966,720.3827657356956
blocked,999,1,state_init,74703.0,0.020334609478879884,720.3626851060558
blocked,999,1,state_init,74711.0,0.012249181424181188,720.3647481355496
blocked,999,1,state_init,74719.0,0.006584540212145384,720.4018612509058
blocked,999,1,state_init,74727.0,0.0017429665268196004,720.3961147500668
blocked,999,1,state_init,74736.0,0.003001775684936092,720.4293516542982
blocked,999,1,state_init,74744.0,-0.016800260688455637,720.4332992505267
blocked,999,1,state_init,74753.0,-0.0374737803251719,720.4688204780728
blocked,999,1,state_init,74761.0,-0.04933563585473166,720.5985200727847
blocked,999,1,state_init,74769.0,-0.10646620534294016,720.7724213236393
blocked,999,1,state_init,74777.0,-0.1440368171420232,720.7622418078674
blocked,999,1,state_init,74786.0,-0.24459630258866127,720.9904314300019
blocked,999,1,state_init,74795.0,-0.26091240590858433,721.1942787318122
blocked,999,1,state_init,74803.0,-0.2724353512797961,721.1402901779675
blocked,999,1,state_init,74811.0,-0.2501156965900009,721.1418892042878
blocked,999,1,state_init,74819.0,-0.2595083495396011,721.1074030607436
blocked,999,1,state_init,74827.0,-0.27272584570084746,721.0452980206209
blocked,999,1,state_init,74836.0,-0.25766855153938195,721.0504377480792
blocked,999,1,state_init,74845.0,-0.26517299075180745,721.0981658283392
blocked,999,1,state_init,74853.0,-0.2650761592778963,721.1130781764791
blocked,999,1,state_init,74862.0,-0.2644951704357936,721.1174683603498
blocked,999,1,state_init,74870.0,-0.21680566963414094,720.9766683820297
blocked,999,1,state_init,74878.0,-0.1862553396789508,720.8683486258429
blocked,999,1,state_init,74886.0,-0.12854378134863964,720.8108193708601
blocked,999,1,state_init,74894.0,-0.1133412399763074,720.6347837054083
blocked,999,1,state_init,74902.0,-0.08037012317845438,720.7460373893525
